Energy[keV],Count,
18.590,200,
18.600,152,
18.610,187,
18.620,178,
18.630,190,
18.640,193,
18.650,173,
18.660,176,
18.670,202,
18.680,194,
18.690,171,
18.700,192,
18.710,165,
18.720,189,
18.730,181,
18.740,178,
18.750,169,
18.760,174,
18.770,185,
18.780,164,
18.790,200,
18.800,181,
18.810,160,
18.820,181,
18.830,185,
18.840,180,
18.850,151,
18.860,177,
18.870,191,
18.880,175,
18.890,180,
18.900,192,
18.910,190,
18.920,181,
18.930,185,
18.940,175,
18.950,170,
18.960,208,
18.970,182,
18.980,178,
18.990,168,
19.000,179,
19.010,185,
19.020,171,
19.030,167,
19.040,146,
19.050,197,
19.060,168,
19.070,185,
19.080,201,
19.090,189,
19.100,172,
19.110,205,
19.120,184,
19.130,198,
19.140,177,
19.150,162,
19.160,197,
19.170,195,
19.180,208,
19.190,185,
19.200,181,
19.210,185,
19.220,189,
19.230,185,
19.240,161,
19.250,196,
19.260,182,
19.270,195,
19.280,163,
19.290,192,
19.300,180,
19.310,203,
19.320,216,
19.330,251,
19.340,249,
19.350,257,
19.360,284,
19.370,305,
19.380,361,
19.390,411,
19.400,446,
19.410,451,
19.420,605,
19.430,614,
19.440,725,
19.450,787,
19.460,993,
19.470,1007,
19.480,1187,
19.490,1311,
19.500,1430,
19.510,1527,
19.520,1721,
19.530,1867,
19.540,1985,
19.550,2062,
19.560,2082,
19.570,2255,
19.580,2288,
19.590,2308,
19.600,2324,
19.610,2395,
19.620,2243,
19.630,2319,
19.640,2061,
19.650,2033,
19.660,1896,
19.670,1747,
19.680,1715,
19.690,1665,
19.700,1503,
19.710,1383,
19.720,1239,
19.730,1129,
19.740,1058,
19.750,992,
19.760,828,
19.770,787,
19.780,697,
19.790,682,
19.800,636,
19.810,565,
19.820,553,
19.830,535,
19.840,507,
19.850,511,
19.860,510,
19.870,539,
19.880,503,
19.890,497,
19.900,499,
19.910,539,
19.920,540,
19.930,529,
19.940,540,
19.950,519,
19.960,471,
19.970,515,
19.980,506,
19.990,508,
20.000,464,
20.010,484,
20.020,397,
20.030,399,
20.040,415,
20.050,362,
20.060,339,
20.070,331,
20.080,305,
20.090,262,
20.100,249,
20.110,223,
20.120,221,
20.130,214,
20.140,191,
20.150,188,
20.160,173,
20.170,144,
20.180,166,
20.190,160,
20.200,139,
20.210,139,
20.220,129,
20.230,127,
20.240,145,
20.250,130,
20.260,157,
20.270,126,
20.280,148,
20.290,125,
20.300,132,
20.310,135,
20.320,129,
20.330,115,
20.340,114,
20.350,91,
20.360,122,
20.370,121,
20.380,122,
20.390,120,
20.400,114,
20.410,134,
20.420,117,
20.430,118,
20.440,129,
20.450,118,
20.460,123,
20.470,117,
20.480,125,
20.490,110,
20.500,113,
20.510,124,
20.520,118,
20.530,106,
20.540,120,
20.550,111,
20.560,125,
20.570,116,
20.580,129,
20.590,136,
20.600,128,
20.610,120,
20.620,126,
20.630,126,
20.640,105,
20.650,120,
20.660,144,
20.670,117,
20.680,110,
20.690,99,
20.700,104,
20.710,107,
20.720,128,
20.730,113,
20.740,127,
20.750,127,
20.760,100,
20.770,103,
20.780,130,
20.790,101,
20.800,126,
20.810,120,
20.820,100,
20.830,116,
20.840,117,
20.850,102,
20.860,107,
20.870,116,
20.880,118,
20.890,112,
20.900,112,
20.910,112,
20.920,131,
20.930,110,
20.940,101,
20.950,99,
20.960,90,
20.970,104,
20.980,111,
20.990,104,
21.000,105,
21.010,111,
21.020,126,
21.030,121,
21.040,117,
21.050,109,
21.060,105,
21.070,98,
21.080,95,
21.090,119,
21.100,103,
21.110,112,
21.120,95,
21.130,113,
21.140,140,
21.150,118,
21.160,110,
21.170,120,
21.180,120,
21.190,92,
21.200,125,
21.210,119,
21.220,108,
21.230,102,
21.240,122,
21.250,109,
21.260,136,
21.270,101,
21.280,112,
21.290,100,
21.300,112,
21.310,113,
21.320,105,
21.330,108,
21.340,123,
21.350,84,
21.360,87,
21.370,107,
21.380,83,
21.390,108,
21.400,97,
21.410,113,
21.420,93,
21.430,105,
21.440,96,
21.450,94,
21.460,98,
21.470,96,
21.480,99,
21.490,100,
21.500,91,
21.510,81,
21.520,116,
21.530,111,
21.540,113,
21.550,111,
21.560,93,
21.570,125,
21.580,132,
21.590,105,
21.600,104,
21.610,93,
21.620,98,
21.630,107,
21.640,113,
21.650,87,
21.660,95,
21.670,101,
21.680,105,
21.690,110,
21.700,108,
21.710,105,
21.720,97,
21.730,119,
21.740,100,
21.750,98,
21.760,104,
21.770,95,
21.780,101,
21.790,110,
21.800,102,
21.810,108,
21.820,84,
21.830,108,
21.840,100,
21.850,98,
21.860,115,
21.870,104,
21.880,115,
21.890,124,
21.900,122,
21.910,118,
21.920,123,
21.930,114,
21.940,103,
21.950,129,
21.960,109,
21.970,98,
21.980,100,
21.990,102,
22.000,109,
22.010,105,
22.020,106,
22.030,107,
22.040,88,
22.050,101,
22.060,110,
22.070,103,
22.080,89,
22.090,97,
22.100,99,
22.110,93,
22.120,106,
22.130,87,
22.140,96,
22.150,97,
22.160,88,
22.170,107,
22.180,94,
22.190,83,
22.200,94,
22.210,89,
22.220,105,
22.230,72,
22.240,99,
22.250,97,
22.260,84,
22.270,101,
22.280,93,
22.290,104,
22.300,102,
22.310,81,
22.320,98,
22.330,92,
22.340,85,
22.350,92,
22.360,95,
22.370,98,
22.380,85,
22.390,103,
22.400,93,
22.410,96,
22.420,89,
22.430,82,
22.440,104,
22.450,99,
22.460,81,
22.470,94,
22.480,75,
22.490,81,
22.500,94,
22.510,88,
22.520,98,
22.530,83,
22.540,80,
22.550,92,
22.560,79,
22.570,84,
22.580,70,
22.590,93,
22.600,79,
22.610,96,
22.620,88,
22.630,107,
22.640,92,
22.650,73,
22.660,102,
22.670,72,
22.680,102,
22.690,80,
22.700,76,
22.710,89,
22.720,85,
22.730,81,
22.740,93,
22.750,87,
22.760,85,
22.770,81,
22.780,73,
22.790,83,
22.800,102,
22.810,93,
22.820,96,
22.830,83,
22.840,80,
22.850,68,
22.860,77,
22.870,87,
22.880,89,
22.890,73,
22.900,101,
22.910,83,
22.920,77,
22.930,81,
22.940,81,
22.950,84,
22.960,83,
22.970,87,
22.980,82,
22.990,75,
23.000,84,
23.010,69,
23.020,80,
23.030,76,
23.040,92,
23.050,72,
23.060,85,
23.070,67,
23.080,72,
23.090,68,
23.100,77,
23.110,86,
23.120,59,
23.130,74,
23.140,96,
23.150,95,
23.160,74,
23.170,85,
23.180,91,
23.190,89,
23.200,63,
23.210,80,
23.220,71,
23.230,84,
23.240,82,
23.250,79,
23.260,75,
23.270,70,
23.280,74,
23.290,74,
23.300,78,
23.310,69,
23.320,100,
23.330,85,
23.340,71,
23.350,58,
23.360,67,
23.370,78,
23.380,91,
23.390,69,
23.400,78,
23.410,67,
23.420,67,
23.430,85,
23.440,80,
23.450,96,
23.460,77,
23.470,72,
23.480,79,
23.490,67,
23.500,81,
23.510,58,
23.520,82,
23.530,85,
23.540,82,
23.550,64,
23.560,74,
23.570,68,
23.580,82,
23.590,66,
23.600,79,
23.610,65,
23.620,82,
23.630,76,
23.640,81,
23.650,98,
23.660,63,
23.670,65,
23.680,79,
23.690,87,
23.700,72,
23.710,75,
23.720,85,
23.730,73,
23.740,62,
23.750,78,
23.760,68,
23.770,61,
23.780,77,
23.790,71,
23.800,89,
23.810,78,
23.820,63,
23.830,68,
23.840,56,
23.850,69,
23.860,66,
23.870,64,
23.880,71,
23.890,75,
23.900,60,
23.910,68,
23.920,75,
23.930,86,
23.940,73,
23.950,71,
23.960,78,
23.970,65,
23.980,65,
23.990,49,
24.000,63,
24.010,69,
24.020,71,
24.030,65,
24.040,52,
24.050,72,
24.060,92,
24.070,58,
24.080,75,
24.090,69,
24.100,71,
24.110,69,
24.120,61,
24.130,60,
24.140,75,
24.150,69,
24.160,61,
24.170,71,
24.180,63,
24.190,53,
24.200,65,
24.210,69,
24.220,71,
24.230,54,
24.240,53,
24.250,80,
24.260,61,
24.270,70,
24.280,74,
24.290,63,
24.300,66,
24.310,62,
24.320,68,
24.330,55,
24.340,64,
24.350,83,
24.360,59,
24.370,66,
24.380,59,
24.390,74,
24.400,69,
24.410,64,
24.420,60,
24.430,76,
24.440,65,
24.450,68,
24.460,75,
24.470,63,
24.480,66,
24.490,59,
24.500,57,
24.510,70,
24.520,67,
24.530,67,
24.540,65,
24.550,64,
24.560,57,
24.570,72,
24.580,70,
24.590,58,
24.600,81,
24.610,69,
24.620,65,
24.630,65,
24.640,79,
24.650,56,
24.660,54,
24.670,68,
24.680,58,
24.690,53,
24.700,58,
24.710,57,
24.720,72,
24.730,58,
24.740,63,
24.750,64,
24.760,42,
24.770,63,
24.780,58,
24.790,64,
24.800,57,
24.810,57,
24.820,77,
24.830,55,
24.840,57,
24.850,53,
24.860,59,
24.870,74,
24.880,51,
24.890,58,
24.900,69,
24.910,52,
24.920,58,
24.930,70,
24.940,54,
24.950,75,
24.960,50,
24.970,50,
24.980,62,
24.990,57,
25.000,56,
25.010,72,
25.020,65,
25.030,61,
25.040,69,
25.050,67,
25.060,72,
25.070,67,
25.080,60,
25.090,73,
25.100,81,
25.110,61,
25.120,72,
25.130,56,
25.140,68,
25.150,77,
25.160,72,
25.170,92,
25.180,82,
25.190,77,
25.200,73,
25.210,66,
25.220,68,
25.230,73,
25.240,76,
25.250,72,
25.260,74,
25.270,75,
25.280,69,
25.290,81,
25.300,87,
25.310,84,
25.320,63,
25.330,68,
25.340,64,
25.350,68,
25.360,70,
25.370,76,
25.380,59,
25.390,69,
25.400,78,
25.410,81,
25.420,69,
25.430,71,
25.440,86,
25.450,65,
25.460,67,
25.470,81,
25.480,68,
25.490,71,
25.500,61,
25.510,82,
25.520,57,
25.530,65,
25.540,56,
25.550,56,
25.560,69,
25.570,68,
25.580,57,
25.590,57,
25.600,69,
25.610,43,
25.620,58,
25.630,65,
25.640,48,
25.650,47,
25.660,58,
25.670,65,
25.680,55,
25.690,50,
25.700,45,
25.710,64,
25.720,54,
25.730,49,
25.740,56,
25.750,63,
25.760,48,
25.770,58,
25.780,73,
25.790,48,
25.800,49,
25.810,49,
25.820,54,
25.830,51,
25.840,57,
25.850,46,
25.860,52,
25.870,47,
25.880,52,
25.890,46,
25.900,51,
25.910,49,
25.920,63,
25.930,64,
25.940,60,
25.950,44,
25.960,48,
25.970,44,
25.980,53,
25.990,57,
26.000,44,
26.010,42,
26.020,52,
26.030,54,
26.040,54,
26.050,37,
26.060,48,
26.070,44,
26.080,47,
26.090,42,
26.100,47,
26.110,51,
26.120,48,
26.130,53,
26.140,43,
26.150,42,
26.160,56,
26.170,61,
26.180,44,
26.190,35,
26.200,49,
26.210,40,
26.220,65,
26.230,60,
26.240,47,
26.250,47,
26.260,63,
26.270,45,
26.280,57,
26.290,36,
26.300,51,
26.310,54,
26.320,49,
26.330,51,
26.340,40,
26.350,46,
26.360,54,
26.370,69,
26.380,39,
26.390,54,
26.400,62,
26.410,36,
26.420,49,
26.430,48,
26.440,55,
26.450,37,
26.460,46,
26.470,45,
26.480,55,
26.490,54,
26.500,49,
26.510,60,
26.520,53,
26.530,46,
26.540,40,
26.550,41,
26.560,39,
26.570,42,
26.580,45,
26.590,48,
26.600,45,
26.610,45,
26.620,48,
26.630,51,
26.640,46,
26.650,52,
26.660,47,
26.670,49,
26.680,38,
26.690,48,
26.700,45,
26.710,49,
26.720,47,
26.730,44,
26.740,52,
26.750,48,
26.760,59,
26.770,58,
26.780,54,
26.790,44,
26.800,44,
26.810,52,
26.820,42,
26.830,41,
26.840,41,
26.850,45,
26.860,56,
26.870,30,
26.880,45,
26.890,45,
26.900,36,
26.910,50,
26.920,39,
26.930,48,
26.940,52,
26.950,48,
26.960,40,
26.970,40,
26.980,30,
26.990,48,
27.000,47,
27.010,49,
27.020,38,
27.030,32,
27.040,39,
27.050,45,
27.060,37,
27.070,28,
27.080,49,
27.090,39,
27.100,47,
27.110,46,
27.120,44,
27.130,45,
27.140,39,
27.150,48,
27.160,44,
27.170,44,
27.180,38,
27.190,37,
27.200,30,
27.210,41,
27.220,46,
27.230,49,
27.240,41,
27.250,34,
27.260,42,
27.270,39,
27.280,35,
27.290,43,
27.300,36,
27.310,41,
27.320,32,
27.330,42,
27.340,41,
27.350,38,
27.360,36,
27.370,34,
27.380,43,
27.390,32,
27.400,49,
27.410,37,
27.420,37,
27.430,52,
27.440,42,
27.450,49,
27.460,38,
27.470,31,
27.480,42,
27.490,39,
27.500,45,
27.510,50,
27.520,46,
27.530,44,
27.540,47,
27.550,33,
27.560,43,
27.570,32,
27.580,35,
27.590,35,
27.600,37,
27.610,41,
27.620,49,
27.630,37,
27.640,49,
27.650,47,
27.660,42,
27.670,45,
27.680,32,
27.690,36,
27.700,44,
27.710,46,
27.720,38,
27.730,33,
27.740,35,
27.750,32,
27.760,47,
27.770,38,
27.780,38,
27.790,41,
27.800,53,
27.810,50,
27.820,41,
27.830,44,
27.840,51,
27.850,39,
27.860,37,
27.870,30,
27.880,40,
27.890,46,
27.900,45,
27.910,34,
27.920,36,
27.930,44,
27.940,46,
27.950,23,
27.960,31,
27.970,36,
27.980,39,
27.990,37,
28.000,32,
28.010,30,
28.020,48,
28.030,35,
28.040,46,
28.050,34,
28.060,50,
28.070,40,
28.080,35,
28.090,31,
28.100,42,
28.110,38,
28.120,40,
28.130,41,
28.140,38,
28.150,34,
28.160,30,
28.170,35,
28.180,38,
28.190,30,
28.200,35,
28.210,34,
28.220,32,
28.230,38,
28.240,39,
28.250,40,
28.260,38,
28.270,35,
28.280,39,
28.290,41,
28.300,45,
28.310,35,
28.320,32,
28.330,38,
28.340,41,
28.350,31,
28.360,43,
28.370,40,
28.380,43,
28.390,37,
28.400,43,
28.410,37,
28.420,39,
28.430,28,
28.440,47,
28.450,46,
28.460,36,
28.470,35,
28.480,44,
28.490,39,
28.500,26,
28.510,48,
28.520,39,
28.530,34,
28.540,43,
28.550,31,
28.560,44,
28.570,42,
28.580,46,
28.590,39,
28.600,41,
28.610,37,
28.620,38,
28.630,42,
28.640,40,
28.650,40,
28.660,39,
28.670,35,
28.680,38,
28.690,27,
28.700,44,
28.710,36,
28.720,35,
28.730,43,
28.740,46,
28.750,32,
28.760,38,
28.770,35,
28.780,27,
28.790,46,
28.800,26,
28.810,37,
28.820,31,
28.830,30,
28.840,36,
28.850,33,
28.860,30,
28.870,46,
28.880,39,
28.890,32,
28.900,35,
28.910,31,
28.920,33,
28.930,42,
28.940,38,
28.950,37,
28.960,34,
28.970,33,
28.980,35,
28.990,39,
29.000,29,
29.010,37,
29.020,30,
29.030,36,
29.040,29,
29.050,37,
29.060,30,
29.070,31,
29.080,32,
29.090,38,
29.100,38,
29.110,32,
29.120,38,
29.130,35,
29.140,32,
29.150,28,
29.160,45,
29.170,34,
29.180,27,
29.190,33,
29.200,35,
29.210,42,
29.220,31,
29.230,22,
29.240,30,
29.250,33,
29.260,25,
29.270,27,
29.280,29,
29.290,14,
29.300,32,
29.310,29,
29.320,30,
29.330,25,
29.340,31,
29.350,31,
29.360,28,
29.370,31,
29.380,30,
29.390,36,
29.400,24,
29.410,28,
29.420,31,
29.430,35,
29.440,33,
29.450,37,
29.460,36,
29.470,31,
29.480,28,
29.490,29,
29.500,39,
29.510,28,
29.520,26,
29.530,27,
29.540,41,
29.550,32,
29.560,39,
29.570,27,
29.580,27,
29.590,26,
29.600,29,
29.610,33,
29.620,39,
29.630,25,
29.640,38,
29.650,21,
29.660,28,
29.670,24,
29.680,35,
29.690,37,
29.700,32,
29.710,31,
29.720,29,
29.730,37,
29.740,29,
29.750,28,
29.760,27,
29.770,24,
29.780,34,
29.790,28,
29.800,31,
29.810,32,
29.820,25,
29.830,33,
29.840,28,
29.850,45,
29.860,41,
29.870,23,
29.880,32,
29.890,24,
29.900,28,
29.910,26,
29.920,34,
29.930,30,
29.940,24,
29.950,34,
29.960,31,
29.970,35,
29.980,24,
29.990,37,
30.000,30,
30.010,22,
30.020,32,
30.030,28,
30.040,25,
30.050,28,
30.060,27,
30.070,24,
30.080,30,
30.090,23,
30.100,23,
30.110,27,
30.120,24,
30.130,29,
30.140,31,
30.150,19,
30.160,35,
30.170,24,
30.180,32,
30.190,19,
30.200,25,
30.210,28,
30.220,32,
30.230,26,
30.240,28,
30.250,28,
30.260,20,
30.270,26,
30.280,21,
30.290,22,
30.300,32,
30.310,37,
30.320,19,
30.330,27,
30.340,34,
30.350,20,
30.360,33,
30.370,30,
30.380,21,
30.390,23,
30.400,39,
30.410,18,
30.420,23,
30.430,35,
30.440,25,
30.450,31,
30.460,30,
30.470,20,
30.480,18,
30.490,16,
30.500,32,
30.510,26,
30.520,31,
30.530,23,
30.540,25,
30.550,21,
30.560,29,
30.570,26,
30.580,23,
30.590,27,
30.600,21,
30.610,21,
30.620,29,
30.630,33,
30.640,27,
30.650,32,
30.660,31,
30.670,19,
30.680,37,
30.690,27,
30.700,34,
30.710,28,
30.720,25,
30.730,24,
30.740,24,
30.750,12,
30.760,29,
30.770,28,
30.780,25,
30.790,37,
30.800,20,
30.810,27,
30.820,16,
30.830,25,
30.840,30,
30.850,23,
30.860,22,
30.870,16,
30.880,24,
30.890,31,
30.900,22,
30.910,27,
30.920,32,
30.930,29,
30.940,27,
30.950,17,
30.960,24,
30.970,25,
30.980,28,
30.990,22,
31.000,31,
31.010,32,
31.020,30,
31.030,22,
31.040,29,
31.050,35,
31.060,22,
31.070,22,
31.080,25,
31.090,18,
31.100,22,
31.110,31,
31.120,18,
31.130,24,
31.140,21,
31.150,37,
31.160,16,
31.170,30,
31.180,25,
31.190,24,
31.200,18,
31.210,27,
31.220,32,
31.230,20,
31.240,19,
31.250,23,
31.260,22,
31.270,29,
31.280,25,
31.290,26,
31.300,22,
31.310,23,
31.320,38,
31.330,23,
31.340,27,
31.350,30,
31.360,32,
31.370,31,
31.380,21,
31.390,23,
31.400,20,
31.410,26,
31.420,21,
31.430,19,
31.440,33,
31.450,23,
31.460,20,
31.470,17,
31.480,21,
31.490,14,
31.500,17,
31.510,22,
31.520,21,
31.530,21,
31.540,20,
31.550,25,
31.560,25,
31.570,22,
31.580,32,
31.590,35,
31.600,29,
31.610,32,
31.620,22,
31.630,29,
31.640,33,
31.650,22,
31.660,23,
31.670,36,
31.680,20,
31.690,21,
31.700,22,
31.710,22,
31.720,31,
31.730,18,
31.740,22,
31.750,28,
31.760,19,
31.770,23,
31.780,29,
31.790,22,
31.800,16,
31.810,20,
31.820,23,
31.830,18,
31.840,21,
31.850,26,
31.860,16,
31.870,18,
31.880,25,
31.890,37,
31.900,25,
31.910,11,
31.920,20,
31.930,27,
31.940,17,
31.950,14,
31.960,24,
31.970,26,
31.980,19,
31.990,16,
32.000,25,
32.010,25,
32.020,23,
32.030,16,
32.040,23,
32.050,21,
32.060,15,
32.070,16,
32.080,23,
32.090,27,
32.100,28,
32.110,22,
32.120,21,
32.130,24,
32.140,27,
32.150,23,
32.160,22,
32.170,26,
32.180,23,
32.190,24,
32.200,26,
32.210,13,
32.220,17,
32.230,19,
32.240,18,
32.250,14,
32.260,24,
32.270,22,
32.280,19,
32.290,27,
32.300,17,
32.310,22,
32.320,22,
32.330,18,
32.340,17,
32.350,21,
32.360,23,
32.370,18,
32.380,14,
32.390,19,
32.400,13,
32.410,23,
32.420,23,
32.430,23,
32.440,22,
32.450,20,
32.460,19,
32.470,25,
32.480,21,
32.490,26,
32.500,25,
32.510,25,
32.520,27,
32.530,27,
32.540,11,
32.550,27,
32.560,17,
32.570,19,
32.580,21,
32.590,24,
32.600,20,
32.610,13,
32.620,21,
32.630,18,
32.640,13,
32.650,21,
32.660,25,
32.670,21,
32.680,12,
32.690,24,
32.700,26,
32.710,14,
32.720,20,
32.730,20,
32.740,18,
32.750,17,
32.760,17,
32.770,13,
32.780,23,
32.790,28,
32.800,19,
32.810,19,
32.820,21,
32.830,23,
32.840,30,
32.850,16,
32.860,19,
32.870,16,
32.880,24,
32.890,20,
32.900,13,
32.910,19,
32.920,16,
32.930,17,
32.940,10,
32.950,29,
32.960,21,
32.970,31,
32.980,20,
32.990,22,
33.000,23,
33.010,22,
33.020,17,
33.030,16,
33.040,9,
33.050,21,
33.060,21,
33.070,15,
33.080,16,
33.090,14,
33.100,16,
33.110,14,
33.120,12,
33.130,14,
33.140,23,
33.150,15,
33.160,25,
33.170,10,
33.180,22,
33.190,27,
33.200,11,
33.210,14,
33.220,19,
33.230,25,
33.240,16,
33.250,18,
33.260,17,
33.270,16,
33.280,22,
33.290,23,
33.300,22,
33.310,13,
33.320,20,
33.330,21,
33.340,16,
33.350,13,
33.360,20,
33.370,20,
33.380,18,
33.390,30,
33.400,13,
33.410,20,
33.420,23,
33.430,16,
33.440,16,
33.450,20,
33.460,25,
33.470,29,
33.480,13,
33.490,16,
33.500,14,
33.510,19,
33.520,25,
33.530,21,
33.540,17,
33.550,25,
33.560,25,
33.570,16,
33.580,26,
33.590,14,
33.600,20,
33.610,25,
33.620,13,
33.630,21,
33.640,22,
33.650,19,
33.660,7,
33.670,13,
33.680,24,
33.690,21,
33.700,28,
33.710,8,
33.720,18,
33.730,21,
33.740,15,
33.750,10,
33.760,20,
33.770,16,
33.780,13,
33.790,15,
33.800,23,
33.810,17,
33.820,13,
33.830,13,
33.840,12,
33.850,19,
33.860,17,
33.870,15,
33.880,15,
33.890,15,
33.900,22,
33.910,17,
33.920,25,
33.930,20,
33.940,17,
33.950,25,
33.960,19,
33.970,23,
33.980,15,
33.990,23,
34.000,11,
34.010,18,
34.020,18,
34.030,19,
34.040,15,
34.050,9,
34.060,23,
34.070,26,
34.080,18,
34.090,11,
34.100,13,
34.110,18,
34.120,18,
34.130,19,
34.140,12,
34.150,19,
34.160,19,
34.170,17,
34.180,18,
34.190,17,
34.200,16,
34.210,15,
34.220,15,
34.230,18,
34.240,24,
34.250,15,
34.260,15,
34.270,23,
34.280,14,
34.290,21,
34.300,13,
34.310,20,
34.320,13,
34.330,21,
34.340,16,
34.350,13,
34.360,11,
34.370,23,
34.380,25,
34.390,23,
34.400,14,
34.410,15,
34.420,16,
34.430,19,
34.440,20,
34.450,15,
34.460,12,
34.470,12,
34.480,9,
34.490,16,
34.500,24,
34.510,17,
34.520,17,
34.530,15,
34.540,10,
34.550,21,
34.560,14,
34.570,26,
34.580,17,
34.590,12,
34.600,22,
34.610,16,
34.620,20,
34.630,15,
34.640,15,
34.650,17,
34.660,18,
34.670,7,
34.680,17,
34.690,22,
34.700,20,
34.710,15,
34.720,15,
34.730,15,
34.740,21,
34.750,21,
34.760,25,
34.770,25,
34.780,16,
34.790,14,
34.800,23,
34.810,15,
34.820,21,
34.830,23,
34.840,17,
34.850,18,
34.860,18,
34.870,27,
34.880,17,
34.890,18,
34.900,13,
34.910,23,
34.920,13,
34.930,13,
34.940,16,
34.950,16,
34.960,14,
34.970,20,
34.980,30,
34.990,14,
35.000,21,
35.010,21,
35.020,18,
35.030,17,
35.040,18,
35.050,14,
35.060,17,
35.070,23,
35.080,14,
35.090,15,
35.100,23,
35.110,19,
35.120,15,
35.130,19,
35.140,15,
35.150,17,
35.160,11,
35.170,15,
35.180,13,
35.190,16,
35.200,19,
35.210,21,
35.220,17,
35.230,20,
35.240,15,
35.250,10,
35.260,13,
35.270,18,
35.280,16,
35.290,13,
35.300,21,
35.310,11,
35.320,6,
35.330,18,
35.340,13,
35.350,12,
35.360,12,
35.370,16,
35.380,16,
35.390,15,
35.400,15,
35.410,18,
35.420,17,
35.430,11,
35.440,10,
35.450,16,
35.460,16,
35.470,20,
35.480,13,
35.490,17,
35.500,14,
35.510,18,
35.520,12,
35.530,11,
35.540,12,
35.550,18,
35.560,11,
35.570,11,
35.580,19,
35.590,13,
35.600,15,
35.610,22,
35.620,19,
35.630,11,
35.640,11,
35.650,10,
35.660,15,
35.670,18,
35.680,13,
35.690,18,
35.700,12,
35.710,18,
35.720,18,
35.730,16,
35.740,9,
35.750,19,
35.760,12,
35.770,18,
35.780,18,
35.790,13,
35.800,16,
35.810,20,
35.820,13,
35.830,14,
35.840,12,
35.850,12,
35.860,12,
35.870,19,
35.880,4,
35.890,14,
35.900,16,
35.910,12,
35.920,15,
35.930,13,
35.940,10,
35.950,18,
35.960,14,
35.970,13,
35.980,14,
35.990,17,
36.000,11,
36.010,22,
36.020,16,
36.030,16,
36.040,13,
36.050,13,
36.060,12,
36.070,10,
36.080,19,
36.090,9,
36.100,13,
36.110,14,
36.120,14,
36.130,9,
36.140,19,
36.150,20,
36.160,15,
36.170,18,
36.180,15,
36.190,11,
36.200,16,
36.210,9,
36.220,14,
36.230,15,
36.240,17,
36.250,17,
36.260,18,
36.270,18,
36.280,11,
36.290,13,
36.300,14,
36.310,11,
36.320,19,
36.330,13,
36.340,21,
36.350,16,
36.360,18,
36.370,12,
36.380,11,
36.390,12,
36.400,10,
36.410,16,
36.420,15,
36.430,15,
36.440,5,
36.450,13,
36.460,10,
36.470,14,
36.480,7,
36.490,9,
36.500,16,
36.510,10,
36.520,18,
36.530,12,
36.540,10,
36.550,16,
36.560,11,
36.570,12,
36.580,11,
36.590,12,
36.600,11,
36.610,15,
36.620,14,
36.630,17,
36.640,16,
36.650,14,
36.660,11,
36.670,11,
36.680,9,
36.690,16,
36.700,14,
36.710,10,
36.720,21,
36.730,15,
36.740,7,
36.750,9,
36.760,15,
36.770,9,
36.780,11,
36.790,16,
36.800,19,
36.810,15,
36.820,15,
36.830,12,
36.840,10,
36.850,13,
36.860,11,
36.870,10,
36.880,7,
36.890,16,
36.900,14,
36.910,19,
36.920,7,
36.930,10,
36.940,13,
36.950,16,
36.960,13,
36.970,9,
36.980,16,
36.990,12,
37.000,12,
37.010,11,
37.020,7,
37.030,24,
37.040,13,
37.050,12,
37.060,14,
37.070,21,
37.080,10,
37.090,17,
37.100,19,
37.110,11,
37.120,16,
37.130,18,
37.140,11,
37.150,17,
37.160,18,
37.170,19,
37.180,16,
37.190,13,
37.200,5,
37.210,12,
37.220,16,
37.230,14,
37.240,11,
37.250,12,
37.260,13,
37.270,14,
37.280,13,
37.290,13,
37.300,8,
37.310,10,
37.320,13,
37.330,11,
37.340,15,
37.350,15,
37.360,15,
37.370,7,
37.380,11,
37.390,11,
37.400,19,
37.410,17,
37.420,16,
37.430,9,
37.440,18,
37.450,5,
37.460,12,
37.470,13,
37.480,10,
37.490,12,
37.500,10,
37.510,10,
37.520,14,
37.530,16,
37.540,12,
37.550,12,
37.560,9,
37.570,19,
37.580,10,
37.590,10,
37.600,19,
37.610,7,
37.620,17,
37.630,14,
37.640,12,
37.650,13,
37.660,10,
37.670,17,
37.680,19,
37.690,11,
37.700,10,
37.710,12,
37.720,10,
37.730,17,
37.740,11,
37.750,9,
37.760,8,
37.770,8,
37.780,14,
37.790,11,
37.800,10,
37.810,19,
37.820,13,
37.830,9,
37.840,7,
37.850,8,
37.860,14,
37.870,13,
37.880,11,
37.890,8,
37.900,8,
37.910,11,
37.920,13,
37.930,6,
37.940,7,
37.950,11,
37.960,11,
37.970,14,
37.980,9,
37.990,13,
38.000,6,
38.010,12,
38.020,11,
38.030,6,
38.040,6,
38.050,14,
38.060,10,
38.070,13,
38.080,15,
38.090,9,
38.100,13,
38.110,7,
38.120,7,
38.130,10,
38.140,14,
38.150,14,
38.160,8,
38.170,12,
38.180,10,
38.190,11,
38.200,13,
38.210,14,
38.220,9,
38.230,9,
38.240,15,
38.250,10,
38.260,7,
38.270,8,
38.280,12,
38.290,11,
38.300,12,
38.310,10,
38.320,13,
38.330,10,
38.340,9,
38.350,9,
38.360,11,
38.370,10,
38.380,10,
38.390,3,
38.400,15,
38.410,8,
38.420,13,
38.430,7,
38.440,10,
38.450,13,
38.460,7,
38.470,7,
38.480,7,
38.490,5,
38.500,19,
38.510,10,
38.520,4,
