Mon Jan 13 19:31:41 2020

Number of Points = 2996
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-3.761553	-2.536213	4.149952	0.000881	0.475318
-3.847863	-2.440696	4.159949	0.000897	0.475537
-3.657555	-2.481966	4.169946	0.000862	0.475625
-3.652408	-2.485062	4.179942	0.000861	0.475623
-3.545707	-2.493222	4.189939	0.000841	0.475723
-3.553843	-2.425631	4.199936	0.000842	0.475940
-3.414763	-2.475317	4.209933	0.000817	0.475941
-3.607656	-2.387682	4.219930	0.000851	0.476008
-3.266134	-2.437817	4.229926	0.000789	0.476244
-3.332173	-2.413280	4.239923	0.000801	0.476250
-3.326682	-2.401244	4.249920	0.000799	0.476299
-3.118122	-2.390885	4.259917	0.000761	0.476580
-3.157516	-2.381228	4.269914	0.000768	0.476568
-3.114757	-2.382019	4.279910	0.000760	0.476617
-2.886118	-2.388412	4.289907	0.000719	0.476866
-2.989063	-2.351740	4.299904	0.000737	0.476869
-2.988258	-2.336041	4.309901	0.000736	0.476924
-2.966861	-2.266138	4.319898	0.000732	0.477184
-2.804136	-2.322017	4.329894	0.000702	0.477191
-2.703422	-2.303457	4.339891	0.000684	0.477372
-2.622035	-2.291870	4.349888	0.000669	0.477508
-2.709498	-2.262190	4.359885	0.000684	0.477506
-2.575624	-2.226643	4.369882	0.000660	0.477783
-2.604645	-2.199426	4.379878	0.000665	0.477841
-2.485322	-2.211163	4.389875	0.000643	0.477944
-2.444131	-2.182587	4.399872	0.000635	0.478089
-2.544210	-2.145389	4.409869	0.000653	0.478097
-2.426367	-2.096559	4.419866	0.000631	0.478398
-2.209543	-2.175987	4.429862	0.000591	0.478391
-2.113125	-2.140053	4.439859	0.000574	0.478624
-2.010537	-2.154916	4.449856	0.000555	0.478697
-2.070957	-2.134881	4.459853	0.000565	0.478695
-1.931427	-2.088225	4.469850	0.000540	0.479014
-1.910350	-2.091892	4.479846	0.000536	0.479028
-1.974518	-2.028688	4.489843	0.000547	0.479164
-1.934921	-1.995508	4.499840	0.000539	0.479322
-1.871762	-1.976127	4.509837	0.000528	0.479462
-1.831628	-1.935514	4.519834	0.000520	0.479645
-1.801636	-1.912252	4.529830	0.000514	0.479758
-1.591376	-1.926775	4.539827	0.000476	0.479957
-1.583222	-1.914887	4.549824	0.000474	0.480008
-1.348995	-1.914335	4.559821	0.000432	0.480284
-1.356183	-1.912732	4.569818	0.000433	0.480283
-1.287097	-1.889933	4.579814	0.000420	0.480441
-1.388164	-1.810200	4.589811	0.000438	0.480588
-1.226031	-1.839642	4.599808	0.000408	0.480682
-1.205281	-1.780091	4.609805	0.000404	0.480904
-1.136301	-1.801976	4.619802	0.000391	0.480914
-1.025079	-1.752931	4.629798	0.000371	0.481207
-1.080481	-1.734230	4.639795	0.000380	0.481206
-1.161921	-1.615669	4.649792	0.000395	0.481504
-1.075385	-1.618562	4.659789	0.000379	0.481596
-1.011380	-1.568579	4.669786	0.000367	0.481837
-1.197635	-1.450357	4.679782	0.000400	0.482012
-1.062773	-1.443721	4.689779	0.000375	0.482192
-0.874097	-1.427304	4.699776	0.000341	0.482466
-0.901354	-1.364377	4.709773	0.000346	0.482643
-0.788497	-1.357468	4.719770	0.000325	0.482798
-0.795369	-1.277584	4.729766	0.000326	0.483054
-0.671620	-1.280191	4.739763	0.000303	0.483191
-0.803123	-1.171947	4.749760	0.000326	0.483395
-0.643273	-1.142825	4.759757	0.000297	0.483677
-0.515042	-1.125987	4.769754	0.000274	0.483882
-0.458032	-1.104665	4.779750	0.000263	0.484020
-0.528873	-0.992494	4.789747	0.000276	0.484307
-0.436384	-0.957933	4.799744	0.000258	0.484528
-0.397471	-0.913486	4.809741	0.000251	0.484721
-0.288386	-0.888683	4.819738	0.000231	0.484929
-0.386333	-0.757884	4.829734	0.000248	0.485245
-0.252315	-0.737834	4.839731	0.000224	0.485467
-0.270685	-0.662652	4.849728	0.000227	0.485693
-0.222774	-0.605936	4.859725	0.000218	0.485935
-0.249246	-0.515330	4.869722	0.000222	0.486201
-0.244887	-0.419235	4.879718	0.000221	0.486521
-0.104093	-0.382219	4.889715	0.000195	0.486805
-0.071932	-0.309578	4.899712	0.000189	0.487080
-0.027985	-0.241418	4.909709	0.000181	0.487354
0.008058	-0.165534	4.919706	0.000174	0.487643
-0.072052	-0.054704	4.929702	0.000188	0.487913
-0.035744	0.019562	4.939699	0.000181	0.488198
0.023645	0.096514	4.949696	0.000170	0.488517
0.000113	0.207101	4.959693	0.000174	0.488850
0.000000	0.256175	4.969690	0.000174	0.489011

-0.062078	0.387004	4.974694	0.000185	0.489365
0.095742	0.514636	4.979699	0.000156	0.489958
0.045382	0.829743	4.984704	0.000165	0.490918
0.181373	1.160312	4.989709	0.000140	0.492138
0.273583	1.592672	4.994714	0.000123	0.493631
0.351069	2.126629	4.999718	0.000109	0.495428
0.496091	2.716007	5.004723	0.000083	0.497470
0.534249	3.410443	5.009728	0.000076	0.499717
0.618222	4.180983	5.014733	0.000060	0.502245
1.014065	4.902539	5.019738	-0.000012	0.504952
1.111204	5.805232	5.024742	-0.000029	0.507880
1.087095	6.810255	5.029747	-0.000025	0.510976
1.207280	7.832694	5.034752	-0.000047	0.514263
1.420253	8.883054	5.039757	-0.000086	0.517715
1.488805	10.046305	5.044762	-0.000099	0.521332
1.611805	11.244775	5.049766	-0.000121	0.525088
1.736659	12.497571	5.054771	-0.000144	0.528982
1.783686	13.827243	5.059776	-0.000153	0.532994
2.048469	15.139096	5.064781	-0.000201	0.537149
1.980765	16.609556	5.069786	-0.000189	0.541394
2.176360	18.038365	5.074790	-0.000225	0.545754
2.154823	19.572917	5.079795	-0.000221	0.550164
2.327548	21.089426	5.084800	-0.000253	0.554682
2.410332	22.680325	5.089805	-0.000268	0.559285
2.596038	24.279691	5.094810	-0.000302	0.563975
2.752710	25.915007	5.099814	-0.000330	0.568699
2.862852	27.616162	5.104819	-0.000351	0.573519
3.066217	29.310485	5.109824	-0.000388	0.578371
3.058020	31.116378	5.114829	-0.000386	0.583283
3.195672	32.893484	5.119834	-0.000412	0.588214
3.202613	34.746786	5.124838	-0.000413	0.593185
3.337318	36.576752	5.129843	-0.000438	0.598172
3.526462	38.419881	5.134848	-0.000472	0.603203
3.631198	40.313291	5.139853	-0.000492	0.608245
3.731446	42.239202	5.144858	-0.000510	0.613325
3.753039	44.208643	5.149862	-0.000514	0.618405
3.834386	46.180129	5.154867	-0.000529	0.623501
3.889084	48.169314	5.159872	-0.000540	0.628577
3.971170	50.169216	5.164877	-0.000555	0.633664
4.161274	52.149297	5.169882	-0.000589	0.638754
4.305590	54.168245	5.174886	-0.000616	0.643861
4.339571	56.228337	5.179891	-0.000622	0.648933
4.520874	58.260526	5.184896	-0.000656	0.654023
4.604523	60.337984	5.189901	-0.000671	0.659100
4.751995	62.409832	5.194906	-0.000698	0.664178
4.769006	64.537270	5.199910	-0.000701	0.669241
4.805374	66.649918	5.204915	-0.000708	0.674248
4.849083	68.770457	5.209920	-0.000717	0.679241
4.831410	70.922360	5.214925	-0.000714	0.684221
5.008976	73.009086	5.219930	-0.000746	0.689173
5.191631	75.106428	5.224934	-0.000780	0.694117
5.314980	77.226591	5.229939	-0.000802	0.699031
5.519175	79.332815	5.234944	-0.000839	0.703943
5.487347	81.513909	5.239949	-0.000834	0.708804
5.705823	83.615502	5.244954	-0.000874	0.713649
5.709632	85.797308	5.249958	-0.000875	0.718473
5.778792	87.960645	5.254963	-0.000888	0.723275
5.812107	90.136574	5.259968	-0.000894	0.728044
5.978393	92.273252	5.264973	-0.000925	0.732799
5.979435	94.462252	5.269978	-0.000925	0.737511
5.947913	96.667647	5.274982	-0.000920	0.742203
6.085128	98.810994	5.279987	-0.000945	0.746860
6.347152	100.902563	5.284992	-0.000993	0.751471
6.525247	103.033512	5.289997	-0.001025	0.756075
6.357279	105.288911	5.295002	-0.000995	0.760658
6.546776	107.417932	5.300006	-0.001030	0.765210
6.605765	109.584207	5.305011	-0.001041	0.769719
6.832977	111.701313	5.310016	-0.001082	0.774221
6.695904	113.937861	5.315021	-0.001058	0.778680
6.944849	116.045464	5.320026	-0.001103	0.783127
7.153709	118.155945	5.325030	-0.001141	0.787526
7.167772	120.337258	5.330035	-0.001144	0.791906
7.086196	122.554903	5.335040	-0.001130	0.796267
7.262253	124.677169	5.340045	-0.001162	0.800594
7.505978	126.784981	5.345050	-0.001206	0.804917
7.599490	128.933562	5.350054	-0.001224	0.809193
7.559204	131.132833	5.355059	-0.001217	0.813454
7.615234	133.285967	5.360064	-0.001227	0.817669
7.639592	135.465902	5.365069	-0.001232	0.821892
7.716192	137.600395	5.370074	-0.001246	0.826042
7.800773	139.740619	5.375078	-0.001262	0.830187
7.845304	141.893226	5.380083	-0.001270	0.834309
7.970866	144.006406	5.385088	-0.001293	0.838389
7.981188	146.171345	5.390093	-0.001295	0.842472
8.186964	148.259940	5.395098	-0.001333	0.846519
8.179952	150.414653	5.400102	-0.001332	0.850532
8.444568	152.489714	5.405107	-0.001380	0.854554
8.582053	154.604761	5.410112	-0.001405	0.858549
8.463405	156.801625	5.415117	-0.001384	0.862512
8.724733	158.860509	5.420122	-0.001432	0.866447
8.725295	161.007459	5.425126	-0.001432	0.870359
8.748144	163.154242	5.430131	-0.001437	0.874267
8.915939	165.246251	5.435136	-0.001467	0.878149
8.921736	167.391473	5.440141	-0.001469	0.882009
9.098884	169.476569	5.445146	-0.001501	0.885852
9.135797	171.606094	5.450150	-0.001508	0.889670
9.071976	173.779267	5.455155	-0.001497	0.893486
9.131554	175.887273	5.460160	-0.001508	0.897248
9.357196	177.947063	5.465165	-0.001549	0.901010
9.284313	180.112631	5.470170	-0.001536	0.904760
9.571599	182.139902	5.475174	-0.001589	0.908473
9.656165	184.240001	5.480179	-0.001604	0.912173
9.701421	186.357884	5.485184	-0.001613	0.915866
9.669957	188.503743	5.490189	-0.001608	0.919547
9.814872	190.582305	5.495194	-0.001634	0.923202
9.822883	192.690342	5.500198	-0.001636	0.926813
10.050700	194.733879	5.505203	-0.001677	0.930429
10.234787	196.808107	5.510208	-0.001711	0.934058
10.380125	198.883378	5.515213	-0.001738	0.937651
10.428514	200.999098	5.520218	-0.001747	0.941242
10.496201	203.101535	5.525222	-0.001759	0.944809
10.515759	205.208721	5.530227	-0.001763	0.948342
10.586112	207.296660	5.535232	-0.001776	0.951859
10.887986	209.312589	5.540237	-0.001831	0.955378
10.928207	211.425864	5.545242	-0.001839	0.958894
11.011335	213.527400	5.550246	-0.001854	0.962402
10.983451	215.645640	5.555251	-0.001849	0.965862
11.062667	217.735446	5.560256	-0.001864	0.969324
11.236534	219.788978	5.565261	-0.001896	0.972767
11.217755	221.904049	5.570266	-0.001893	0.976190
11.429781	223.945486	5.575270	-0.001931	0.979612
11.416696	226.076894	5.580275	-0.001929	0.983041
11.579414	228.111840	5.585280	-0.001959	0.986401
11.545683	230.241739	5.590285	-0.001953	0.989792
11.683253	232.292765	5.595290	-0.001979	0.993141
11.695900	234.379233	5.600294	-0.001981	0.996466
11.851512	236.435094	5.605299	-0.002010	0.999809
11.866178	238.539147	5.610304	-0.002013	1.003141
11.994766	240.574960	5.615309	-0.002036	1.006417
11.963396	242.686727	5.620314	-0.002031	1.009713
12.173372	244.720553	5.625318	-0.002069	1.013009
12.212902	246.795065	5.630323	-0.002077	1.016264
12.198602	248.907564	5.635328	-0.002075	1.019540
12.334632	250.966884	5.640333	-0.002100	1.022803
12.404317	253.005152	5.645338	-0.002112	1.025988
12.413005	255.094128	5.650342	-0.002114	1.029208
12.567958	257.136610	5.655347	-0.002143	1.032425
12.813374	259.137103	5.660352	-0.002187	1.035616
12.970546	261.190244	5.665357	-0.002216	1.038830
13.058035	263.268144	5.670362	-0.002232	1.042035
13.131962	265.325367	5.675366	-0.002246	1.045192
13.158695	267.428254	5.680371	-0.002251	1.048384
13.203423	269.494465	5.685376	-0.002260	1.051521
13.430775	271.512770	5.690381	-0.002301	1.054671
13.608536	273.558024	5.695386	-0.002334	1.057826
13.769933	275.596088	5.700390	-0.002363	1.060952
13.731125	277.710427	5.705395	-0.002356	1.064080
13.830755	279.764435	5.710400	-0.002375	1.067181
13.932603	281.814151	5.715405	-0.002393	1.070267
13.972401	283.902260	5.720410	-0.002401	1.073369
13.930206	285.994572	5.725414	-0.002394	1.076426
14.108349	288.023464	5.730419	-0.002426	1.079494
14.224467	290.072490	5.735424	-0.002448	1.082551
14.129095	292.174896	5.740429	-0.002431	1.085571
14.390108	294.177894	5.745434	-0.002478	1.088617
14.444755	296.245453	5.750438	-0.002488	1.091644
14.638742	298.261781	5.755443	-0.002524	1.094659
14.721201	300.330454	5.760448	-0.002539	1.097685
14.769764	302.397944	5.765453	-0.002548	1.100685
14.862460	304.451481	5.770458	-0.002565	1.103678
15.089368	306.439085	5.775462	-0.002607	1.106635
15.019967	308.554699	5.780467	-0.002594	1.109621
15.016325	310.647049	5.785472	-0.002594	1.112598
15.081153	312.688075	5.790477	-0.002606	1.115527
15.202568	314.730194	5.795482	-0.002629	1.118479
15.509068	316.710458	5.800486	-0.002684	1.121425
15.443105	318.812306	5.805491	-0.002673	1.124354
15.469520	320.894452	5.810496	-0.002678	1.127292
15.600332	322.909593	5.815501	-0.002702	1.130179
15.626378	324.994032	5.820506	-0.002707	1.133105
15.644566	327.050941	5.825510	-0.002710	1.135982
15.893120	329.057477	5.830515	-0.002756	1.138891
15.872705	331.150453	5.835520	-0.002752	1.141785
15.939540	333.179291	5.840525	-0.002765	1.144624
16.004573	335.224159	5.845530	-0.002777	1.147477
16.061101	337.273761	5.850534	-0.002787	1.150326
16.145999	339.320382	5.855539	-0.002803	1.153177
16.224938	341.362164	5.860544	-0.002818	1.156011
16.337953	343.394501	5.865549	-0.002839	1.158842
16.305368	345.486159	5.870554	-0.002833	1.161678
16.481654	347.474123	5.875558	-0.002865	1.164464
16.529588	349.544475	5.880563	-0.002874	1.167296
16.639291	351.553030	5.885568	-0.002894	1.170065
16.570063	353.666026	5.890573	-0.002882	1.172886
16.587124	355.715842	5.895578	-0.002886	1.175655
16.889718	357.686855	5.900582	-0.002941	1.178444
16.880914	359.763183	5.905587	-0.002939	1.181223
16.796444	361.843063	5.910592	-0.002924	1.183966
17.074360	363.814486	5.915597	-0.002975	1.186725
17.203800	365.830683	5.920602	-0.002999	1.189468
17.174957	367.922815	5.925606	-0.002994	1.192234
17.238810	369.949538	5.930611	-0.003006	1.194949
17.419940	371.962803	5.935616	-0.003039	1.197693
17.418746	374.036367	5.940621	-0.003039	1.200428
17.701137	376.012929	5.945626	-0.003090	1.203157
17.581768	378.116659	5.950630	-0.003069	1.205866
17.733652	380.128423	5.955635	-0.003097	1.208570
17.776000	382.188827	5.960640	-0.003105	1.211282
17.877275	384.216166	5.965645	-0.003124	1.213972
17.834545	386.312884	5.970650	-0.003116	1.216682
17.971432	388.315655	5.975654	-0.003141	1.219344
18.190608	390.336844	5.980659	-0.003181	1.222060
18.002067	392.418331	5.985664	-0.003148	1.224668
18.256757	394.414882	5.990669	-0.003194	1.227356
18.355369	396.430219	5.995674	-0.003212	1.229994
18.421538	398.482505	6.000678	-0.003224	1.232659
18.386805	400.551145	6.005683	-0.003218	1.235296
18.610834	402.541885	6.010688	-0.003259	1.237940
18.660365	404.594799	6.015693	-0.003269	1.240582
18.572092	406.677208	6.020698	-0.003253	1.243196
18.775529	408.653150	6.025702	-0.003290	1.245796
18.863885	410.700293	6.030707	-0.003306	1.248430
18.871278	412.759380	6.035712	-0.003308	1.251040
19.100308	414.741291	6.040717	-0.003350	1.253642
18.997170	416.847957	6.045722	-0.003331	1.256252
19.154185	418.848720	6.050726	-0.003360	1.258836
19.140242	420.924515	6.055731	-0.003358	1.261436
19.269169	422.901339	6.060736	-0.003382	1.263967
19.508973	424.896973	6.065741	-0.003425	1.266565
19.474334	426.963882	6.070746	-0.003419	1.269128
19.630487	428.988301	6.075750	-0.003448	1.271715
19.647425	431.020446	6.080755	-0.003451	1.274247
19.577415	433.118717	6.085760	-0.003439	1.276820
19.731305	435.126465	6.090765	-0.003467	1.279369
19.902117	437.145901	6.095770	-0.003498	1.281935
19.951155	439.158538	6.100774	-0.003508	1.284437
19.849999	441.261800	6.105779	-0.003490	1.286982
20.017415	443.251059	6.110784	-0.003520	1.289494
20.104178	445.294210	6.115789	-0.003536	1.292034
19.982810	447.378326	6.120794	-0.003515	1.294532
20.194934	449.365234	6.125798	-0.003553	1.297046
20.201331	451.417139	6.130803	-0.003555	1.299548
20.207678	453.484076	6.135808	-0.003556	1.302064
20.428302	455.453825	6.140813	-0.003597	1.304546
20.534413	457.479756	6.145818	-0.003616	1.307044
20.881430	459.416014	6.150822	-0.003679	1.309528
20.668374	461.559969	6.155827	-0.003641	1.312027
20.542030	463.628364	6.160832	-0.003619	1.314466
20.803727	465.597781	6.165837	-0.003666	1.316941
21.079184	467.552011	6.170842	-0.003716	1.319398
21.104305	469.618659	6.175846	-0.003721	1.321884
21.446878	471.553664	6.180851	-0.003783	1.324336
21.631548	473.566995	6.185856	-0.003817	1.326814
21.584666	475.638260	6.190861	-0.003809	1.329261
21.538504	477.729431	6.195866	-0.003801	1.331728
21.790583	479.703010	6.200870	-0.003847	1.334172
21.719450	481.799475	6.205875	-0.003834	1.336626
21.981566	483.767520	6.210880	-0.003882	1.339059
21.872218	485.877708	6.215885	-0.003863	1.341505
21.982387	487.871102	6.220890	-0.003883	1.343897
21.886365	489.969738	6.225894	-0.003866	1.346326
21.955074	491.976439	6.230899	-0.003879	1.348709
22.146711	493.980881	6.235904	-0.003914	1.351133
22.148289	496.014767	6.240909	-0.003914	1.353513
22.183669	498.056385	6.245914	-0.003921	1.355910
22.427503	500.033624	6.250918	-0.003965	1.358311
22.236652	502.162364	6.255923	-0.003931	1.360712
22.340632	504.150384	6.260928	-0.003950	1.363062
22.361741	506.194100	6.265933	-0.003955	1.365439
22.542477	508.183840	6.270938	-0.003988	1.367813
22.679656	510.183593	6.275942	-0.004013	1.370177
22.678370	512.252014	6.280947	-0.004013	1.372562
22.707266	514.276441	6.285952	-0.004018	1.374904
22.801757	516.308955	6.290957	-0.004036	1.377277
22.876783	518.324962	6.295962	-0.004050	1.379619
22.898511	520.373753	6.300966	-0.004054	1.381974
22.965505	522.375273	6.305971	-0.004066	1.384289
23.153646	524.374332	6.310976	-0.004101	1.386644
23.275268	526.379501	6.315981	-0.004123	1.388976
23.252653	528.448664	6.320986	-0.004119	1.391321
23.416846	530.425238	6.325990	-0.004149	1.393630
23.553227	532.450198	6.330995	-0.004174	1.395978
23.640221	534.467963	6.336000	-0.004190	1.398296
23.687563	536.526102	6.341005	-0.004199	1.400640
23.728314	538.547439	6.346010	-0.004207	1.402936
23.932203	540.537961	6.351014	-0.004244	1.405256
23.758321	542.643035	6.356019	-0.004213	1.407556
24.089560	544.593520	6.361024	-0.004273	1.409872
24.054772	546.648487	6.366029	-0.004267	1.412162
24.041557	548.706151	6.371034	-0.004265	1.414460
24.196132	550.700444	6.376038	-0.004294	1.416746
24.289332	552.730502	6.381043	-0.004311	1.419046
24.209955	554.807565	6.386048	-0.004297	1.421329
24.255035	556.799479	6.391053	-0.004305	1.423561
24.290707	558.849396	6.396058	-0.004312	1.425849
24.467595	560.814016	6.401062	-0.004344	1.428093
24.500406	562.864841	6.406067	-0.004351	1.430375
24.630292	564.860467	6.411072	-0.004375	1.432628
24.697227	566.891411	6.416077	-0.004387	1.434893
24.740366	568.935371	6.421082	-0.004395	1.437160
24.754054	570.974940	6.426086	-0.004398	1.439408
24.705742	573.031731	6.431091	-0.004390	1.441648
24.898755	574.989302	6.436096	-0.004425	1.443865
25.010557	577.032748	6.441101	-0.004445	1.446143
25.053368	579.034351	6.446106	-0.004453	1.448346
25.166791	581.073124	6.451110	-0.004474	1.450613
25.331673	583.026888	6.456115	-0.004504	1.452802
25.340916	585.112497	6.461120	-0.004506	1.455074
25.453659	587.113841	6.466125	-0.004527	1.457288
25.765859	589.083677	6.471130	-0.004584	1.459539
25.811842	591.106240	6.476134	-0.004593	1.461746
25.906085	593.129442	6.481139	-0.004610	1.463967
25.978719	595.160331	6.486144	-0.004623	1.466186
25.916032	597.227333	6.491149	-0.004612	1.468391
26.098524	599.220913	6.496154	-0.004646	1.470603
26.030879	601.276557	6.501158	-0.004634	1.472787
26.075251	603.316288	6.506163	-0.004642	1.474991
26.152198	605.338027	6.511168	-0.004656	1.477185
26.311672	607.332746	6.516173	-0.004686	1.479377
26.364460	609.363924	6.521178	-0.004695	1.481565
26.275028	611.419657	6.526182	-0.004680	1.483726
26.462008	613.427973	6.531187	-0.004714	1.485932
26.463635	615.436445	6.536192	-0.004714	1.488069
26.578397	617.471403	6.541197	-0.004736	1.490271
26.488703	619.509350	6.546202	-0.004720	1.492400
26.723639	621.496957	6.551206	-0.004762	1.494588
26.653039	623.556585	6.556211	-0.004750	1.496741
26.794674	625.559515	6.561216	-0.004776	1.498906
26.673433	627.640323	6.566221	-0.004754	1.501056
26.885878	629.582255	6.571226	-0.004793	1.503176
27.199779	631.536229	6.576230	-0.004850	1.505342
27.252359	633.552297	6.581235	-0.004860	1.507477
27.207663	635.623724	6.586240	-0.004852	1.509632
27.202997	637.669069	6.591245	-0.004852	1.511771
27.310196	639.670186	6.596250	-0.004872	1.513901
27.526135	641.659688	6.601254	-0.004911	1.516054
27.459511	643.716328	6.606259	-0.004899	1.518174
27.816116	645.683798	6.611264	-0.004964	1.520347
27.746572	647.715772	6.616269	-0.004952	1.522434
27.888955	649.748505	6.621274	-0.004978	1.524594
28.088816	651.708471	6.626278	-0.005014	1.526695
28.033396	653.792225	6.631283	-0.005005	1.528833
28.162325	655.798510	6.636288	-0.005028	1.530951
28.309005	657.797736	6.641293	-0.005055	1.533066
28.326579	659.854777	6.646298	-0.005059	1.535192
28.350002	661.893132	6.651302	-0.005063	1.537299
28.434577	663.917215	6.656307	-0.005079	1.539409
28.447009	665.952868	6.661312	-0.005081	1.541502
28.488776	667.958264	6.666317	-0.005089	1.543573
28.579710	669.990889	6.671322	-0.005106	1.545685
28.587499	671.990277	6.676326	-0.005108	1.547732
28.663257	674.031739	6.681331	-0.005122	1.549842
28.759132	676.019771	6.686336	-0.005140	1.551902
28.935528	678.018719	6.691341	-0.005172	1.553998
28.932913	680.057887	6.696346	-0.005172	1.556070
29.006076	682.084308	6.701350	-0.005185	1.558153
29.085711	684.101755	6.706355	-0.005200	1.560226
29.447916	685.998929	6.711360	-0.005266	1.562271
29.675003	688.000853	6.716365	-0.005307	1.564373
29.806639	690.027287	6.721370	-0.005331	1.566465
29.677865	692.119784	6.726374	-0.005308	1.568532
29.742400	694.182481	6.731379	-0.005320	1.570632
29.813002	696.165969	6.736384	-0.005333	1.572651
29.912981	698.202197	6.741389	-0.005352	1.574731
29.761020	700.293960	6.746394	-0.005325	1.576779
29.917336	702.295209	6.751398	-0.005353	1.578837
30.087738	704.262898	6.756403	-0.005384	1.580864
29.929474	706.334386	6.761408	-0.005356	1.582881
30.029412	708.342803	6.766413	-0.005375	1.584920
30.271427	710.285531	6.771418	-0.005419	1.586938
30.228723	712.348758	6.776422	-0.005411	1.588978
30.469037	714.329001	6.781427	-0.005455	1.591027
30.564622	716.317655	6.786432	-0.005473	1.593034
30.566370	718.413234	6.791437	-0.005473	1.595114
30.584958	720.408291	6.796442	-0.005477	1.597096
30.728158	722.447609	6.801446	-0.005503	1.599161
30.833334	724.416531	6.806451	-0.005523	1.601142
30.796670	726.487057	6.811456	-0.005516	1.603173
30.842117	728.507807	6.816461	-0.005525	1.605180
31.072883	730.465722	6.821466	-0.005567	1.607184
31.048884	732.521822	6.826470	-0.005563	1.609197
31.062537	734.565018	6.831475	-0.005566	1.611208
31.341872	736.497477	6.836480	-0.005617	1.613195
31.155550	738.637258	6.841485	-0.005583	1.615230
31.222146	740.630340	6.846490	-0.005596	1.617202
31.378334	742.638120	6.851494	-0.005624	1.619215
31.326324	744.679066	6.856499	-0.005615	1.621190
31.364479	746.695682	6.861504	-0.005622	1.623168
31.418369	748.708071	6.866509	-0.005632	1.625144
31.463324	750.721426	6.871514	-0.005641	1.627117
31.565598	752.720657	6.876518	-0.005660	1.629091
31.716923	754.709189	6.881523	-0.005687	1.631069
31.678843	756.747552	6.886528	-0.005681	1.633032
31.786499	758.767251	6.891533	-0.005701	1.635021
31.903344	760.741298	6.896538	-0.005722	1.636967
31.926713	762.801412	6.901542	-0.005727	1.638963
32.123259	764.743174	6.906547	-0.005763	1.640898
32.040608	766.822910	6.911552	-0.005748	1.642875
32.165180	768.824866	6.916557	-0.005771	1.644840
32.302508	770.787946	6.921562	-0.005796	1.646770
32.090231	772.918130	6.926566	-0.005758	1.648746
32.380132	774.873854	6.931571	-0.005811	1.650714
32.268412	776.919581	6.936576	-0.005791	1.652636
32.246398	778.989983	6.941581	-0.005787	1.654609
32.417636	780.937847	6.946586	-0.005818	1.656524
32.660406	782.924284	6.951590	-0.005863	1.658496
32.782411	784.904792	6.956595	-0.005885	1.660422
32.924557	786.888983	6.961600	-0.005911	1.662355
32.788174	788.981409	6.966605	-0.005887	1.664301
33.088280	790.920000	6.971610	-0.005941	1.666237
33.105896	792.965040	6.976614	-0.005945	1.668182
33.073607	795.044610	6.981619	-0.005939	1.670141
33.256072	796.980578	6.986624	-0.005973	1.672031
33.147675	799.085489	6.991629	-0.005954	1.673986
33.460945	801.012283	6.996634	-0.006010	1.675903
33.425587	803.082412	7.001638	-0.006004	1.677844
33.507859	805.096835	7.006643	-0.006020	1.679767
33.359663	807.153820	7.011648	-0.005993	1.681656
33.470318	809.161606	7.016653	-0.006014	1.683577
33.615476	811.153760	7.021658	-0.006040	1.685492
33.496696	813.218774	7.026662	-0.006019	1.687391
33.770700	815.177022	7.031667	-0.006069	1.689310
33.733859	817.193635	7.036672	-0.006063	1.691185
33.935901	819.194514	7.041677	-0.006099	1.693118
33.881986	821.246935	7.046682	-0.006090	1.695016
34.095661	823.214305	7.051686	-0.006129	1.696917
33.939527	825.311997	7.056691	-0.006101	1.698822
34.276992	827.225841	7.061696	-0.006162	1.700706
34.151693	829.298172	7.066701	-0.006140	1.702593
34.355226	831.298274	7.071706	-0.006177	1.704512
34.350243	833.285612	7.076710	-0.006177	1.706353
34.674450	835.251893	7.081715	-0.006236	1.708274
34.537489	837.333074	7.086720	-0.006211	1.710157
34.805912	839.285188	7.091725	-0.006260	1.712043
34.697471	841.369502	7.096730	-0.006241	1.713933
34.932036	843.327066	7.101734	-0.006283	1.715810
34.905042	845.389174	7.106739	-0.006279	1.717701
35.103729	847.384892	7.111744	-0.006315	1.719598
35.150070	849.356985	7.116749	-0.006324	1.721424
35.182183	851.427128	7.121754	-0.006330	1.723334
35.048063	853.486436	7.126758	-0.006306	1.725181
35.355283	855.422075	7.131763	-0.006362	1.727048
35.430799	857.445702	7.136768	-0.006376	1.728922
35.408332	859.489877	7.141773	-0.006372	1.730784
35.581683	861.470094	7.146778	-0.006404	1.732644
35.744871	863.495455	7.151782	-0.006434	1.734541
35.718572	865.508263	7.156787	-0.006429	1.736366
35.719374	867.584054	7.161792	-0.006430	1.738256
35.721546	869.597210	7.166797	-0.006431	1.740086
35.923291	871.546169	7.171802	-0.006467	1.741917
35.755471	873.634202	7.176806	-0.006437	1.743761
35.857128	875.624220	7.181811	-0.006456	1.745594
35.658907	877.706234	7.186816	-0.006421	1.747420
35.883590	879.690844	7.191821	-0.006462	1.749282
36.039911	881.623361	7.196826	-0.006490	1.751074
36.134948	883.664250	7.201830	-0.006508	1.752944
36.028995	885.724349	7.206835	-0.006489	1.754770
36.240061	887.691657	7.211840	-0.006527	1.756604
36.176992	889.745603	7.216845	-0.006516	1.758433
36.321497	891.722184	7.221850	-0.006543	1.760252
