Mon Jan 13 19:14:45 2020

Number of Points = 3016
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.810877	-3.155731	4.149952	0.000788	0.480293
-4.549814	-3.156743	4.159949	0.000740	0.480597
-4.535677	-3.164041	4.169946	0.000737	0.480593
-4.540198	-3.161685	4.179942	0.000737	0.480599
-4.615856	-3.136426	4.189939	0.000750	0.480598
-4.248054	-3.211955	4.199936	0.000683	0.480780
-4.227095	-3.179308	4.209933	0.000679	0.480916
-4.123804	-3.218058	4.219930	0.000660	0.480912
-4.136859	-3.215043	4.229926	0.000661	0.480911
-4.060030	-3.242799	4.239923	0.000647	0.480912
-4.308248	-3.142530	4.249920	0.000691	0.480958
-3.757944	-3.259020	4.259917	0.000591	0.481217
-4.023418	-3.167538	4.269914	0.000639	0.481214
-3.934295	-3.198096	4.279910	0.000622	0.481220
-4.116482	-3.126678	4.289907	0.000654	0.481248
-3.732717	-3.172926	4.299904	0.000584	0.481544
-3.784533	-3.156635	4.309901	0.000593	0.481541
-3.599445	-3.221579	4.319898	0.000559	0.481546
-3.699019	-3.179515	4.329894	0.000576	0.481573
-3.336319	-3.228781	4.339891	0.000510	0.481835
-3.401851	-3.205905	4.349888	0.000522	0.481838
-3.293004	-3.244723	4.359885	0.000501	0.481840
-3.412873	-3.202650	4.369882	0.000522	0.481843
-3.286841	-3.247303	4.379878	0.000499	0.481846
-3.267478	-3.158885	4.389875	0.000495	0.482163
-3.196584	-3.186141	4.399872	0.000482	0.482159
-3.234522	-3.174126	4.409869	0.000488	0.482159
-2.932801	-3.227370	4.419866	0.000433	0.482337
-2.871128	-3.208397	4.429862	0.000421	0.482474
-2.780641	-3.241753	4.439859	0.000404	0.482473
-2.934455	-3.186386	4.449856	0.000431	0.482480
-2.802046	-3.235085	4.459853	0.000407	0.482478
-2.762643	-3.179945	4.469850	0.000399	0.482708
-2.633024	-3.196492	4.479846	0.000375	0.482807
-2.709699	-3.170066	4.489843	0.000388	0.482809
-2.673286	-3.183460	4.499840	0.000381	0.482811
-2.476675	-3.172205	4.509837	0.000345	0.483078
-2.537208	-3.152021	4.519834	0.000355	0.483078
-2.522951	-3.159558	4.529830	0.000352	0.483074
-2.345396	-3.148904	4.539827	0.000319	0.483318
-2.123929	-3.207268	4.549824	0.000279	0.483386
-2.191838	-3.184411	4.559821	0.000291	0.483386
-2.193451	-3.183176	4.569818	0.000290	0.483392
-2.072217	-3.162026	4.579814	0.000268	0.483605
-1.982651	-3.167700	4.589811	0.000251	0.483693
-1.962193	-3.176625	4.599808	0.000247	0.483692
-2.002109	-3.160616	4.609805	0.000253	0.483702
-1.842174	-3.123364	4.619802	0.000224	0.484012
-1.829028	-3.130333	4.629798	0.000221	0.484008
-1.892063	-3.108334	4.639795	0.000232	0.484011
-1.827224	-3.047716	4.649792	0.000219	0.484287
-1.749119	-3.069839	4.659789	0.000205	0.484309
-1.615259	-3.095818	4.669786	0.000180	0.484382
-1.507692	-3.058929	4.679782	0.000160	0.484630
-1.494357	-3.065079	4.689779	0.000157	0.484629
-1.427864	-3.084731	4.699776	0.000144	0.484645
-1.209002	-3.072539	4.709773	0.000104	0.484940
-1.356120	-3.022590	4.719770	0.000130	0.484938
-1.381437	-3.012848	4.729766	0.000134	0.484944
-1.515201	-2.869486	4.739763	0.000158	0.485262
-1.459597	-2.871542	4.749760	0.000147	0.485323
-1.354251	-2.833793	4.759757	0.000127	0.485571
-1.297212	-2.826998	4.769754	0.000116	0.485662
-1.287444	-2.763162	4.779750	0.000114	0.485885
-1.338944	-2.695197	4.789747	0.000123	0.486051
-1.175575	-2.708286	4.799744	0.000093	0.486199
-1.207887	-2.614733	4.809741	0.000098	0.486470
-1.171638	-2.588128	4.819738	0.000091	0.486602
-1.226462	-2.499665	4.829734	0.000100	0.486830
-0.980813	-2.511305	4.839731	0.000055	0.487078
-0.908951	-2.506881	4.849728	0.000042	0.487178
-0.825760	-2.451526	4.859725	0.000026	0.487457
-0.896911	-2.376708	4.869722	0.000038	0.487622
-0.825483	-2.349807	4.879718	0.000025	0.487795
-0.784392	-2.296220	4.889715	0.000017	0.488019
-0.804789	-2.238455	4.899712	0.000020	0.488187
-0.775007	-2.188111	4.909709	0.000014	0.488387
-0.801976	-2.101812	4.919706	0.000018	0.488640
-0.754413	-2.028226	4.929702	0.000009	0.488936
-0.703638	-1.974810	4.939699	-0.000001	0.489170
-0.680339	-1.907706	4.949696	-0.000006	0.489418
-0.524539	-1.891284	4.959693	-0.000034	0.489652
-0.640587	-1.769249	4.969690	-0.000014	0.489918
-0.569436	-1.701330	4.979686	-0.000028	0.490222
-0.517715	-1.627532	4.989683	-0.000037	0.490522
-0.472971	-1.558309	4.999680	-0.000046	0.490800
-0.424279	-1.492636	5.009677	-0.000056	0.491071
-0.259722	-1.460838	5.019674	-0.000086	0.491363
-0.324617	-1.354122	5.029670	-0.000075	0.491637
-0.362997	-1.250196	5.039667	-0.000068	0.491931
-0.134784	-1.236399	5.049664	-0.000110	0.492238
-0.267457	-1.095429	5.059661	-0.000087	0.492544
-0.256678	-1.002542	5.069658	-0.000089	0.492859
-0.433768	-0.842992	5.079654	-0.000058	0.493174
-0.266105	-0.789137	5.089651	-0.000089	0.493540
-0.313136	-0.661788	5.099648	-0.000081	0.493898
-0.302760	-0.540641	5.109645	-0.000083	0.494302
-0.185394	-0.463696	5.119642	-0.000105	0.494684
0.022653	-0.422784	5.129638	-0.000143	0.495053
-0.169863	-0.245687	5.139635	-0.000109	0.495405
-0.142212	-0.130895	5.149632	-0.000115	0.495807
-0.118866	-0.003402	5.159629	-0.000120	0.496243
0.000000	0.017503	5.169626	-0.000142	0.496447

0.195477	0.073087	5.174630	-0.000177	0.496845
0.024394	0.323316	5.179635	-0.000147	0.497451
0.168499	0.567091	5.184640	-0.000173	0.498389
0.000268	1.014445	5.189645	-0.000143	0.499621
0.097339	1.468882	5.194650	-0.000161	0.501168
0.177563	2.000485	5.199654	-0.000176	0.502934
0.161357	2.658121	5.204659	-0.000173	0.504982
0.317268	3.326205	5.209664	-0.000202	0.507243
0.399953	4.090597	5.214669	-0.000217	0.509714
0.504280	4.924526	5.219674	-0.000236	0.512411
0.528236	5.858756	5.224678	-0.000241	0.515314
0.600158	6.835464	5.229683	-0.000254	0.518383
0.922659	7.801381	5.234688	-0.000313	0.521669
0.857060	8.955467	5.239693	-0.000302	0.525089
0.952949	10.114771	5.244698	-0.000319	0.528672
1.050718	11.323102	5.249702	-0.000337	0.532380
1.249173	12.567153	5.254707	-0.000374	0.536271
1.396591	13.868897	5.259712	-0.000401	0.540251
1.387960	15.287102	5.264717	-0.000400	0.544381
1.447609	16.707688	5.269722	-0.000411	0.548555
1.438482	18.209592	5.274726	-0.000409	0.552862
1.591534	19.691460	5.279731	-0.000438	0.557240
1.756630	21.224370	5.284736	-0.000468	0.561740
1.832322	22.818423	5.289741	-0.000482	0.566287
2.088333	24.394092	5.294746	-0.000529	0.570923
2.201128	26.055306	5.299750	-0.000549	0.575618
2.247488	27.783576	5.304755	-0.000558	0.580393
2.308460	29.530125	5.309760	-0.000570	0.585194
2.542119	31.246164	5.314765	-0.000612	0.590036
2.570130	33.062101	5.319770	-0.000618	0.594912
2.772670	34.857459	5.324774	-0.000655	0.599856
2.806920	36.729179	5.329779	-0.000662	0.604804
2.887076	38.612340	5.334784	-0.000677	0.609784
3.003757	40.502062	5.339789	-0.000698	0.614774
3.144731	42.414056	5.344794	-0.000724	0.619802
3.097628	44.407727	5.349798	-0.000716	0.624828
3.254381	46.345596	5.354803	-0.000745	0.629855
3.467744	48.282288	5.359808	-0.000784	0.634888
3.664336	50.252592	5.364813	-0.000820	0.639950
3.498337	52.360763	5.369818	-0.000790	0.644998
3.910323	54.283982	5.374822	-0.000865	0.650051
3.864819	56.376983	5.379827	-0.000857	0.655087
3.945912	58.447297	5.384832	-0.000873	0.660137
3.977770	60.539060	5.389837	-0.000879	0.665158
4.163288	62.596354	5.394842	-0.000913	0.670187
4.294876	64.662831	5.399846	-0.000937	0.675156
4.363480	66.777873	5.404851	-0.000950	0.680151
4.433465	68.886082	5.409856	-0.000963	0.685094
4.587173	70.982147	5.414861	-0.000991	0.690041
4.672278	73.101132	5.419866	-0.001007	0.694951
4.689033	75.259507	5.424870	-0.001011	0.699860
4.899026	77.352257	5.429875	-0.001049	0.704741
4.939514	79.502006	5.434880	-0.001057	0.709582
5.077487	81.624721	5.439885	-0.001082	0.714406
5.393016	83.699829	5.444890	-0.001140	0.719231
5.281436	85.924027	5.449894	-0.001120	0.724021
5.482663	88.038379	5.454899	-0.001157	0.728780
5.483171	90.218963	5.459904	-0.001158	0.733499
5.707186	92.341456	5.464909	-0.001198	0.738231
5.782733	94.509780	5.469914	-0.001213	0.742919
5.832160	96.686033	5.474918	-0.001222	0.747576
5.816933	98.876811	5.479923	-0.001220	0.752187
5.890415	101.044822	5.484928	-0.001234	0.756787
5.968090	103.200331	5.489933	-0.001248	0.761336
6.119393	105.346833	5.494938	-0.001276	0.765893
6.278242	107.473082	5.499942	-0.001305	0.770387
6.256112	109.684304	5.504947	-0.001302	0.774899
6.420957	111.805068	5.509952	-0.001332	0.779334
6.580854	113.954636	5.514957	-0.001361	0.783798
6.690889	116.085289	5.519962	-0.001382	0.788164
6.725227	118.268356	5.524966	-0.001388	0.792558
6.866806	120.398615	5.529971	-0.001414	0.796897
6.832210	122.608701	5.534976	-0.001409	0.801249
6.861088	124.772278	5.539981	-0.001414	0.805529
7.101550	126.870071	5.544986	-0.001458	0.809803
7.115452	129.046944	5.549990	-0.001461	0.814054
7.361779	131.141451	5.554995	-0.001506	0.818281
7.326450	133.338717	5.560000	-0.001500	0.822494
7.492995	135.452308	5.565005	-0.001531	0.826661
7.471527	137.625241	5.570010	-0.001527	0.830795
7.665851	139.733226	5.575014	-0.001563	0.834928
7.710709	141.883049	5.580019	-0.001572	0.839021
7.844564	144.006998	5.585024	-0.001596	0.843104
8.029136	146.100098	5.590029	-0.001630	0.847142
8.018792	148.275531	5.595034	-0.001629	0.851188
8.071446	150.415069	5.600038	-0.001639	0.855190
8.207529	152.531098	5.605043	-0.001664	0.859183
8.233760	154.676408	5.610048	-0.001669	0.863140
8.323834	156.798065	5.615053	-0.001686	0.867078
8.348937	158.933489	5.620058	-0.001691	0.870981
8.538256	161.021475	5.625062	-0.001725	0.874885
8.370800	163.226601	5.630067	-0.001696	0.878758
8.662007	165.276820	5.635072	-0.001749	0.882623
8.572333	167.441673	5.640077	-0.001733	0.886439
8.819689	169.503927	5.645082	-0.001778	0.890265
8.883258	171.620069	5.650086	-0.001790	0.894056
8.929370	173.745850	5.655091	-0.001799	0.897838
9.166625	175.803791	5.660096	-0.001842	0.901602
9.056771	177.989252	5.665101	-0.001823	0.905362
9.264278	180.044215	5.670106	-0.001861	0.909071
9.423525	182.129923	5.675110	-0.001890	0.912789
9.405834	184.257342	5.680115	-0.001887	0.916458
9.764935	186.271550	5.685120	-0.001953	0.920143
9.797676	188.402101	5.690125	-0.001959	0.923819
9.735843	190.548967	5.695130	-0.001949	0.927451
9.851069	192.624662	5.700134	-0.001970	0.931053
9.951405	194.729711	5.705139	-0.001988	0.934682
9.751038	196.921546	5.710144	-0.001953	0.938266
9.975219	198.970576	5.715149	-0.001994	0.941846
10.072102	201.044269	5.720154	-0.002012	0.945379
10.145467	203.137786	5.725158	-0.002025	0.948918
10.318200	205.180019	5.730163	-0.002057	0.952416
10.326656	207.306812	5.735168	-0.002059	0.955947
10.463119	209.374333	5.740173	-0.002084	0.959440
10.523187	211.484393	5.745178	-0.002096	0.962947
10.554192	213.560963	5.750182	-0.002102	0.966370
10.728406	215.617563	5.755187	-0.002134	0.969830
10.645276	217.764046	5.760192	-0.002119	0.973278
10.820868	219.805510	5.765197	-0.002151	0.976689
10.837410	221.906998	5.770202	-0.002155	0.980096
11.102419	223.945607	5.775206	-0.002203	0.983529
10.996088	226.073461	5.780211	-0.002184	0.986886
11.172200	228.120155	5.785216	-0.002217	0.990259
10.977507	230.285247	5.790221	-0.002182	0.993604
11.242045	232.287026	5.795226	-0.002230	0.996931
11.264643	234.374167	5.800230	-0.002235	1.000250
11.266420	236.484261	5.805235	-0.002236	1.003583
11.385851	238.515016	5.810240	-0.002258	1.006844
11.411182	240.604224	5.815245	-0.002263	1.010134
11.639448	242.626387	5.820250	-0.002304	1.013420
11.682197	244.706097	5.825254	-0.002313	1.016684
11.695117	246.790452	5.830259	-0.002315	1.019929
11.806016	248.862063	5.835264	-0.002336	1.023196
11.865672	250.907427	5.840269	-0.002347	1.026385
11.974714	252.966666	5.845274	-0.002367	1.029612
12.091938	255.028393	5.850278	-0.002389	1.032837
12.328162	257.034281	5.855283	-0.002432	1.036029
12.399781	259.104038	5.860288	-0.002446	1.039222
12.473468	261.195895	5.865293	-0.002459	1.042440
12.363812	263.303375	5.870298	-0.002440	1.045576
12.428767	265.380545	5.875302	-0.002452	1.048748
12.462174	267.451015	5.880307	-0.002459	1.051883
12.564914	269.502885	5.885312	-0.002478	1.055018
12.636917	271.566180	5.890317	-0.002491	1.058144
12.848883	273.590290	5.895322	-0.002530	1.061275
12.977990	275.623744	5.900326	-0.002554	1.064368
13.114338	277.670609	5.905331	-0.002579	1.067475
13.092895	279.749508	5.910336	-0.002576	1.070540
13.263500	281.797899	5.915341	-0.002607	1.073650
13.305674	283.859345	5.920346	-0.002615	1.076704
13.395840	285.921673	5.925350	-0.002632	1.079775
13.383308	288.007717	5.930355	-0.002630	1.082821
13.489529	290.040322	5.935360	-0.002650	1.085839
13.587661	292.096758	5.940365	-0.002668	1.088880
13.657095	294.163950	5.945370	-0.002681	1.091914
13.645887	296.240066	5.950374	-0.002679	1.094911
13.979776	298.219833	5.955379	-0.002740	1.097934
13.984504	300.295518	5.960384	-0.002741	1.100923
14.000446	302.375216	5.965389	-0.002745	1.103914
14.017855	304.432917	5.970394	-0.002748	1.106868
14.090528	306.486815	5.975398	-0.002762	1.109835
14.254279	308.514148	5.980403	-0.002792	1.112801
14.296235	310.565178	5.985408	-0.002800	1.115733
14.329391	312.645500	5.990413	-0.002807	1.118694
14.606882	314.634927	5.995418	-0.002857	1.121639
14.535991	316.722077	6.000422	-0.002845	1.124544
14.616940	318.781738	6.005427	-0.002860	1.127476
14.613290	320.843873	6.010432	-0.002860	1.130364
14.834274	322.863332	6.015437	-0.002900	1.133292
14.706271	324.968187	6.020442	-0.002877	1.136165
14.888622	326.993007	6.025446	-0.002911	1.139068
15.130507	328.994940	6.030451	-0.002955	1.141960
15.231964	331.019088	6.035456	-0.002974	1.144808
15.276682	333.079022	6.040461	-0.002982	1.147672
15.394926	335.109741	6.045466	-0.003004	1.150523
15.441552	337.167768	6.050470	-0.003013	1.153371
15.685947	339.168034	6.055475	-0.003058	1.156226
15.728465	341.230501	6.060480	-0.003066	1.159064
15.814127	343.299044	6.065485	-0.003082	1.161924
15.656794	345.396429	6.070490	-0.003054	1.164702
15.709852	347.459767	6.075494	-0.003064	1.167525
15.650619	349.523633	6.080499	-0.003054	1.170290
15.904110	351.519787	6.085504	-0.003100	1.173103
15.913880	353.577107	6.090509	-0.003102	1.175878
16.161782	355.575444	6.095514	-0.003148	1.178677
16.117768	357.658080	6.100518	-0.003140	1.181448
16.215991	359.672120	6.105523	-0.003158	1.184187
16.256040	361.732704	6.110528	-0.003166	1.186954
16.351676	363.758535	6.115533	-0.003184	1.189694
16.370481	365.819942	6.120538	-0.003188	1.192440
16.540768	367.818733	6.125542	-0.003219	1.195166
16.613603	369.878542	6.130547	-0.003233	1.197922
16.758476	371.907928	6.135552	-0.003259	1.200664
16.856922	373.935694	6.140557	-0.003277	1.203377
16.952291	375.970252	6.145562	-0.003295	1.206091
16.742621	378.091717	6.150566	-0.003258	1.208776
17.063178	380.059556	6.155571	-0.003316	1.211491
17.249547	382.050642	6.160576	-0.003350	1.214171
17.287164	384.130255	6.165581	-0.003358	1.216894
17.505591	386.118383	6.170586	-0.003397	1.219573
17.414542	388.244039	6.175590	-0.003382	1.222286
17.417881	390.275389	6.180595	-0.003383	1.224913
17.435771	392.357135	6.185600	-0.003386	1.227606
17.609786	394.337154	6.190605	-0.003418	1.230231
17.745546	396.372094	6.195610	-0.003443	1.232904
17.841254	398.388339	6.200614	-0.003461	1.235530
17.893299	400.446597	6.205619	-0.003471	1.238185
17.936466	402.490800	6.210624	-0.003479	1.240812
18.000217	404.530602	6.215629	-0.003491	1.243437
17.926458	406.610384	6.220634	-0.003478	1.246048
18.112287	408.608615	6.225638	-0.003512	1.248662
18.174906	410.645426	6.230643	-0.003524	1.251267
18.257437	412.664674	6.235648	-0.003539	1.253852
18.324134	414.719753	6.240653	-0.003552	1.256471
18.601188	416.689371	6.245658	-0.003603	1.259067
18.578663	418.773316	6.250662	-0.003599	1.261672
18.643728	420.780708	6.255667	-0.003611	1.264214
18.772669	422.809664	6.260672	-0.003635	1.266805
18.892309	424.820244	6.265677	-0.003657	1.269363
18.956506	426.873662	6.270682	-0.003669	1.271947
19.039144	428.902728	6.275686	-0.003684	1.274502
19.057826	430.965310	6.280691	-0.003688	1.277067
19.115626	433.003832	6.285696	-0.003699	1.279614
19.243667	435.030038	6.290701	-0.003723	1.282170
19.227847	437.083828	6.295706	-0.003720	1.284694
19.358889	439.099128	6.300710	-0.003745	1.287227
19.516776	441.101113	6.305715	-0.003774	1.289751
19.465152	443.186463	6.310720	-0.003765	1.292284
19.586333	445.199240	6.315725	-0.003787	1.294796
19.761950	447.208178	6.320730	-0.003819	1.297320
19.845924	449.244066	6.325734	-0.003835	1.299835
20.030586	451.262171	6.330739	-0.003869	1.302365
19.845898	453.383105	6.335744	-0.003836	1.304861
19.936753	455.401741	6.340749	-0.003853	1.307343
20.004460	457.417832	6.345754	-0.003866	1.309808
19.951129	459.486799	6.350758	-0.003856	1.312281
20.144471	461.458497	6.355763	-0.003892	1.314735
20.347843	463.447896	6.360768	-0.003929	1.317209
20.400238	465.492116	6.365773	-0.003939	1.319683
20.382567	467.558309	6.370778	-0.003936	1.322149
20.529530	469.549039	6.375782	-0.003963	1.324588
20.387470	471.642256	6.380787	-0.003938	1.327028
20.782316	473.563605	6.385792	-0.004010	1.329476
20.792626	475.630356	6.390797	-0.004012	1.331936
20.897010	477.651276	6.395802	-0.004032	1.334376
20.914918	479.703536	6.400806	-0.004035	1.336813
20.998708	481.728638	6.405811	-0.004051	1.339240
20.951321	483.803105	6.410816	-0.004043	1.341669
21.180783	485.751535	6.415821	-0.004085	1.344056
21.185105	487.816451	6.420826	-0.004086	1.346485
21.226932	489.846621	6.425830	-0.004094	1.348884
21.355069	491.870653	6.430835	-0.004118	1.351306
21.497073	493.859470	6.435840	-0.004144	1.353688
21.485332	495.935300	6.440845	-0.004142	1.356106
21.521588	497.973943	6.445850	-0.004149	1.358496
21.602985	500.008495	6.450854	-0.004164	1.360895
21.621674	502.028599	6.455859	-0.004168	1.363248
21.735837	504.048572	6.460864	-0.004189	1.365634
22.062575	505.989971	6.465869	-0.004249	1.368009
21.883249	508.109699	6.470874	-0.004217	1.370387
21.936894	510.143578	6.475878	-0.004227	1.372753
21.940571	512.187543	6.480883	-0.004228	1.375107
22.084022	514.197277	6.485888	-0.004254	1.377472
22.064256	516.247665	6.490893	-0.004251	1.379817
22.361997	518.203145	6.495898	-0.004306	1.382172
22.341908	520.244767	6.500902	-0.004302	1.384498
22.426257	522.279922	6.505907	-0.004318	1.386854
22.340565	524.335638	6.510912	-0.004303	1.389163
22.548864	526.330555	6.515917	-0.004341	1.391512
22.559613	528.359624	6.520922	-0.004344	1.393820
22.705015	530.382307	6.525926	-0.004370	1.396169
22.550288	532.454635	6.530931	-0.004343	1.398455
22.862847	534.426492	6.535936	-0.004400	1.400803
22.823457	536.448901	6.540941	-0.004393	1.403070
22.846215	538.513263	6.545946	-0.004398	1.405403
23.010094	540.493146	6.550950	-0.004428	1.407692
23.065933	542.540029	6.555955	-0.004438	1.410011
23.086471	544.575943	6.560960	-0.004443	1.412300
23.234258	546.570886	6.565965	-0.004470	1.414588
23.259120	548.616728	6.570970	-0.004475	1.416883
23.398796	550.618135	6.575974	-0.004501	1.419168
23.432268	552.659294	6.580979	-0.004507	1.421453
23.644095	554.613626	6.585984	-0.004546	1.423705
23.704995	556.659524	6.590989	-0.004557	1.425999
23.723615	558.685153	6.595994	-0.004561	1.428250
23.702851	560.767733	6.600998	-0.004558	1.430547
23.922552	562.724203	6.606003	-0.004598	1.432790
23.784214	564.817940	6.611008	-0.004573	1.435047
23.937765	566.824945	6.616013	-0.004602	1.437314
24.124674	568.821358	6.621018	-0.004636	1.439579
24.175912	570.844204	6.626022	-0.004646	1.441818
24.304186	572.835585	6.631027	-0.004669	1.444048
24.489236	574.845604	6.636032	-0.004703	1.446316
24.528832	576.871376	6.641037	-0.004711	1.448544
24.613405	578.925608	6.646042	-0.004727	1.450816
24.718872	580.917649	6.651046	-0.004746	1.453025
24.752733	582.984290	6.656051	-0.004753	1.455285
24.765775	585.024654	6.661056	-0.004756	1.457505
24.904837	587.041506	6.666061	-0.004781	1.459742
24.983934	589.052373	6.671066	-0.004796	1.461948
25.071801	591.060613	6.676070	-0.004812	1.464151
25.056927	593.118398	6.681075	-0.004810	1.466366
25.263171	595.076399	6.686080	-0.004848	1.468551
25.212135	597.161443	6.691085	-0.004839	1.470776
25.404062	599.114699	6.696090	-0.004874	1.472944
25.373093	601.194193	6.701094	-0.004869	1.475164
25.503587	603.199051	6.706099	-0.004893	1.477359
25.437149	605.274814	6.711104	-0.004882	1.479555
25.620573	607.248445	6.716109	-0.004915	1.481729
25.646470	609.274771	6.721114	-0.004920	1.483899
25.757182	611.293047	6.726118	-0.004941	1.486088
25.639321	613.365382	6.731123	-0.004920	1.488249
25.654744	615.422302	6.736128	-0.004923	1.490439
25.863655	617.361972	6.741133	-0.004961	1.492570
26.015209	619.377913	6.746138	-0.004989	1.494758
26.072639	621.399394	6.751142	-0.005000	1.496916
26.150708	623.428999	6.756147	-0.005015	1.499086
26.241625	625.436800	6.761152	-0.005032	1.501235
26.329065	627.436531	6.766157	-0.005048	1.503371
26.312257	629.502708	6.771162	-0.005045	1.505536
26.391043	631.494359	6.776166	-0.005060	1.507655
26.606943	633.481986	6.781171	-0.005099	1.509814
26.844998	635.447797	6.786176	-0.005143	1.511956
26.870932	637.502830	6.791181	-0.005148	1.514112
26.877012	639.565254	6.796186	-0.005150	1.516267
27.027465	641.560077	6.801190	-0.005177	1.518399
27.101206	643.608709	6.806195	-0.005191	1.520556
27.214170	645.583029	6.811200	-0.005212	1.522648
27.249184	647.636217	6.816205	-0.005219	1.524791
27.307168	649.656383	6.821210	-0.005230	1.526904
27.340795	651.704493	6.826214	-0.005236	1.529036
27.473999	653.714094	6.831219	-0.005261	1.531159
27.613129	655.708971	6.836224	-0.005286	1.533266
27.481336	657.808616	6.841229	-0.005263	1.535384
27.605999	659.793511	6.846234	-0.005286	1.537470
27.573604	661.864573	6.851238	-0.005281	1.539587
27.828546	663.809073	6.856243	-0.005327	1.541671
27.775717	665.854228	6.861248	-0.005318	1.543749
27.878054	667.866869	6.866253	-0.005337	1.545844
28.023827	669.839412	6.871258	-0.005364	1.547911
28.269598	671.842887	6.876262	-0.005409	1.550040
28.309481	673.847198	6.881267	-0.005417	1.552097
28.619447	675.813287	6.886272	-0.005473	1.554205
28.723633	677.855063	6.891277	-0.005492	1.556316
28.679696	679.925127	6.896282	-0.005485	1.558403
28.851713	681.926003	6.901286	-0.005516	1.560490
29.076391	683.882183	6.906291	-0.005557	1.562548
28.860891	686.036649	6.911296	-0.005519	1.564653
29.183162	687.955283	6.916301	-0.005578	1.566700
29.407284	689.952933	6.921306	-0.005619	1.568791
29.436410	692.014337	6.926310	-0.005624	1.570877
29.316399	694.080407	6.931315	-0.005603	1.572915
29.546650	696.075239	6.936320	-0.005645	1.574996
29.488664	698.134676	6.941325	-0.005635	1.577043
29.664832	700.134721	6.946330	-0.005668	1.579106
29.551512	702.200399	6.951334	-0.005648	1.581135
29.793916	704.131839	6.956339	-0.005692	1.583147
30.172870	706.074230	6.961344	-0.005761	1.585212
30.093288	708.146316	6.966349	-0.005747	1.587251
30.083674	710.212946	6.971354	-0.005746	1.589305
30.193900	712.224468	6.976358	-0.005766	1.591342
30.349262	714.212798	6.981363	-0.005795	1.593368
30.414332	716.267243	6.986368	-0.005807	1.595427
30.370353	718.304915	6.991373	-0.005799	1.597430
30.419962	720.355466	6.996378	-0.005809	1.599475
30.518255	722.342698	7.001382	-0.005827	1.601471
30.720665	724.324506	7.006387	-0.005864	1.603493
30.526998	726.432687	7.011392	-0.005829	1.605506
30.620198	728.437356	7.016397	-0.005847	1.607510
30.798938	730.421499	7.021402	-0.005880	1.609519
30.870723	732.431763	7.026406	-0.005893	1.611516
31.088391	734.405291	7.031411	-0.005933	1.613523
31.317498	736.399576	7.036416	-0.005975	1.615551
31.377570	738.413270	7.041421	-0.005986	1.617540
31.370369	740.501241	7.046426	-0.005985	1.619577
31.451150	742.496909	7.051430	-0.006000	1.621551
31.633684	744.483304	7.056435	-0.006034	1.623546
31.813522	746.492080	7.061440	-0.006067	1.625560
31.964506	748.469849	7.066445	-0.006094	1.627531
31.990916	750.539856	7.071450	-0.006100	1.629549
32.074498	752.533394	7.076454	-0.006115	1.631509
32.051640	754.594787	7.081459	-0.006112	1.633498
32.084067	756.638269	7.086464	-0.006118	1.635486
32.154818	758.632638	7.091469	-0.006131	1.637435
32.276268	760.660568	7.096474	-0.006154	1.639431
32.534296	762.593864	7.101478	-0.006201	1.641378
32.875561	764.538625	7.106483	-0.006263	1.643360
32.732450	766.664219	7.111488	-0.006237	1.645357
32.667526	768.712532	7.116493	-0.006226	1.647304
32.751679	770.733181	7.121498	-0.006242	1.649269
32.881792	772.716969	7.126502	-0.006266	1.651211
33.057246	774.720026	7.131507	-0.006298	1.653184
33.145826	776.756184	7.136512	-0.006314	1.655158
33.144231	778.788406	7.141517	-0.006315	1.657098
33.192808	780.830850	7.146522	-0.006324	1.659061
33.226200	782.827160	7.151526	-0.006330	1.660973
33.304890	784.833836	7.156531	-0.006345	1.662907
33.354607	786.868824	7.161536	-0.006354	1.664856
33.474659	788.851004	7.166541	-0.006377	1.666775
33.626743	790.863742	7.171546	-0.006405	1.668731
33.417550	792.968302	7.176550	-0.006367	1.670658
33.557274	794.942239	7.181555	-0.006393	1.672569
33.674260	796.955180	7.186560	-0.006415	1.674507
33.669151	798.985026	7.191565	-0.006414	1.676421
33.783782	801.007473	7.196570	-0.006435	1.678363
33.710722	803.049852	7.201574	-0.006423	1.680263
34.005786	804.958473	7.206579	-0.006476	1.682151
34.102228	806.999871	7.211584	-0.006494	1.684098
34.104473	809.033241	7.216589	-0.006495	1.686007
34.243767	811.042637	7.221594	-0.006521	1.687933
34.401333	813.036633	7.226598	-0.006550	1.689849
34.625566	814.992238	7.231603	-0.006591	1.691747
34.658750	817.048497	7.236608	-0.006597	1.693678
34.604540	819.108558	7.241613	-0.006588	1.695583
34.855271	821.068651	7.246618	-0.006634	1.697487
34.919375	823.119643	7.251622	-0.006646	1.699416
34.874675	825.125830	7.256627	-0.006638	1.701268
35.153595	827.102628	7.261632	-0.006689	1.703190
35.140843	829.147418	7.266637	-0.006687	1.705083
35.133179	831.177779	7.271642	-0.006686	1.706962
35.236922	833.207616	7.276646	-0.006705	1.708873
35.417747	835.162290	7.281651	-0.006739	1.710736
35.291931	837.246416	7.286656	-0.006716	1.712622
35.511775	839.235920	7.291661	-0.006756	1.714525
35.615503	841.223748	7.296666	-0.006776	1.716389
35.754058	843.248380	7.301670	-0.006801	1.718295
35.820832	845.261100	7.306675	-0.006814	1.720166
35.816695	847.297030	7.311680	-0.006813	1.722035
