Mon Jan 13 19:26:14 2020

Number of Points = 3023
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-5.468870	-2.570116	4.139955	0.000948	0.471277
-5.477578	-2.568432	4.149952	0.000949	0.471274
-5.411846	-2.591189	4.159949	0.000937	0.471276
-5.419710	-2.540640	4.169946	0.000938	0.471438
-5.161636	-2.585259	4.179942	0.000891	0.471595
-5.271268	-2.544532	4.189939	0.000911	0.471603
-5.165650	-2.583336	4.199936	0.000892	0.471599
-4.945184	-2.595988	4.209933	0.000852	0.471819
-5.013126	-2.547220	4.219930	0.000864	0.471903
-4.967706	-2.564000	4.229926	0.000855	0.471902
-4.853255	-2.603729	4.239923	0.000834	0.471905
-4.886518	-2.546732	4.249920	0.000840	0.472058
-4.614142	-2.594432	4.259917	0.000791	0.472221
-4.672891	-2.573550	4.269914	0.000801	0.472223
-4.526857	-2.626610	4.279910	0.000775	0.472219
-4.640060	-2.586405	4.289907	0.000795	0.472221
-4.396470	-2.579601	4.299904	0.000751	0.472533
-4.444523	-2.562503	4.309901	0.000759	0.472535
-4.333765	-2.602655	4.319898	0.000739	0.472532
-4.362466	-2.593012	4.329894	0.000744	0.472532
-4.220588	-2.579716	4.339891	0.000718	0.472745
-4.073725	-2.595545	4.349888	0.000692	0.472867
-3.945282	-2.641994	4.359885	0.000668	0.472864
-4.127305	-2.576055	4.369882	0.000701	0.472871
-4.148192	-2.563073	4.379878	0.000704	0.472891
-4.052196	-2.525776	4.389875	0.000687	0.473131
-3.844935	-2.599229	4.399872	0.000649	0.473131
-4.045244	-2.529084	4.409869	0.000685	0.473130
-3.766723	-2.537925	4.419866	0.000635	0.473430
-3.718858	-2.554469	4.429862	0.000626	0.473433
-3.601127	-2.596240	4.439859	0.000604	0.473433
-3.608996	-2.592799	4.449856	0.000606	0.473436
-3.470305	-2.551959	4.459853	0.000580	0.473738
-3.550863	-2.523419	4.469850	0.000595	0.473739
-3.402924	-2.577867	4.479846	0.000568	0.473733
-3.544613	-2.484042	4.489843	0.000593	0.473880
-3.201336	-2.551615	4.499840	0.000531	0.474060
-3.272565	-2.528625	4.509837	0.000544	0.474054
-3.176408	-2.557810	4.519834	0.000526	0.474071
-3.123654	-2.489127	4.529830	0.000516	0.474364
-3.063176	-2.510516	4.539827	0.000505	0.474365
-3.060460	-2.513267	4.549824	0.000505	0.474360
-3.038299	-2.455130	4.559821	0.000500	0.474581
-2.859899	-2.490811	4.569818	0.000468	0.474673
-2.893468	-2.479300	4.579814	0.000474	0.474673
-2.852223	-2.441312	4.589811	0.000466	0.474850
-2.749314	-2.435821	4.599808	0.000447	0.474990
-2.734349	-2.442413	4.609805	0.000445	0.474987
-2.567026	-2.432345	4.619802	0.000414	0.475218
-2.584675	-2.394948	4.629798	0.000417	0.475323
-2.495977	-2.426077	4.639795	0.000401	0.475325
-2.442027	-2.410860	4.649792	0.000391	0.475440
-2.358503	-2.385254	4.659789	0.000376	0.475625
-2.355109	-2.386263	4.669786	0.000375	0.475626
-2.413384	-2.319789	4.679782	0.000385	0.475780
-2.149350	-2.365645	4.689779	0.000337	0.475939
-2.239438	-2.331945	4.699776	0.000353	0.475946
-2.219384	-2.261905	4.709773	0.000350	0.476204
-2.203903	-2.254910	4.719770	0.000347	0.476247
-2.150983	-2.211039	4.729766	0.000337	0.476455
-1.993156	-2.231903	4.739763	0.000308	0.476572
-2.065887	-2.177450	4.749760	0.000321	0.476669
-1.820367	-2.201989	4.759757	0.000277	0.476876
-1.761836	-2.223678	4.769754	0.000266	0.476874
-1.613053	-2.202102	4.779750	0.000239	0.477121
-1.593097	-2.186008	4.789747	0.000235	0.477199
-1.662363	-2.161519	4.799744	0.000247	0.477200
-1.572390	-2.103080	4.809741	0.000231	0.477500
-1.501010	-2.124950	4.819738	0.000218	0.477512
-1.545305	-2.050435	4.829734	0.000226	0.477709
-1.508564	-2.024054	4.839731	0.000219	0.477840
-1.386151	-2.031250	4.849728	0.000196	0.477960
-1.337954	-2.008498	4.859725	0.000188	0.478093
-1.240093	-2.019888	4.869722	0.000170	0.478171
-1.341554	-1.913259	4.879718	0.000188	0.478406
-1.385777	-1.859258	4.889715	0.000196	0.478535
-1.081925	-1.916463	4.899712	0.000141	0.478701
-1.138765	-1.850468	4.909709	0.000151	0.478854
-1.018419	-1.840557	4.919706	0.000129	0.479028
-1.164062	-1.735829	4.929702	0.000155	0.479206
-0.969505	-1.767676	4.939699	0.000119	0.479328
-1.050546	-1.655427	4.949696	0.000134	0.479606
-0.900429	-1.671061	4.959693	0.000107	0.479730
-0.833822	-1.626053	4.969690	0.000094	0.479957
-0.879069	-1.556769	4.979686	0.000102	0.480134
-0.797520	-1.539309	4.989683	0.000087	0.480287
-0.852977	-1.427534	4.999680	0.000097	0.480592
-0.759330	-1.412681	5.009677	0.000080	0.480751
-0.664555	-1.390762	5.019674	0.000063	0.480934
-0.650661	-1.310070	5.029670	0.000060	0.481217
-0.567110	-1.275174	5.039667	0.000045	0.481430
-0.491868	-1.253008	5.049664	0.000031	0.481591
-0.561366	-1.153596	5.059661	0.000043	0.481838
-0.528016	-1.080115	5.069658	0.000037	0.482119
-0.492763	-1.026017	5.079654	0.000031	0.482339
-0.368549	-1.001638	5.089651	0.000008	0.482564
-0.348357	-0.933785	5.099648	0.000004	0.482811
-0.229645	-0.896304	5.109645	-0.000017	0.483072
-0.321389	-0.795119	5.119642	-0.000001	0.483298
-0.282582	-0.732401	5.129638	-0.000008	0.483550
-0.244069	-0.669146	5.139635	-0.000015	0.483802
-0.160804	-0.610262	5.149632	-0.000031	0.484092
-0.104365	-0.556387	5.159629	-0.000041	0.484334
-0.119851	-0.460346	5.169626	-0.000038	0.484631
-0.130414	-0.362954	5.179622	-0.000037	0.484938
-0.082942	-0.283643	5.189619	-0.000046	0.485252
-0.110503	-0.182176	5.199616	-0.000041	0.485553
-0.066004	-0.098010	5.209613	-0.000049	0.485879
-0.021659	-0.013230	5.219610	-0.000057	0.486207
-0.014467	0.092914	5.229606	-0.000059	0.486562
0.000000	0.166910	5.239603	-0.000062	0.486820

-0.075675	0.254636	5.244608	-0.000048	0.487019
0.041577	0.420271	5.249613	-0.000069	0.487692
0.053074	0.679453	5.254618	-0.000071	0.488546
-0.078920	1.112933	5.259622	-0.000048	0.489798
0.011803	1.545540	5.264627	-0.000064	0.491297
0.311351	1.993751	5.269632	-0.000118	0.493078
0.193164	2.668147	5.274637	-0.000097	0.495105
0.287980	3.349545	5.279642	-0.000115	0.497384
0.254756	4.135932	5.284646	-0.000109	0.499843
0.311226	4.979684	5.289651	-0.000119	0.502570
0.603512	5.799432	5.294656	-0.000172	0.505468
0.782834	6.726516	5.299661	-0.000205	0.508558
0.822720	7.768198	5.304666	-0.000212	0.511833
1.083186	8.794117	5.309670	-0.000259	0.515277
1.106664	9.962698	5.314675	-0.000264	0.518879
1.320938	11.124908	5.319680	-0.000303	0.522640
1.316850	12.415592	5.324685	-0.000302	0.526529
1.609084	13.657731	5.329690	-0.000355	0.530556
1.699676	15.019419	5.334694	-0.000372	0.534696
1.933190	16.384173	5.339699	-0.000414	0.538961
1.959368	17.866851	5.344704	-0.000419	0.543324
2.295958	19.285112	5.349709	-0.000480	0.547781
2.337457	20.846295	5.354714	-0.000488	0.552314
2.443558	22.434183	5.359718	-0.000507	0.556951
2.487887	24.074451	5.364723	-0.000516	0.561635
2.746054	25.684021	5.369728	-0.000562	0.566406
2.829911	27.381500	5.374733	-0.000578	0.571210
3.075804	29.067403	5.379738	-0.000622	0.576099
3.101467	30.857199	5.384742	-0.000627	0.581018
3.336768	32.616368	5.389747	-0.000670	0.586013
3.582534	34.385765	5.394752	-0.000715	0.591003
3.572160	36.279368	5.399757	-0.000713	0.596041
3.614078	38.172184	5.404762	-0.000721	0.601083
4.074105	39.957132	5.409766	-0.000804	0.606186
4.002135	41.941739	5.414771	-0.000792	0.611279
4.229911	43.849042	5.419776	-0.000833	0.616401
4.397310	45.796843	5.424781	-0.000864	0.621531
4.326494	47.850755	5.429786	-0.000851	0.626675
4.451257	49.836113	5.434790	-0.000874	0.631777
4.521261	51.872277	5.439795	-0.000887	0.636917
4.749555	53.862257	5.444800	-0.000928	0.642039
4.868997	55.910875	5.449805	-0.000950	0.647171
4.941030	57.980166	5.454810	-0.000963	0.652271
5.193716	60.010569	5.459814	-0.001009	0.657391
5.329788	62.090797	5.464819	-0.001034	0.662493
5.449816	64.197387	5.469824	-0.001056	0.667605
5.659543	66.265313	5.474829	-0.001094	0.672661
5.638044	68.422922	5.479834	-0.001091	0.677699
5.807206	70.522031	5.484838	-0.001122	0.682720
5.977470	72.631359	5.489843	-0.001153	0.687728
6.095616	74.759258	5.494848	-0.001174	0.692701
6.165882	76.918559	5.499853	-0.001187	0.697671
6.237793	79.072974	5.504858	-0.001201	0.702596
6.454615	81.184698	5.509862	-0.001240	0.707506
6.613980	83.317904	5.514867	-0.001269	0.712384
6.738227	85.471190	5.519872	-0.001292	0.717246
6.799049	87.645059	5.524877	-0.001303	0.722072
6.959698	89.800362	5.529882	-0.001332	0.726902
7.122646	91.941247	5.534886	-0.001362	0.731670
7.074898	94.166293	5.539891	-0.001354	0.736430
7.134623	96.347828	5.544896	-0.001365	0.741146
7.349668	98.486538	5.549901	-0.001404	0.745857
7.485982	100.630356	5.554906	-0.001429	0.750492
7.663175	102.778296	5.559910	-0.001461	0.755136
7.675541	104.974120	5.564915	-0.001464	0.759731
7.943503	107.095350	5.569920	-0.001512	0.764330
8.001087	109.272145	5.574925	-0.001523	0.768864
8.027915	111.473884	5.579930	-0.001528	0.773400
7.979812	113.687673	5.584934	-0.001520	0.777881
8.308920	115.778702	5.589939	-0.001580	0.782355
8.323912	117.966338	5.594944	-0.001583	0.786777
8.509329	120.097689	5.599949	-0.001616	0.791181
8.557838	122.279134	5.604954	-0.001625	0.795565
8.761507	124.407010	5.609958	-0.001662	0.799926
8.867639	126.566099	5.614963	-0.001682	0.804258
9.033884	128.699219	5.619968	-0.001712	0.808556
9.045634	130.884022	5.624973	-0.001715	0.812828
9.175898	133.035531	5.629978	-0.001738	0.817093
9.118066	135.245815	5.634982	-0.001728	0.821322
9.302551	137.365014	5.639987	-0.001762	0.825517
9.391718	139.503017	5.644992	-0.001778	0.829664
9.541047	141.631387	5.649997	-0.001806	0.833811
9.649502	143.760109	5.655002	-0.001825	0.837912
9.950013	145.840872	5.660006	-0.001880	0.842028
9.763285	148.076657	5.665011	-0.001847	0.846097
9.846650	150.220211	5.670016	-0.001862	0.850149
10.036784	152.313811	5.675021	-0.001897	0.854159
10.206301	154.426142	5.680026	-0.001927	0.858171
10.236155	156.579086	5.685030	-0.001933	0.862150
10.287150	158.720780	5.690035	-0.001943	0.866104
10.354529	160.849218	5.695040	-0.001955	0.870025
10.399869	162.997398	5.700045	-0.001964	0.873951
10.640857	165.057416	5.705050	-0.002007	0.877824
10.686244	167.205854	5.710054	-0.002016	0.881715
10.496221	169.410336	5.715059	-0.001982	0.885543
10.702829	171.486660	5.720064	-0.002019	0.889373
10.850581	173.576518	5.725069	-0.002046	0.893174
10.961519	175.682813	5.730074	-0.002067	0.896965
11.105938	177.777746	5.735078	-0.002093	0.900740
11.106697	179.930390	5.740083	-0.002093	0.904513
11.171763	182.033658	5.745088	-0.002105	0.908224
11.291163	184.121369	5.750093	-0.002127	0.911925
11.416744	186.208643	5.755098	-0.002150	0.915614
11.544071	188.307148	5.760102	-0.002174	0.919309
11.629895	190.410019	5.765107	-0.002189	0.922972
11.418965	192.601578	5.770112	-0.002152	0.926595
11.658416	194.644703	5.775117	-0.002195	0.930218
11.916761	196.688751	5.780122	-0.002242	0.933840
11.779282	198.851707	5.785126	-0.002217	0.937416
12.148377	200.857463	5.790131	-0.002284	0.941011
11.990602	203.030029	5.795136	-0.002256	0.944564
12.046147	205.125276	5.800141	-0.002267	0.948099
11.960735	207.263190	5.805146	-0.002251	0.951610
12.163302	209.309571	5.810150	-0.002288	0.955122
12.248205	211.391078	5.815155	-0.002304	0.958612
12.299701	213.491662	5.820160	-0.002313	0.962101
12.418723	215.558962	5.825165	-0.002335	0.965562
12.483866	217.647871	5.830170	-0.002347	0.969015
12.642882	219.699205	5.835174	-0.002376	0.972448
12.749355	221.780775	5.840179	-0.002396	0.975888
12.757171	223.888139	5.845184	-0.002397	0.979303
13.007538	225.922468	5.850189	-0.002443	0.982723
12.980824	228.034346	5.855194	-0.002438	0.986102
13.180293	230.081839	5.860198	-0.002475	0.989492
13.023805	232.230914	5.865203	-0.002447	0.992835
13.258009	234.245416	5.870208	-0.002489	0.996168
13.302102	236.327135	5.875213	-0.002498	0.999493
13.467667	238.391139	5.880218	-0.002528	1.002845
13.479691	240.461236	5.885222	-0.002530	1.006111
13.630835	242.518937	5.890227	-0.002558	1.009423
13.584641	244.635153	5.895232	-0.002550	1.012709
13.876294	246.624803	5.900237	-0.002603	1.015970
13.892570	248.729206	5.905242	-0.002606	1.019250
14.059394	250.785020	5.910246	-0.002636	1.022525
13.845137	252.929037	5.915251	-0.002598	1.025721
14.082479	254.942815	5.920256	-0.002641	1.028949
14.141184	257.020691	5.925261	-0.002652	1.032169
14.351449	259.041458	5.930266	-0.002690	1.035373
14.374373	261.130576	5.935270	-0.002695	1.038572
14.464563	263.197121	5.940275	-0.002711	1.041762
14.375331	265.308960	5.945280	-0.002695	1.044917
14.587203	267.335700	5.950285	-0.002734	1.048091
14.517956	269.439239	5.955290	-0.002722	1.051225
14.696712	271.471968	5.960294	-0.002754	1.054372
14.686439	273.558573	5.965299	-0.002753	1.057492
14.836139	275.602020	5.970304	-0.002780	1.060622
14.642427	277.751123	5.975309	-0.002745	1.063723
14.847035	279.749597	5.980314	-0.002782	1.066795
15.003334	281.772612	5.985318	-0.002811	1.069871
14.948382	283.886245	5.990323	-0.002801	1.072963
15.132740	285.887414	5.995328	-0.002835	1.076003
15.174797	287.964762	6.000333	-0.002843	1.079074
15.474810	289.942655	6.005338	-0.002897	1.082121
15.467020	292.029685	6.010342	-0.002896	1.085163
15.706968	294.036022	6.015347	-0.002940	1.088204
15.745968	296.112089	6.020352	-0.002947	1.091237
15.897500	298.133785	6.025357	-0.002975	1.094239
15.821413	300.261015	6.030362	-0.002961	1.097272
15.886095	302.307175	6.035366	-0.002973	1.100250
16.078498	304.347798	6.040371	-0.003008	1.103275
16.227978	306.350299	6.045376	-0.003036	1.106216
16.325244	308.409364	6.050381	-0.003053	1.109204
16.148194	310.558417	6.055386	-0.003022	1.112177
16.405183	312.536942	6.060390	-0.003068	1.115114
16.374403	314.636705	6.065395	-0.003063	1.118073
16.447858	316.694324	6.070400	-0.003077	1.121016
16.344996	318.782121	6.075405	-0.003058	1.123908
16.570749	320.788583	6.080410	-0.003099	1.126837
16.638519	322.824908	6.085414	-0.003112	1.129725
16.747628	324.890046	6.090419	-0.003132	1.132665
16.863417	326.901367	6.095424	-0.003153	1.135526
17.039799	328.945422	6.100429	-0.003185	1.138454
16.986554	331.030437	6.105434	-0.003176	1.141322
17.140611	333.056629	6.110438	-0.003204	1.144200
17.086804	335.132614	6.115443	-0.003195	1.147040
17.241584	337.142482	6.120448	-0.003223	1.149882
17.149928	339.251433	6.125453	-0.003206	1.152736
17.409077	341.221761	6.130458	-0.003254	1.155558
17.370377	343.310491	6.135462	-0.003247	1.158396
17.531089	345.340942	6.140467	-0.003276	1.161240
17.444036	347.412333	6.145472	-0.003261	1.164017
17.717215	349.403849	6.150477	-0.003310	1.166848
17.677745	351.471083	6.155482	-0.003303	1.169628
17.906801	353.483055	6.160486	-0.003345	1.172452
18.155313	355.452570	6.165491	-0.003390	1.175221
18.019403	357.587182	6.170496	-0.003366	1.178028
18.195435	359.599744	6.175501	-0.003398	1.180808
18.538708	361.563160	6.180506	-0.003460	1.183593
18.411690	363.667416	6.185510	-0.003438	1.186343
18.616306	365.676778	6.190515	-0.003475	1.189113
18.516727	367.791901	6.195520	-0.003457	1.191877
18.699890	369.787457	6.200525	-0.003491	1.194606
18.749419	371.848010	6.205530	-0.003500	1.197353
18.961866	373.849973	6.210534	-0.003538	1.200091
18.769065	375.991846	6.215539	-0.003504	1.202823
19.018613	377.967179	6.220544	-0.003549	1.205531
19.142953	379.996542	6.225549	-0.003572	1.208246
19.195926	382.051615	6.230554	-0.003582	1.210957
19.339649	384.061262	6.235558	-0.003608	1.213643
19.459132	386.109258	6.240563	-0.003630	1.216362
19.516870	388.154251	6.245568	-0.003641	1.219044
19.653252	390.199245	6.250573	-0.003666	1.221755
19.713286	392.212971	6.255578	-0.003677	1.224386
20.005830	394.209098	6.260582	-0.003730	1.227091
19.960557	396.268811	6.265587	-0.003722	1.229723
20.123845	398.302314	6.270592	-0.003752	1.232407
20.279353	400.307216	6.275597	-0.003780	1.235046
20.303828	402.399024	6.280602	-0.003785	1.237733
20.392765	404.432225	6.285606	-0.003801	1.240367
20.453930	406.486519	6.290611	-0.003812	1.243010
20.421239	408.545553	6.295616	-0.003807	1.245613
20.723053	410.519767	6.300621	-0.003862	1.248248
20.834436	412.562464	6.305626	-0.003882	1.250882
20.990372	414.575924	6.310630	-0.003910	1.253492
20.878767	416.686386	6.315635	-0.003891	1.256104
21.154107	418.661636	6.320640	-0.003941	1.258707
21.234398	420.713827	6.325645	-0.003955	1.261318
21.264741	422.752501	6.330650	-0.003961	1.263884
21.321368	424.799223	6.335654	-0.003972	1.266467
21.331368	426.861366	6.340659	-0.003974	1.269044
21.347830	428.923490	6.345664	-0.003977	1.271618
21.485458	430.915903	6.350669	-0.004002	1.274152
21.416585	433.013400	6.355674	-0.003990	1.276724
21.773308	434.953599	6.360678	-0.004055	1.279276
21.677449	437.050506	6.365683	-0.004038	1.281825
21.664525	439.092667	6.370688	-0.004035	1.284337
21.699103	441.146140	6.375693	-0.004042	1.286878
21.952393	443.114427	6.380698	-0.004088	1.289401
21.906390	445.189055	6.385702	-0.004080	1.291924
21.943571	447.232889	6.390707	-0.004087	1.294439
22.027411	449.262480	6.395712	-0.004102	1.296951
22.086711	451.302017	6.400717	-0.004113	1.299460
22.189686	453.325611	6.405722	-0.004132	1.301963
22.278551	455.360572	6.410726	-0.004149	1.304470
22.192223	457.439858	6.415731	-0.004133	1.306953
22.384829	459.410413	6.420736	-0.004168	1.309414
22.366179	461.472024	6.425741	-0.004165	1.311894
22.513384	463.468715	6.430746	-0.004192	1.314360
22.503740	465.524939	6.435750	-0.004191	1.316827
22.679971	467.516311	6.440755	-0.004223	1.319289
22.502798	469.626630	6.445760	-0.004191	1.321744
22.546497	471.642455	6.450765	-0.004199	1.324172
22.687397	473.650333	6.455770	-0.004225	1.326625
22.867976	475.630787	6.460774	-0.004258	1.329057
22.945350	477.663269	6.465779	-0.004272	1.331505
23.080480	479.659183	6.470784	-0.004297	1.333928
23.130267	481.701108	6.475789	-0.004306	1.336366
23.368242	483.681731	6.480794	-0.004349	1.338804
23.310770	485.774237	6.485798	-0.004339	1.341250
23.495012	487.734970	6.490803	-0.004373	1.343634
23.633448	489.754120	6.495808	-0.004398	1.346064
23.721230	491.782424	6.500813	-0.004414	1.348480
23.776519	493.826429	6.505818	-0.004424	1.350897
23.843694	495.872090	6.510822	-0.004437	1.353317
23.770689	497.946840	6.515827	-0.004424	1.355710
23.878034	499.967560	6.520832	-0.004444	1.358108
23.936476	502.001052	6.525837	-0.004454	1.360497
24.057040	504.004638	6.530842	-0.004476	1.362871
24.018739	506.061686	6.535846	-0.004470	1.365241
24.066017	508.098698	6.540851	-0.004479	1.367617
24.183898	510.103501	6.545856	-0.004500	1.369980
24.310279	512.126701	6.550861	-0.004523	1.372363
24.370792	514.146457	6.555866	-0.004534	1.374712
24.383675	516.212279	6.560870	-0.004537	1.377091
24.459190	518.224710	6.565875	-0.004551	1.379430
24.491238	520.277755	6.570880	-0.004557	1.381794
24.509687	522.281025	6.575885	-0.004561	1.384092
24.610624	524.319275	6.580890	-0.004579	1.386458
24.645419	526.319801	6.585894	-0.004586	1.388751
24.824284	528.335267	6.590899	-0.004618	1.391114
24.852444	530.346739	6.595904	-0.004624	1.393409
25.209864	532.309507	6.600909	-0.004688	1.395772
25.521293	534.249229	6.605914	-0.004745	1.398088
25.580586	536.331215	6.610918	-0.004756	1.400464
25.601930	538.350170	6.615923	-0.004760	1.402750
26.053733	540.293859	6.620928	-0.004842	1.405112
25.963362	542.380821	6.625933	-0.004826	1.407424
26.220864	544.383577	6.630938	-0.004873	1.409771
26.292060	546.415977	6.635942	-0.004886	1.412076
26.562750	548.405006	6.640947	-0.004935	1.414404
26.560919	550.485880	6.645952	-0.004935	1.416728
26.936720	552.430741	6.650957	-0.005003	1.419039
26.950045	554.503904	6.655962	-0.005006	1.421353
27.153973	556.482796	6.660966	-0.005043	1.423629
27.064886	558.603461	6.665971	-0.005027	1.425949
27.021927	560.670712	6.670976	-0.005020	1.428224
27.006633	562.736091	6.675981	-0.005017	1.430503
27.260918	564.697277	6.680986	-0.005063	1.432765
27.186466	566.778064	6.685990	-0.005050	1.435032
27.173871	568.838726	6.690995	-0.005048	1.437296
27.157638	570.884960	6.696000	-0.005046	1.439539
27.369165	572.870620	6.701005	-0.005084	1.441797
27.257543	574.925328	6.706010	-0.005064	1.444008
27.462252	576.923558	6.711014	-0.005101	1.446270
27.399995	578.966371	6.716019	-0.005090	1.448479
27.705352	580.937675	6.721024	-0.005146	1.450742
27.582850	582.995367	6.726029	-0.005124	1.452938
28.010942	584.927108	6.731034	-0.005202	1.455196
27.992423	586.976673	6.736038	-0.005199	1.457415
28.330496	588.941720	6.741043	-0.005260	1.459669
28.422927	590.957595	6.746048	-0.005277	1.461885
28.515164	592.997898	6.751053	-0.005294	1.464124
28.578761	595.033115	6.756058	-0.005306	1.466344
28.844996	596.996420	6.761062	-0.005354	1.468557
28.808256	599.076299	6.766067	-0.005348	1.470781
29.083289	601.037643	6.771072	-0.005398	1.472988
28.917466	603.160104	6.776077	-0.005368	1.475205
29.099899	605.151504	6.781082	-0.005401	1.477404
29.193121	607.185907	6.786086	-0.005418	1.479613
29.210214	609.239612	6.791091	-0.005422	1.481812
29.477836	611.188616	6.796096	-0.005470	1.483987
29.448045	613.272470	6.801101	-0.005465	1.486195
29.621224	615.247820	6.806106	-0.005497	1.488357
29.699316	617.305630	6.811110	-0.005511	1.490570
29.700922	619.321766	6.816115	-0.005512	1.492708
30.159249	621.254102	6.821120	-0.005595	1.494917
30.158438	623.310359	6.826125	-0.005595	1.497090
30.260544	625.359600	6.831130	-0.005614	1.499289
30.151314	627.426871	6.836134	-0.005594	1.501429
30.367538	629.392895	6.841139	-0.005633	1.503574
30.285092	631.481755	6.846144	-0.005619	1.505740
30.343824	633.494705	6.851149	-0.005630	1.507873
30.326905	635.557215	6.856154	-0.005627	1.510029
30.499730	637.531676	6.861158	-0.005658	1.512156
30.597570	639.547146	6.866163	-0.005676	1.514296
30.601639	641.606108	6.871168	-0.005677	1.516446
30.674635	643.622729	6.876173	-0.005691	1.518573
30.906850	645.613651	6.881178	-0.005733	1.520726
30.826153	647.635802	6.886182	-0.005719	1.522799
31.004661	649.663847	6.891187	-0.005751	1.524965
30.917436	651.707170	6.896192	-0.005736	1.527052
31.077595	653.722635	6.901197	-0.005765	1.529193
31.050723	655.762705	6.906202	-0.005760	1.531292
31.326731	657.716627	6.911206	-0.005810	1.533404
31.231031	659.800470	6.916211	-0.005793	1.535518
31.547780	661.734977	6.921216	-0.005851	1.537618
31.418240	663.841468	6.926221	-0.005828	1.539738
31.661102	665.786232	6.931226	-0.005872	1.541818
31.826493	667.768045	6.936230	-0.005902	1.543906
32.180495	669.725529	6.941235	-0.005966	1.546031
32.227810	671.749137	6.946240	-0.005975	1.548115
32.533614	673.746908	6.951245	-0.006031	1.550259
32.550316	675.765253	6.956250	-0.006034	1.552322
32.521208	677.881652	6.961254	-0.006029	1.554466
32.655395	679.878606	6.966259	-0.006054	1.556542
32.877901	681.873092	6.971264	-0.006094	1.558642
32.960926	683.899993	6.976269	-0.006109	1.560725
32.871472	685.975704	6.981274	-0.006093	1.562796
32.954571	687.996782	6.986278	-0.006109	1.564868
33.175653	689.962486	6.991283	-0.006149	1.566928
33.211599	692.027452	6.996288	-0.006156	1.569022
33.218193	694.078523	7.001293	-0.006157	1.571090
33.514074	696.003661	7.006298	-0.006211	1.573126
33.455955	698.120874	7.011302	-0.006201	1.575233
33.411718	700.145279	7.016307	-0.006193	1.577248
33.652504	702.140395	7.021312	-0.006237	1.579328
33.472263	704.201912	7.026317	-0.006204	1.581330
33.702757	706.164602	7.031322	-0.006246	1.583368
33.633550	708.239848	7.036326	-0.006234	1.585416
33.600545	710.271431	7.041331	-0.006228	1.587430
33.748615	712.279391	7.046336	-0.006255	1.589478
33.867864	714.258981	7.051341	-0.006277	1.591485
33.827963	716.316977	7.056346	-0.006270	1.593515
34.032380	718.291756	7.061350	-0.006307	1.595541
34.072006	720.320901	7.066355	-0.006315	1.597564
34.310009	722.301179	7.071360	-0.006358	1.599601
34.291646	724.328236	7.076365	-0.006355	1.601598
34.543430	726.305488	7.081370	-0.006401	1.603631
34.660978	728.322410	7.086374	-0.006422	1.605657
34.893516	730.284545	7.091379	-0.006465	1.607665
34.699663	732.433967	7.096384	-0.006430	1.609714
35.025200	734.348822	7.101389	-0.006489	1.611700
35.093173	736.393043	7.106394	-0.006502	1.613726
35.039708	738.472849	7.111398	-0.006492	1.615745
34.988456	740.524296	7.116403	-0.006483	1.617735
35.131301	742.544974	7.121408	-0.006509	1.619755
35.308365	744.486662	7.126413	-0.006541	1.621707
35.304522	746.561507	7.131418	-0.006541	1.623727
35.341856	748.574276	7.136422	-0.006548	1.625698
35.482270	750.567254	7.141427	-0.006574	1.627680
35.746959	752.532613	7.146432	-0.006622	1.629674
35.688237	754.578003	7.151437	-0.006611	1.631638
35.745283	756.602944	7.156442	-0.006622	1.633617
35.884793	758.617834	7.161446	-0.006648	1.635611
35.763968	760.676633	7.166451	-0.006626	1.637561
35.829766	762.722917	7.171456	-0.006638	1.639557
35.811798	764.713959	7.176461	-0.006635	1.641470
35.873537	766.739440	7.181466	-0.006647	1.643439
36.028667	768.730510	7.186470	-0.006675	1.645403
36.083691	770.742492	7.191475	-0.006685	1.647353
36.243738	772.731760	7.196480	-0.006714	1.649312
36.383440	774.734176	7.201485	-0.006740	1.651275
36.375812	776.770905	7.206490	-0.006739	1.653222
36.615288	778.760759	7.211494	-0.006782	1.655200
36.582571	780.782229	7.216499	-0.006777	1.657119
36.734668	782.809581	7.221504	-0.006804	1.659100
36.820580	784.789006	7.226509	-0.006820	1.661013
36.633592	786.897886	7.231514	-0.006787	1.662959
36.868132	788.852321	7.236518	-0.006829	1.664891
37.005663	790.842137	7.241523	-0.006854	1.666823
37.071190	792.871017	7.246528	-0.006866	1.668767
37.089909	794.904531	7.251533	-0.006870	1.670698
36.999873	796.960956	7.256538	-0.006854	1.672614
37.065592	799.002856	7.261542	-0.006866	1.674564
37.271383	800.945708	7.266547	-0.006904	1.676462
37.284050	803.013526	7.271552	-0.006906	1.678414
37.265458	805.024476	7.276557	-0.006903	1.680302
37.380597	807.011918	7.281562	-0.006924	1.682207
37.424751	809.050912	7.286566	-0.006932	1.684136
37.363531	811.104032	7.291571	-0.006922	1.686043
37.510511	813.083649	7.296576	-0.006949	1.687944
37.636357	815.097964	7.301581	-0.006972	1.689868
37.832907	817.032805	7.306586	-0.007007	1.691739
37.826725	819.115430	7.311590	-0.007006	1.693682
37.820428	821.149412	7.316595	-0.007006	1.695577
37.920448	823.156340	7.321600	-0.007024	1.697478
37.881515	825.215633	7.326605	-0.007017	1.699383
38.000704	827.158282	7.331610	-0.007039	1.701226
38.150729	829.155909	7.336614	-0.007066	1.703128
38.365107	831.142528	7.341619	-0.007105	1.705037
