Mon Jan 13 19:54:40 2020

Number of Points = 3028
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-5.415634	-3.034143	4.139955	0.000283	0.516313
-5.405950	-3.042438	4.149952	0.000279	0.516308
-5.559197	-2.990346	4.159949	0.000305	0.516313
-5.511473	-2.967183	4.169946	0.000295	0.516446
-5.354613	-2.970959	4.179942	0.000265	0.516614
-5.389913	-2.961488	4.189939	0.000269	0.516615
-5.227056	-2.973044	4.199936	0.000238	0.516766
-4.982971	-3.008646	4.209933	0.000192	0.516930
-4.922668	-3.036734	4.219930	0.000180	0.516920
-4.951674	-3.028356	4.229926	0.000183	0.516925
-5.059542	-2.983833	4.239923	0.000201	0.516955
-4.671561	-3.031104	4.249920	0.000129	0.517239
-4.858321	-2.966895	4.259917	0.000161	0.517244
-4.760796	-3.007539	4.269914	0.000142	0.517236
-4.797436	-2.994386	4.279910	0.000146	0.517247
-4.464869	-3.009220	4.289907	0.000085	0.517570
-4.502076	-2.998949	4.299904	0.000090	0.517572
-4.437658	-3.026495	4.309901	0.000076	0.517567
-4.627567	-2.963504	4.319898	0.000109	0.517566
-4.190332	-3.037835	4.329894	0.000028	0.517820
-4.416612	-2.963181	4.339891	0.000067	0.517815
-4.258662	-3.020844	4.349888	0.000037	0.517819
-4.224971	-3.027375	4.359885	0.000029	0.517846
-3.887455	-3.056443	4.369882	-0.000034	0.518130
-3.946206	-3.038464	4.379878	-0.000025	0.518132
-3.931260	-3.047017	4.389875	-0.000029	0.518133
-3.971693	-3.036800	4.399872	-0.000024	0.518131
-3.791446	-3.086782	4.409869	-0.000058	0.518183
-3.687332	-3.044054	4.419866	-0.000079	0.518435
-3.649156	-3.061203	4.429862	-0.000087	0.518434
-3.735265	-3.035365	4.439859	-0.000074	0.518431
-3.509269	-3.117540	4.449856	-0.000116	0.518434
-3.508931	-3.056333	4.459853	-0.000118	0.518631
-3.352769	-3.071437	4.469850	-0.000148	0.518763
-3.494378	-3.024929	4.479846	-0.000124	0.518763
-3.401431	-3.064697	4.489843	-0.000143	0.518752
-3.274325	-3.062048	4.499840	-0.000167	0.518907
-3.118415	-3.070919	4.509837	-0.000197	0.519058
-3.188544	-3.046736	4.519834	-0.000186	0.519067
-2.948635	-3.136480	4.529830	-0.000231	0.519061
-3.084761	-3.091930	4.539827	-0.000209	0.519061
-2.861389	-3.089681	4.549824	-0.000251	0.519318
-2.822004	-3.085701	4.559821	-0.000260	0.519383
-2.720661	-3.124953	4.569818	-0.000280	0.519382
-2.835684	-3.089482	4.579814	-0.000261	0.519377
-2.626884	-3.166378	4.589811	-0.000300	0.519378
-2.615115	-3.102992	4.599808	-0.000304	0.519594
-2.356188	-3.166027	4.609805	-0.000353	0.519690
-2.456864	-3.135138	4.619802	-0.000336	0.519686
-2.492753	-3.124519	4.629798	-0.000331	0.519690
-2.641209	-3.053786	4.639795	-0.000306	0.519757
-2.269292	-3.101511	4.649792	-0.000375	0.520021
-2.312758	-3.091860	4.659789	-0.000369	0.520014
-2.339507	-3.083035	4.669786	-0.000366	0.520022
-2.279933	-3.042101	4.679782	-0.000379	0.520221
-2.162249	-3.053208	4.689779	-0.000402	0.520324
-2.229940	-3.032926	4.699776	-0.000391	0.520323
-2.034698	-3.043294	4.709773	-0.000428	0.520511
-2.003084	-3.015343	4.719770	-0.000436	0.520640
-1.989848	-3.025468	4.729766	-0.000440	0.520634
-1.810126	-3.085783	4.739763	-0.000474	0.520653
-1.810174	-2.995330	4.749760	-0.000476	0.520938
-1.851872	-2.982238	4.759757	-0.000470	0.520944
-1.689968	-3.043290	4.769754	-0.000501	0.520942
-1.629819	-2.960555	4.779750	-0.000514	0.521267
-1.639615	-2.958997	4.789747	-0.000514	0.521272
-1.609953	-2.969190	4.799744	-0.000521	0.521283
-1.543499	-2.901564	4.809741	-0.000534	0.521569
-1.489990	-2.922968	4.819738	-0.000546	0.521572
-1.428660	-2.900576	4.829734	-0.000559	0.521716
-1.339473	-2.877575	4.839731	-0.000577	0.521891
-1.411049	-2.857345	4.849728	-0.000565	0.521886
-1.328627	-2.801585	4.859725	-0.000582	0.522153
-1.239375	-2.821356	4.869722	-0.000600	0.522199
-1.058751	-2.853384	4.879718	-0.000634	0.522305
-1.095019	-2.769324	4.889715	-0.000630	0.522531
-1.006386	-2.802507	4.899712	-0.000647	0.522535
-1.119599	-2.693501	4.909709	-0.000629	0.522755
-1.091394	-2.694007	4.919706	-0.000635	0.522794
-1.009030	-2.636185	4.929702	-0.000652	0.523066
-0.949247	-2.645119	4.939699	-0.000665	0.523113
-0.967042	-2.553441	4.949696	-0.000663	0.523382
-0.973732	-2.527481	4.959693	-0.000664	0.523463
-0.860822	-2.479708	4.969690	-0.000686	0.523738
-0.862876	-2.434903	4.979686	-0.000687	0.523881
-0.816946	-2.403544	4.989683	-0.000697	0.524035
-0.762690	-2.331572	4.999680	-0.000709	0.524320
-0.819193	-2.274169	5.009677	-0.000700	0.524443
-0.836444	-2.197878	5.019674	-0.000699	0.524665
-0.744856	-2.127225	5.029670	-0.000717	0.524985
-0.750040	-2.064262	5.039667	-0.000718	0.525180
-0.759469	-1.988246	5.049664	-0.000718	0.525409
-0.779995	-1.895319	5.059661	-0.000716	0.525677
-0.722808	-1.829049	5.069658	-0.000728	0.525947
-0.710796	-1.736268	5.079654	-0.000732	0.526249
-0.643744	-1.662767	5.089651	-0.000746	0.526550
-0.604846	-1.584655	5.099648	-0.000755	0.526836
-0.519593	-1.522327	5.109645	-0.000772	0.527124
-0.545580	-1.417119	5.119642	-0.000769	0.527422
-0.510540	-1.347444	5.129638	-0.000777	0.527678
-0.489022	-1.261086	5.139635	-0.000783	0.527969
-0.398973	-1.193776	5.149632	-0.000801	0.528276
-0.551718	-1.034276	5.159629	-0.000775	0.528602
-0.418969	-0.968809	5.169626	-0.000801	0.528948
-0.348497	-0.883356	5.179622	-0.000815	0.529288
-0.348204	-0.764007	5.189619	-0.000817	0.529654
-0.309829	-0.657988	5.199616	-0.000826	0.530021
-0.415222	-0.505475	5.209613	-0.000809	0.530375
-0.248044	-0.445330	5.219610	-0.000841	0.530740
-0.156470	-0.361436	5.229606	-0.000859	0.531096
-0.182842	-0.229410	5.239603	-0.000856	0.531471
-0.100021	-0.124569	5.249600	-0.000873	0.531880
-0.009379	-0.039640	5.259597	-0.000891	0.532237
-0.028535	0.084704	5.269594	-0.000889	0.532597
-0.013858	0.192259	5.279590	-0.000894	0.532941
0.000000	0.284134	5.289587	-0.000898	0.533238

-0.023849	0.371903	5.294592	-0.000894	0.533478
0.039723	0.570441	5.299597	-0.000907	0.534138
0.155300	0.840020	5.304602	-0.000929	0.535060
0.332894	1.198600	5.309606	-0.000962	0.536308
0.262565	1.723412	5.314611	-0.000950	0.537785
0.412115	2.270581	5.319616	-0.000978	0.539550
0.361786	2.975752	5.324621	-0.000970	0.541565
0.714283	3.612967	5.329626	-0.001034	0.543787
0.942750	4.393205	5.334630	-0.001076	0.546288
1.048608	5.263215	5.339635	-0.001096	0.548912
1.078983	6.249044	5.344640	-0.001103	0.551779
1.472706	7.171829	5.349645	-0.001175	0.554816
1.538916	8.280292	5.354650	-0.001188	0.558036
1.987486	9.323468	5.359654	-0.001270	0.561432
1.991679	10.576239	5.364659	-0.001272	0.564957
2.223059	11.810315	5.369664	-0.001315	0.568630
2.590535	13.046468	5.374669	-0.001382	0.572418
2.901338	14.372808	5.379674	-0.001439	0.576373
3.013710	15.805624	5.384678	-0.001460	0.580401
3.381990	17.210712	5.389683	-0.001528	0.584570
3.363104	18.778528	5.394688	-0.001526	0.588780
3.770809	20.249979	5.399693	-0.001600	0.593104
4.007387	21.820027	5.404698	-0.001644	0.597498
4.257209	23.433147	5.409702	-0.001690	0.601985
4.350665	25.130748	5.414707	-0.001708	0.606515
4.877762	26.716368	5.419712	-0.001804	0.611117
5.475246	28.317222	5.424717	-0.001913	0.615787
5.779830	30.062898	5.429722	-0.001969	0.620528
6.182220	31.806055	5.434726	-0.002043	0.625314
6.502440	33.600378	5.439731	-0.002102	0.630119
6.452936	35.554261	5.444736	-0.002094	0.634961
6.613017	37.457868	5.449741	-0.002124	0.639825
6.756455	39.385917	5.454746	-0.002151	0.644697
7.090269	41.267372	5.459750	-0.002212	0.649583
7.394985	43.181435	5.464755	-0.002269	0.654485
7.494534	45.194040	5.469760	-0.002288	0.659415
7.750018	47.168506	5.474765	-0.002335	0.664347
8.150031	49.113497	5.479770	-0.002408	0.669294
8.242834	51.163345	5.484774	-0.002426	0.674197
8.741542	53.096733	5.489779	-0.002517	0.679125
8.737798	55.219578	5.494784	-0.002518	0.684048
8.928194	57.282271	5.499789	-0.002553	0.688954
9.146300	59.339563	5.504794	-0.002593	0.693835
9.454402	61.385914	5.509798	-0.002650	0.698728
9.334385	63.590479	5.514803	-0.002630	0.703606
9.649966	65.639699	5.519808	-0.002688	0.708444
9.609961	67.812490	5.524813	-0.002681	0.713247
9.913312	69.880028	5.529818	-0.002737	0.718051
10.243165	71.952522	5.534822	-0.002798	0.722854
10.605009	74.015288	5.539827	-0.002864	0.727628
10.670361	76.190348	5.544832	-0.002877	0.732390
10.688403	78.386686	5.549837	-0.002882	0.737131
10.864687	80.522996	5.554842	-0.002915	0.741832
11.012433	82.680536	5.559846	-0.002942	0.746526
11.262271	84.784907	5.564851	-0.002989	0.751155
11.340033	86.968142	5.569856	-0.003004	0.755795
11.456290	89.123064	5.574861	-0.003026	0.760375
11.630115	91.279441	5.579866	-0.003058	0.764972
11.811644	93.412915	5.584870	-0.003092	0.769501
12.002006	95.555074	5.589875	-0.003128	0.774026
12.173243	97.703215	5.594880	-0.003160	0.778525
12.147415	99.926568	5.599885	-0.003156	0.783009
12.160264	102.108983	5.604890	-0.003159	0.787414
12.429826	104.220331	5.609894	-0.003209	0.791831
12.567063	106.369905	5.614899	-0.003235	0.796208
12.715135	108.523162	5.619904	-0.003263	0.800575
12.657805	110.735245	5.624909	-0.003254	0.804893
12.746536	112.897772	5.629914	-0.003271	0.809192
12.765274	115.074717	5.634918	-0.003275	0.813447
12.955513	117.199663	5.639923	-0.003310	0.817697
13.002298	119.367810	5.644928	-0.003320	0.821910
13.227143	121.481058	5.649933	-0.003362	0.826116
13.161605	123.675096	5.654938	-0.003351	0.830262
13.213243	125.833160	5.659942	-0.003361	0.834396
13.407301	127.930174	5.664947	-0.003397	0.838489
13.504261	130.072822	5.669952	-0.003416	0.842584
13.643457	132.187348	5.674957	-0.003442	0.846634
13.575394	134.384963	5.679962	-0.003431	0.850684
13.722403	136.496394	5.684966	-0.003459	0.854695
13.752571	138.656316	5.689971	-0.003465	0.858702
13.938342	140.746223	5.694976	-0.003500	0.862660
13.964437	142.891433	5.699981	-0.003506	0.866601
14.159729	144.968516	5.704986	-0.003542	0.870506
14.134983	147.145240	5.709990	-0.003538	0.874436
14.083963	149.304925	5.714995	-0.003530	0.878301
14.120131	151.442673	5.720000	-0.003538	0.882164
14.230775	153.537833	5.725005	-0.003559	0.885980
14.374791	155.635477	5.730010	-0.003586	0.889805
14.369129	157.774452	5.735014	-0.003586	0.893595
14.557491	159.850550	5.740019	-0.003621	0.897377
14.622297	161.969667	5.745024	-0.003634	0.901143
14.657329	164.104023	5.750029	-0.003641	0.904902
14.699971	166.207154	5.755034	-0.003650	0.908596
14.873739	168.276254	5.760038	-0.003683	0.912295
14.853098	170.405224	5.765043	-0.003680	0.915965
14.921788	172.522716	5.770048	-0.003693	0.919654
14.945278	174.641799	5.775053	-0.003699	0.923305
15.123842	176.688721	5.780058	-0.003732	0.926910
15.002373	178.852709	5.785062	-0.003711	0.930523
15.207135	180.908948	5.790067	-0.003749	0.934131
15.212840	183.021175	5.795072	-0.003751	0.937703
15.324647	185.105752	5.800077	-0.003773	0.941277
15.282685	187.227237	5.805082	-0.003766	0.944810
15.425618	189.287761	5.810086	-0.003793	0.948335
15.551001	191.346183	5.815091	-0.003817	0.951834
15.566158	193.462323	5.820096	-0.003820	0.955351
15.694066	195.531115	5.825101	-0.003845	0.958843
15.824879	197.608813	5.830106	-0.003869	0.962338
15.660544	199.760558	5.835110	-0.003841	0.965774
15.719807	201.849432	5.840115	-0.003852	0.969221
15.834186	203.903348	5.845120	-0.003874	0.972631
15.911826	205.988189	5.850125	-0.003889	0.976058
15.918136	208.089993	5.855130	-0.003891	0.979461
15.907043	210.205408	5.860134	-0.003890	0.982864
16.001012	212.250818	5.865139	-0.003908	0.986202
16.117942	214.318981	5.870144	-0.003931	0.989577
16.286633	216.350217	5.875149	-0.003962	0.992911
16.246248	218.449759	5.880154	-0.003956	0.996227
16.144548	220.576978	5.885158	-0.003939	0.999541
16.412940	222.588302	5.890163	-0.003988	1.002865
16.462501	224.644795	5.895168	-0.003998	1.006129
16.593202	226.701699	5.900173	-0.004023	1.009428
16.513484	228.823682	5.905178	-0.004010	1.012703
16.544993	230.893923	5.910182	-0.004016	1.015948
16.558357	232.979385	5.915187	-0.004020	1.019196
16.722250	235.025885	5.920192	-0.004050	1.022454
16.832157	237.045027	5.925197	-0.004071	1.025630
16.784010	239.160128	5.930202	-0.004064	1.028860
16.987650	241.166128	5.935206	-0.004102	1.032047
17.069435	243.231714	5.940211	-0.004117	1.035250
16.994479	245.344119	5.945216	-0.004105	1.038432
17.203016	247.368388	5.950221	-0.004144	1.041619
17.101411	249.479980	5.955226	-0.004126	1.044767
17.282338	251.509631	5.960230	-0.004160	1.047929
17.379213	253.546933	5.965235	-0.004179	1.051049
17.342056	255.654226	5.970240	-0.004173	1.054195
17.220791	257.771386	5.975245	-0.004152	1.057303
17.323944	259.818075	5.980250	-0.004172	1.060413
17.389122	261.870790	5.985254	-0.004185	1.063503
17.543966	263.889539	5.990259	-0.004214	1.066579
17.533102	265.963238	5.995264	-0.004213	1.069644
17.440030	268.083432	6.000269	-0.004197	1.072726
17.512013	270.102361	6.005274	-0.004211	1.075734
17.589128	272.168420	6.010278	-0.004226	1.078806
17.677130	274.204951	6.015283	-0.004243	1.081831
17.711475	276.258909	6.020288	-0.004250	1.084846
17.744518	278.311604	6.025293	-0.004257	1.087851
17.758911	280.374033	6.030298	-0.004261	1.090852
17.903628	282.401373	6.035302	-0.004288	1.093859
17.990600	284.445611	6.040307	-0.004305	1.096853
17.820690	286.571831	6.045312	-0.004275	1.099829
17.897291	288.629227	6.050317	-0.004290	1.102821
18.114255	290.582999	6.055322	-0.004330	1.105726
18.255283	292.621301	6.060326	-0.004357	1.108706
18.296686	294.675945	6.065331	-0.004366	1.111653
18.369633	296.724986	6.070336	-0.004380	1.114600
18.355715	298.807229	6.075341	-0.004378	1.117543
18.422922	300.850979	6.080346	-0.004391	1.120463
18.552256	302.886369	6.085350	-0.004416	1.123395
18.492904	304.966507	6.090355	-0.004406	1.126290
18.532387	307.014191	6.095360	-0.004414	1.129180
18.423350	309.130775	6.100365	-0.004396	1.132088
18.548547	311.125212	6.105370	-0.004419	1.134930
18.621319	313.187302	6.110374	-0.004434	1.137834
18.641773	315.235007	6.115379	-0.004438	1.140686
18.837862	317.238882	6.120384	-0.004475	1.143554
18.934289	319.252237	6.125389	-0.004493	1.146380
18.964181	321.318042	6.130394	-0.004500	1.149240
18.797232	323.433814	6.135398	-0.004471	1.152068
19.045691	325.400771	6.140403	-0.004517	1.154882
19.119318	327.438897	6.145408	-0.004531	1.157703
19.227357	329.469653	6.150413	-0.004552	1.160524
19.131327	331.566605	6.155418	-0.004535	1.163333
19.270113	333.578351	6.160422	-0.004561	1.166129
19.164583	335.671782	6.165427	-0.004543	1.168914
19.459162	337.646603	6.170432	-0.004598	1.171719
19.358248	339.725560	6.175437	-0.004581	1.174475
19.396380	341.790458	6.180442	-0.004588	1.177269
19.486558	343.805388	6.185446	-0.004606	1.180014
19.598430	345.850652	6.190451	-0.004627	1.182802
19.589420	347.871885	6.195456	-0.004626	1.185497
19.651654	349.929171	6.200461	-0.004639	1.188266
19.733242	351.954776	6.205466	-0.004655	1.190996
19.716031	354.022591	6.210470	-0.004653	1.193730
19.792776	356.046189	6.215475	-0.004667	1.196442
19.840501	358.089456	6.220480	-0.004677	1.199161
19.904634	360.139430	6.225485	-0.004690	1.201890
19.919993	362.172014	6.230490	-0.004694	1.204568
19.950916	364.227235	6.235494	-0.004700	1.207276
20.186056	366.204739	6.240499	-0.004744	1.209969
20.066392	368.304333	6.245504	-0.004723	1.212656
20.056955	370.359006	6.250509	-0.004723	1.215328
20.124084	372.395232	6.255514	-0.004736	1.218004
20.326981	374.385615	6.260518	-0.004773	1.220675
20.347154	376.428233	6.265523	-0.004778	1.223327
20.426487	378.457132	6.270528	-0.004794	1.225981
20.441045	380.499300	6.275533	-0.004797	1.228619
20.532750	382.537789	6.280538	-0.004815	1.231279
20.498707	384.582735	6.285542	-0.004810	1.233888
20.578934	386.634169	6.290547	-0.004825	1.236549
20.753398	388.617264	6.295552	-0.004858	1.239158
20.731754	390.698092	6.300557	-0.004855	1.241801
20.768624	392.706235	6.305562	-0.004863	1.244371
20.876629	394.752411	6.310566	-0.004883	1.247015
20.889464	396.784568	6.315571	-0.004887	1.249594
20.911555	398.851670	6.320576	-0.004892	1.252217
20.880368	400.878513	6.325581	-0.004887	1.254760
21.000154	402.927075	6.330586	-0.004910	1.257390
21.103078	404.929591	6.335590	-0.004929	1.259950
21.107795	406.990030	6.340595	-0.004931	1.262535
21.164964	408.982932	6.345600	-0.004943	1.265052
21.240759	411.032537	6.350605	-0.004958	1.267644
21.145006	413.098974	6.355610	-0.004941	1.270178
21.346969	415.096283	6.360614	-0.004979	1.272747
21.236120	417.164538	6.365619	-0.004960	1.275267
21.493925	419.147074	6.370624	-0.005007	1.277832
21.407390	421.228088	6.375629	-0.004993	1.280367
21.561873	423.225809	6.380634	-0.005022	1.282897
21.302043	425.337361	6.385638	-0.004976	1.285387
21.553850	427.303882	6.390643	-0.005023	1.287910
21.450496	429.389403	6.395648	-0.005005	1.290424
21.658146	431.376086	6.400653	-0.005043	1.292943
21.642672	433.409953	6.405658	-0.005042	1.295421
21.627262	435.480390	6.410662	-0.005040	1.297939
21.678660	437.504263	6.415667	-0.005050	1.300423
21.834083	439.511840	6.420672	-0.005079	1.302926
21.814794	441.549458	6.425677	-0.005077	1.305388
21.928747	443.561896	6.430682	-0.005099	1.307871
22.047118	445.563531	6.435686	-0.005121	1.310337
22.192838	447.567541	6.440691	-0.005149	1.312812
22.045014	449.652951	6.445696	-0.005123	1.315261
22.164066	451.671840	6.450701	-0.005145	1.317734
22.348716	453.648489	6.455706	-0.005180	1.320179
22.453018	455.676544	6.460710	-0.005200	1.322648
22.475131	457.697549	6.465715	-0.005205	1.325071
22.490307	459.759137	6.470720	-0.005209	1.327534
22.506270	461.784218	6.475725	-0.005213	1.329950
22.609691	463.820964	6.480730	-0.005232	1.332411
22.558604	465.860344	6.485734	-0.005224	1.334808
22.572450	467.924830	6.490739	-0.005228	1.337257
22.526022	469.971293	6.495744	-0.005220	1.339656
22.783178	471.941419	6.500749	-0.005268	1.342082
22.795471	473.950365	6.505754	-0.005271	1.344451
22.914339	475.972344	6.510758	-0.005294	1.346874
22.962067	477.993616	6.515763	-0.005303	1.349264
23.056206	480.036228	6.520768	-0.005321	1.351693
23.031728	482.059818	6.525773	-0.005318	1.354048
22.992879	484.150251	6.530778	-0.005312	1.356471
23.111751	486.133505	6.535782	-0.005335	1.358828
23.245155	488.153946	6.540787	-0.005360	1.361229
23.337387	490.135064	6.545792	-0.005377	1.363565
23.236099	492.247177	6.550797	-0.005360	1.365971
23.303867	494.232146	6.555802	-0.005373	1.368293
23.500026	496.243770	6.560806	-0.005410	1.370693
23.440826	498.287839	6.565811	-0.005400	1.373025
23.496722	500.332902	6.570816	-0.005411	1.375400
23.648678	502.321104	6.575821	-0.005440	1.377742
23.657036	504.389164	6.580826	-0.005443	1.380117
23.746887	506.382683	6.585830	-0.005460	1.382433
23.662494	508.457713	6.590835	-0.005446	1.384772
23.685366	510.485353	6.595840	-0.005451	1.387093
23.991982	512.420411	6.600845	-0.005507	1.389416
23.796690	514.537402	6.605850	-0.005473	1.391747
23.974338	516.510472	6.610854	-0.005506	1.394055
23.970144	518.562903	6.615859	-0.005506	1.396379
24.126948	520.547496	6.620864	-0.005536	1.398684
24.081427	522.618147	6.625869	-0.005529	1.401005
23.966794	524.682108	6.630874	-0.005509	1.403289
24.115723	526.664759	6.635878	-0.005537	1.405577
24.245550	528.657641	6.640883	-0.005562	1.407867
24.187809	530.725445	6.645888	-0.005552	1.410165
24.168611	532.771926	6.650893	-0.005550	1.412450
24.307215	534.754478	6.655898	-0.005576	1.414720
24.371403	536.789071	6.660902	-0.005588	1.417016
24.333652	538.826798	6.665907	-0.005583	1.419273
24.454205	540.851293	6.670912	-0.005606	1.421572
24.421381	542.856576	6.675917	-0.005601	1.423788
24.437904	544.911228	6.680922	-0.005605	1.426074
24.476513	546.895082	6.685926	-0.005613	1.428286
24.647234	548.916007	6.690931	-0.005645	1.430585
24.623704	550.933055	6.695936	-0.005641	1.432803
24.722384	552.962297	6.700941	-0.005660	1.435077
24.613302	555.018756	6.705946	-0.005642	1.437300
24.819666	557.013458	6.710950	-0.005680	1.439570
24.811165	559.043882	6.715955	-0.005679	1.441794
24.888282	561.049019	6.720960	-0.005694	1.444020
24.943093	563.078287	6.725965	-0.005705	1.446260
25.108704	565.059060	6.730970	-0.005736	1.448485
25.111270	567.116947	6.735974	-0.005738	1.450730
25.116402	569.143560	6.740979	-0.005740	1.452939
25.152417	571.175322	6.745984	-0.005747	1.455161
25.330434	573.166928	6.750989	-0.005781	1.457388
25.338043	575.205631	6.755994	-0.005783	1.459601
25.406693	577.221879	6.760998	-0.005797	1.461808
25.459832	579.217673	6.766003	-0.005807	1.463984
25.789822	581.186472	6.771008	-0.005868	1.466229
25.528842	583.290801	6.776013	-0.005822	1.468401
25.628787	585.330156	6.781018	-0.005841	1.470631
25.482547	587.376403	6.786022	-0.005816	1.472776
25.656837	589.383849	6.791027	-0.005848	1.474993
25.737813	591.365806	6.796032	-0.005864	1.477145
25.705888	593.439280	6.801037	-0.005859	1.479351
25.812707	595.424313	6.806042	-0.005879	1.481509
25.874378	597.445442	6.811046	-0.005892	1.483686
25.748143	599.513499	6.816051	-0.005870	1.485843
25.838220	601.512339	6.821056	-0.005887	1.488000
25.882344	603.537011	6.826061	-0.005896	1.490165
25.960486	605.545210	6.831066	-0.005911	1.492322
26.016049	607.552315	6.836070	-0.005922	1.494467
26.169413	609.560100	6.841075	-0.005951	1.496644
26.165453	611.591245	6.846080	-0.005952	1.498786
26.252088	613.619358	6.851085	-0.005968	1.500954
26.270075	615.603648	6.856090	-0.005973	1.503049
26.298161	617.663621	6.861094	-0.005979	1.505224
26.198887	619.686265	6.866099	-0.005962	1.507312
26.463994	621.665933	6.871104	-0.006011	1.509480
26.430292	623.701676	6.876109	-0.006006	1.511599
26.395308	625.765223	6.881114	-0.006000	1.513743
26.514909	627.750372	6.886118	-0.006023	1.515857
26.694634	629.738506	6.891123	-0.006057	1.517992
26.702216	631.778373	6.896128	-0.006059	1.520117
26.692868	633.800479	6.901133	-0.006058	1.522215
26.665840	635.849101	6.906138	-0.006055	1.524332
26.842567	637.841900	6.911142	-0.006088	1.526459
26.787077	639.874074	6.916147	-0.006079	1.528543
26.900684	641.904103	6.921152	-0.006100	1.530680
26.820843	643.930046	6.926157	-0.006087	1.532743
26.932010	645.954611	6.931162	-0.006108	1.534868
26.910993	647.978225	6.936166	-0.006105	1.536944
27.006797	649.997048	6.941171	-0.006124	1.539052
26.977244	652.020504	6.946176	-0.006119	1.541119
27.093738	654.010960	6.951181	-0.006141	1.543199
27.120005	656.038482	6.956186	-0.006147	1.545284
27.182185	658.036497	6.961190	-0.006159	1.547348
27.294741	660.049831	6.966195	-0.006181	1.549442
27.327132	662.068522	6.971200	-0.006188	1.551511
27.355518	664.080219	6.976205	-0.006194	1.553569
27.540242	666.085108	6.981210	-0.006228	1.555671
27.404847	668.146189	6.986214	-0.006205	1.557718
27.514317	670.175582	6.991219	-0.006226	1.559813
27.504698	672.172909	6.996224	-0.006225	1.561833
27.630389	674.177446	7.001229	-0.006249	1.563903
27.659923	676.201680	7.006234	-0.006255	1.565958
27.722020	678.219670	7.011238	-0.006267	1.568014
27.512275	680.319817	7.016243	-0.006231	1.570059
27.696485	682.270464	7.021248	-0.006265	1.572084
27.726850	684.293872	7.026253	-0.006272	1.574128
27.962394	686.273505	7.031258	-0.006315	1.576194
27.984061	688.293311	7.036262	-0.006320	1.578225
27.903836	690.388491	7.041267	-0.006307	1.580296
27.958516	692.337448	7.046272	-0.006318	1.582262
28.099974	694.351663	7.051277	-0.006344	1.584321
28.185493	696.341553	7.056282	-0.006361	1.586333
28.248836	698.365942	7.061286	-0.006373	1.588371
28.136157	700.449615	7.066291	-0.006354	1.590405
28.186221	702.441061	7.071296	-0.006364	1.592400
28.152037	704.498406	7.076301	-0.006359	1.594430
28.374168	706.457163	7.081306	-0.006400	1.596444
28.440434	708.464414	7.086310	-0.006413	1.598452
28.540949	710.480468	7.091315	-0.006432	1.600478
28.620439	712.465312	7.096320	-0.006448	1.602464
28.691413	714.504510	7.101325	-0.006462	1.604497
28.684323	716.532463	7.106330	-0.006461	1.606492
28.912429	718.513441	7.111334	-0.006504	1.608515
28.722096	720.618801	7.116339	-0.006470	1.610520
28.853466	722.601643	7.121344	-0.006495	1.612508
28.549913	724.733985	7.126349	-0.006441	1.614497
28.738258	726.702456	7.131354	-0.006476	1.616485
28.757535	728.712255	7.136358	-0.006481	1.618456
29.025988	730.666948	7.141363	-0.006530	1.620451
29.061031	732.670986	7.146368	-0.006538	1.622416
29.095334	734.715128	7.151373	-0.006545	1.624418
29.003238	736.739777	7.156378	-0.006529	1.626357
29.083202	738.762384	7.161382	-0.006545	1.628348
29.119375	740.774914	7.166387	-0.006553	1.630312
29.137633	742.784425	7.171392	-0.006557	1.632265
29.316521	744.773688	7.176397	-0.006590	1.634248
29.404692	746.780244	7.181402	-0.006607	1.636216
29.303413	748.831342	7.186406	-0.006590	1.638164
29.351108	750.881432	7.191411	-0.006600	1.640156
29.384570	752.846448	7.196416	-0.006607	1.642059
29.529884	754.854079	7.201421	-0.006634	1.644038
29.665048	756.835868	7.206426	-0.006660	1.645985
29.545123	758.916954	7.211430	-0.006639	1.647944
29.655924	760.915295	7.216435	-0.006660	1.649895
29.675398	762.921394	7.221440	-0.006665	1.651822
29.752785	764.943212	7.226445	-0.006680	1.653781
29.873993	766.953828	7.231450	-0.006703	1.655740
29.973771	768.945036	7.236454	-0.006722	1.657671
30.053267	770.986389	7.241459	-0.006737	1.659642
29.896073	772.994187	7.246464	-0.006710	1.661503
30.037008	775.015401	7.251469	-0.006736	1.663470
30.031143	777.034688	7.256474	-0.006736	1.665386
29.964614	779.079816	7.261478	-0.006725	1.667304
30.036279	781.084511	7.266483	-0.006739	1.669227
30.284916	783.046947	7.271488	-0.006785	1.671162
30.233382	785.089803	7.276493	-0.006777	1.673077
30.122025	787.175764	7.281498	-0.006758	1.675012
30.190861	789.142740	7.286502	-0.006771	1.676888
30.375489	791.151873	7.291507	-0.006806	1.678839
30.352410	793.155519	7.296512	-0.006803	1.680717
30.566223	795.124267	7.301517	-0.006842	1.682635
30.560980	797.169952	7.306522	-0.006842	1.684554
30.658956	799.163444	7.311526	-0.006861	1.686454
30.663134	801.207135	7.316531	-0.006863	1.688369
30.731053	803.228098	7.321536	-0.006876	1.690281
30.734526	805.224155	7.326541	-0.006878	1.692148
30.723132	807.291660	7.331546	-0.006877	1.694075
30.709149	809.311082	7.336550	-0.006876	1.695953
30.833314	811.305255	7.341555	-0.006899	1.697849
30.921513	813.309140	7.346560	-0.006916	1.699741
31.026645	815.280742	7.351565	-0.006936	1.701606
