Mon Jan 13 19:43:24 2020

Number of Points = 3027
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
30.883912	815.200201	7.341568	-0.007726	1.710185
30.913262	817.189393	7.346573	-0.007733	1.712031
31.136714	819.184257	7.351578	-0.007775	1.713940
30.978716	821.240240	7.356582	-0.007748	1.715786
31.255615	823.203749	7.361587	-0.007799	1.717678
31.199870	825.264167	7.366592	-0.007791	1.719556
31.248070	827.247023	7.371597	-0.007801	1.721392
31.290104	829.270711	7.376602	-0.007810	1.723261
31.503346	831.252093	7.381606	-0.007850	1.725142
31.386569	833.299966	7.386611	-0.007831	1.726982
31.477518	835.342279	7.391616	-0.007849	1.728877
31.427022	837.348546	7.396621	-0.007841	1.730695
31.414322	839.399544	7.401626	-0.007841	1.732563
31.451582	841.413372	7.406630	-0.007849	1.734410
31.587734	843.390397	7.411635	-0.007875	1.736251
31.807599	845.364699	7.416640	-0.007917	1.738114
31.820961	847.399855	7.421645	-0.007921	1.739967
31.754279	849.414789	7.426650	-0.007910	1.741776
31.850346	851.435810	7.431654	-0.007929	1.743637
31.868962	853.434803	7.436659	-0.007934	1.745454
31.953151	855.457718	7.441664	-0.007951	1.747310
32.130076	857.434811	7.446669	-0.007984	1.749150
32.172316	859.436154	7.451674	-0.007994	1.750969
32.086655	861.514194	7.456678	-0.007980	1.752818
32.150305	863.547392	7.461683	-0.007993	1.754669
32.137978	865.550586	7.466688	-0.007992	1.756469
32.121559	867.615445	7.471693	-0.007991	1.758321
32.193965	869.570391	7.476698	-0.008005	1.760098
32.273190	871.575453	7.481702	-0.008021	1.761921
32.341542	873.584133	7.486707	-0.008035	1.763742
32.365927	875.612083	7.491712	-0.008041	1.765565
32.360966	877.636639	7.496717	-0.008042	1.767375
32.430594	879.672204	7.501722	-0.008056	1.769215
32.449347	881.636880	7.506726	-0.008061	1.770974
32.541258	883.670165	7.511731	-0.008079	1.772815
32.638126	885.668511	7.516736	-0.008098	1.774623
32.862454	887.638240	7.521741	-0.008141	1.776443
32.787036	889.701742	7.526746	-0.008129	1.778255
32.896816	891.681663	7.531750	-0.008150	1.780046
32.811033	893.703200	7.536755	-0.008136	1.781814
33.017092	895.703008	7.541760	-0.008175	1.783647
33.087737	897.699881	7.546765	-0.008189	1.785436
33.112392	899.741198	7.551770	-0.008195	1.787249
33.072427	901.781867	7.556774	-0.008190	1.789041
33.024556	903.788032	7.561779	-0.008183	1.790798
33.028273	905.827705	7.566784	-0.008185	1.792598
33.248838	907.806219	7.571789	-0.008226	1.794405
33.337085	909.768121	7.576794	-0.008244	1.796158
33.365047	911.837939	7.581798	-0.008250	1.797986
33.261143	913.877357	7.586803	-0.008233	1.799747
33.431511	915.835945	7.591808	-0.008266	1.801516
33.306624	917.910831	7.596813	-0.008245	1.803299
33.460983	919.886908	7.601818	-0.008274	1.805074
33.421089	921.920810	7.606822	-0.008269	1.806842
33.521412	923.933017	7.611827	-0.008288	1.808630
33.379955	925.958890	7.616832	-0.008264	1.810358
33.534006	927.958462	7.621837	-0.008294	1.812147
33.500114	929.999925	7.626842	-0.008289	1.813917
33.557037	931.988673	7.631846	-0.008301	1.815665
33.709543	933.974848	7.636851	-0.008330	1.817436
33.815143	935.986930	7.641856	-0.008351	1.819215
33.797369	937.949610	7.646861	-0.008349	1.820914
33.925951	939.982222	7.651866	-0.008374	1.822714
33.687831	942.067759	7.656870	-0.008333	1.824453
34.011049	943.990143	7.661875	-0.008393	1.826209
34.039347	946.032170	7.666880	-0.008399	1.827983
34.043506	948.049569	7.671885	-0.008402	1.829727
33.815575	950.122962	7.676890	-0.008362	1.831453
34.036935	952.103574	7.681894	-0.008404	1.833223
34.111926	954.073344	7.686899	-0.008419	1.834942
34.266832	956.090114	7.691904	-0.008448	1.836721
34.226977	958.127839	7.696909	-0.008443	1.838462
34.336137	960.103026	7.701914	-0.008464	1.840190
34.414258	962.101978	7.706918	-0.008480	1.841928
34.462892	964.138619	7.711923	-0.008490	1.843688
34.391756	966.153972	7.716928	-0.008479	1.845394
34.449878	968.203244	7.721933	-0.008491	1.847164
34.553405	970.190033	7.726938	-0.008511	1.848892
34.693975	972.159236	7.731942	-0.008538	1.850614
34.625124	974.207529	7.736947	-0.008528	1.852343
34.726685	976.241190	7.741952	-0.008547	1.854105
34.796978	978.211280	7.746957	-0.008562	1.855803
34.810023	980.274203	7.751962	-0.008566	1.857562
34.794620	982.276149	7.756966	-0.008565	1.859260
35.094167	984.180625	7.761971	-0.008620	1.860962
34.890101	986.303413	7.766976	-0.008585	1.862706
34.962466	988.300548	7.771981	-0.008600	1.864420
35.035909	990.274463	7.776986	-0.008614	1.866112
35.138210	992.315196	7.781990	-0.008635	1.867868
35.177007	994.304002	7.786995	-0.008643	1.869560
35.396359	996.264495	7.792000	-0.008684	1.871277
35.284882	998.350327	7.797005	-0.008666	1.873007
35.259307	1000.385970	7.802010	-0.008663	1.874716
35.179206	1002.420542	7.807014	-0.008650	1.876408
35.494321	1004.367373	7.812019	-0.008708	1.878134
35.194924	1006.447332	7.817024	-0.008656	1.879800
35.467109	1008.389261	7.822029	-0.008707	1.881507
35.447726	1010.430414	7.827034	-0.008705	1.883215
35.533364	1012.430262	7.832038	-0.008722	1.884916
35.645381	1014.402228	7.837043	-0.008744	1.886599
35.449892	1016.524293	7.842048	-0.008710	1.888322
35.667774	1018.425242	7.847053	-0.008751	1.889971
35.815323	1020.447695	7.852058	-0.008779	1.891702
35.701836	1022.503345	7.857062	-0.008760	1.893387
35.868121	1024.488938	7.862067	-0.008792	1.895089
35.655644	1026.562193	7.867072	-0.008755	1.896759
35.805164	1028.568751	7.872077	-0.008784	1.898470
35.750846	1030.522607	7.877082	-0.008776	1.900081
35.941915	1032.514313	7.882086	-0.008812	1.901788
35.849602	1034.587536	7.887091	-0.008797	1.903485
35.970682	1036.544957	7.892096	-0.008820	1.905142
36.011130	1038.568017	7.897101	-0.008829	1.906830
36.066239	1040.596781	7.902106	-0.008840	1.908525
35.973500	1042.585925	7.907110	-0.008825	1.910146
36.063308	1044.643233	7.912115	-0.008843	1.911872
36.218007	1046.614991	7.917120	-0.008873	1.913542
36.470893	1048.557225	7.922125	-0.008920	1.915213
36.517134	1050.588830	7.927130	-0.008930	1.916901
36.486620	1052.649581	7.932134	-0.008926	1.918591
36.434477	1054.643029	7.937139	-0.008918	1.920218
36.597026	1056.651348	7.942144	-0.008949	1.921913
36.436518	1058.720881	7.947149	-0.008922	1.923571
36.419531	1060.747217	7.952154	-0.008920	1.925230
36.560475	1062.709287	7.957158	-0.008947	1.926877
36.675012	1064.716999	7.962163	-0.008970	1.928554
36.611133	1066.725691	7.967168	-0.008960	1.930181
36.814307	1068.720254	7.972173	-0.008998	1.931868
36.710703	1070.767697	7.977178	-0.008981	1.933514
36.793680	1072.772679	7.982182	-0.008997	1.935174
36.789237	1074.800437	7.987187	-0.008998	1.936827
36.907215	1076.808249	7.992192	-0.009021	1.938496
37.012773	1078.751642	7.997197	-0.009042	1.940107
37.139999	1080.782600	8.002202	-0.009066	1.941794
36.899226	1082.870654	8.007206	-0.009024	1.943429
37.043946	1084.811734	8.012211	-0.009052	1.945045
36.937822	1086.878729	8.017216	-0.009035	1.946695
37.077255	1088.896589	8.022221	-0.009061	1.948369
37.258395	1090.793674	8.027226	-0.009096	1.949955
37.194532	1092.882935	8.032230	-0.009086	1.951630
37.206646	1094.901514	8.037235	-0.009090	1.953267
37.219245	1096.894563	8.042240	-0.009093	1.954881
37.260172	1098.891081	8.047245	-0.009102	1.956505
37.296302	1100.954758	8.052250	-0.009110	1.958180
37.459793	1102.856073	8.057254	-0.009142	1.959757
37.397454	1104.919927	8.062259	-0.009132	1.961404
37.496957	1106.909567	8.067264	-0.009152	1.963032
37.627939	1108.889691	8.072269	-0.009177	1.964659
37.695499	1110.903210	8.077274	-0.009191	1.966295
37.752626	1112.946354	8.082278	-0.009202	1.967951
37.652829	1114.962938	8.087283	-0.009186	1.969544
37.815748	1116.962057	8.092288	-0.009217	1.971189
37.953036	1118.964014	8.097293	-0.009243	1.972829
38.129777	1120.930263	8.102298	-0.009277	1.974449
38.042416	1122.991396	8.107302	-0.009263	1.976075
38.100948	1125.032255	8.112307	-0.009275	1.977721
38.173801	1126.983838	8.117312	-0.009290	1.979298
38.271817	1128.993700	8.122317	-0.009309	1.980927
38.200304	1131.033607	8.127322	-0.009298	1.982535
38.351411	1133.010358	8.132326	-0.009327	1.984149
38.226141	1135.066865	8.137331	-0.009306	1.985754
38.323717	1137.108331	8.142336	-0.009325	1.987402
38.351821	1139.077455	8.147341	-0.009331	1.988974
38.353569	1141.113410	8.152346	-0.009333	1.990591
38.442770	1143.099210	8.157350	-0.009351	1.992190
38.613369	1145.097918	8.162355	-0.009383	1.993818
38.413071	1147.156979	8.167360	-0.009349	1.995398
38.686999	1149.124533	8.172365	-0.009400	1.997025
38.579883	1151.164102	8.177370	-0.009382	1.998611
38.628346	1153.162359	8.182374	-0.009393	2.000202
38.740574	1155.158400	8.187379	-0.009414	2.001807
38.629154	1157.225166	8.192384	-0.009396	2.003409
38.772570	1159.153486	8.197389	-0.009423	2.004966
38.766657	1161.222036	8.202394	-0.009424	2.006594
38.893180	1163.212431	8.207398	-0.009448	2.008192
39.011928	1165.176357	8.212403	-0.009471	2.009767
39.050266	1167.195554	8.217408	-0.009480	2.011364
39.088963	1169.253494	8.222413	-0.009489	2.012989
39.090162	1171.235763	8.227418	-0.009490	2.014545
39.051522	1173.301467	8.232422	-0.009485	2.016154
39.050399	1175.313557	8.237427	-0.009486	2.017730
39.210182	1177.252001	8.242432	-0.009517	2.019288
39.187472	1179.277210	8.247437	-0.009514	2.020866
39.473197	1181.257278	8.252442	-0.009567	2.022486
39.402874	1183.265250	8.257446	-0.009556	2.024036
39.404902	1185.307859	8.262451	-0.009558	2.025630
39.353473	1187.344892	8.267456	-0.009551	2.027205
39.442152	1189.335404	8.272461	-0.009568	2.028778
39.459472	1191.321025	8.277466	-0.009573	2.030328
39.665374	1193.325640	8.282470	-0.009612	2.031939
39.676643	1195.333636	8.287475	-0.009615	2.033503
39.656309	1197.358625	8.292480	-0.009613	2.035070
39.686128	1199.383884	8.297485	-0.009620	2.036649
39.680081	1201.419888	8.302490	-0.009621	2.038227
39.744540	1203.357016	8.307494	-0.009634	2.039744
39.743976	1205.429284	8.312499	-0.009636	2.041348
39.798241	1207.429909	8.317504	-0.009647	2.042909
40.045034	1209.355801	8.322509	-0.009693	2.044460
40.007393	1211.404968	8.327514	-0.009688	2.046033
40.092904	1213.445548	8.332518	-0.009705	2.047630
40.106063	1215.410740	8.337523	-0.009709	2.049149
40.079843	1217.482202	8.342528	-0.009706	2.050738
40.074309	1219.503113	8.347533	-0.009706	2.052293
40.252906	1221.469649	8.352538	-0.009740	2.053851
40.295102	1223.463407	8.357542	-0.009749	2.055394
40.344248	1225.515659	8.362547	-0.009760	2.056983
40.364337	1227.481941	8.367552	-0.009765	2.058498
40.457335	1229.473062	8.372557	-0.009784	2.060049
40.472807	1231.498443	8.377562	-0.009788	2.061605
40.525417	1233.531769	8.382566	-0.009799	2.063176
40.534921	1235.504969	8.387571	-0.009802	2.064688
40.624089	1237.545137	8.392576	-0.009820	2.066271
40.638092	1239.566710	8.397581	-0.009824	2.067819
40.719046	1241.540205	8.402586	-0.009840	2.069346
40.804225	1243.539846	8.407590	-0.009857	2.070893
40.810163	1245.604240	8.412595	-0.009860	2.072469
40.781035	1247.589569	8.417600	-0.009856	2.073975
40.970728	1249.593406	8.422605	-0.009892	2.075547
41.110088	1251.581731	8.427610	-0.009919	2.077094
41.194139	1253.570250	8.432614	-0.009936	2.078626
40.912577	1255.663019	8.437619	-0.009886	2.080148
41.139556	1257.647886	8.442624	-0.009929	2.081710
40.990340	1259.684978	8.447629	-0.009904	2.083219
41.066669	1261.677610	8.452634	-0.009919	2.084748
41.131219	1263.692444	8.457638	-0.009932	2.086290
41.292062	1265.685078	8.462643	-0.009963	2.087837
41.318244	1267.638175	8.467648	-0.009969	2.089321
41.365994	1269.701787	8.472653	-0.009980	2.090892
41.256529	1271.758259	8.477658	-0.009961	2.092419
41.336750	1273.739125	8.482662	-0.009977	2.093934
41.499248	1275.716181	8.487667	-0.010008	2.095464
41.554419	1277.754712	8.492672	-0.010020	2.097014
41.495231	1279.719782	8.497677	-0.010011	2.098479
41.593556	1281.718137	8.502682	-0.010030	2.100007
41.570001	1283.763329	8.507686	-0.010028	2.101539
41.601367	1285.769916	8.512691	-0.010035	2.103054
41.843051	1287.683216	8.517696	-0.010080	2.104549
42.026190	1289.704250	8.522701	-0.010115	2.106110
41.987153	1291.752013	8.527706	-0.010109	2.107636
42.141370	1293.714034	8.532710	-0.010139	2.109143
42.035621	1295.790090	8.537715	-0.010121	2.110672
42.095910	1297.822962	8.542720	-0.010134	2.112208
42.166049	1299.777849	8.547725	-0.010148	2.113686
42.233608	1301.822430	8.552730	-0.010162	2.115230
42.398117	1303.797466	8.557735	-0.010193	2.116743
42.471177	1305.796980	8.562739	-0.010208	2.118253
42.313078	1307.837594	8.567744	-0.010181	2.119736
42.444568	1309.854422	8.572749	-0.010206	2.121270
42.465943	1311.868740	8.577754	-0.010212	2.122775
42.513467	1313.870451	8.582759	-0.010222	2.124275
42.296667	1315.951266	8.587763	-0.010184	2.125770
42.594204	1317.910741	8.592768	-0.010240	2.127297
42.435517	1319.909675	8.597773	-0.010213	2.128743
42.443887	1321.969644	8.602778	-0.010216	2.130273
42.436497	1323.992483	8.607783	-0.010216	2.131771
42.650229	1325.935882	8.612787	-0.010256	2.133261
42.585093	1327.948777	8.617792	-0.010246	2.134736
42.792385	1329.954977	8.622797	-0.010285	2.136269
42.780731	1331.947030	8.627802	-0.010285	2.137739
42.840649	1333.911011	8.632807	-0.010297	2.139204
43.005253	1335.913850	8.637811	-0.010328	2.140721
43.116131	1337.938302	8.642816	-0.010350	2.142241
42.955585	1339.958483	8.647821	-0.010322	2.143692
43.136640	1341.962962	8.652826	-0.010357	2.145211
42.997172	1344.049856	8.657831	-0.010333	2.146715
43.328839	1345.956878	8.662835	-0.010395	2.148195
43.090329	1348.025495	8.667840	-0.010353	2.149660
43.287799	1350.022649	8.672845	-0.010390	2.151173
43.300234	1352.021137	8.677850	-0.010394	2.152643
43.319736	1354.055824	8.682855	-0.010399	2.154141
43.235886	1356.114895	8.687859	-0.010386	2.155630
43.434569	1358.087772	8.692864	-0.010423	2.157122
43.296073	1360.058172	8.697869	-0.010400	2.158532
43.330761	1362.117119	8.702874	-0.010408	2.160047
43.411713	1364.095402	8.707879	-0.010424	2.161512
43.477848	1366.097541	8.712883	-0.010438	2.162990
43.587982	1368.069268	8.717888	-0.010459	2.164455
43.540999	1370.165748	8.722893	-0.010452	2.165974
43.681377	1372.111535	8.727898	-0.010479	2.167425
43.747375	1374.089674	8.732903	-0.010493	2.168881
43.497971	1376.191787	8.737907	-0.010449	2.170354
43.638542	1378.213549	8.742912	-0.010476	2.171858
43.792159	1380.133258	8.747917	-0.010505	2.173289
44.002809	1382.115084	8.752922	-0.010545	2.174778
43.887918	1384.200502	8.757927	-0.010526	2.176265
44.079863	1386.152551	8.762931	-0.010562	2.177726
44.082690	1388.118530	8.767936	-0.010564	2.179152
44.172071	1390.164184	8.772941	-0.010582	2.180655
44.113415	1392.230758	8.777946	-0.010573	2.182138
44.321947	1394.154499	8.782951	-0.010612	2.183579
44.141577	1396.227960	8.787955	-0.010581	2.185037
44.433841	1398.207129	8.792960	-0.010636	2.186534
44.293686	1400.233500	8.797965	-0.010612	2.187965
44.434468	1402.208204	8.802970	-0.010639	2.189423
44.442863	1404.244141	8.807975	-0.010642	2.190893
44.518747	1406.265200	8.812979	-0.010657	2.192367
44.431270	1408.258391	8.817984	-0.010643	2.193783
44.518309	1410.291862	8.822989	-0.010661	2.195266
44.410874	1412.364629	8.827994	-0.010643	2.196733
44.840458	1414.184602	8.832999	-0.010722	2.198139
44.626297	1416.278065	8.838003	-0.010685	2.199594
44.666147	1418.352055	8.843008	-0.010694	2.201092
44.858488	1420.265939	8.848013	-0.010730	2.202509
45.018018	1422.238635	8.853018	-0.010760	2.203960
44.949176	1424.325995	8.858023	-0.010750	2.205440
45.081778	1426.332447	8.863027	-0.010775	2.206906
45.207297	1428.248349	8.868032	-0.010799	2.208306
45.194058	1430.339415	8.873037	-0.010799	2.209798
45.119761	1432.375562	8.878042	-0.010787	2.211236
45.202658	1434.377156	8.883047	-0.010803	2.212684
45.300598	1436.364144	8.888051	-0.010823	2.214124
45.388665	1438.392417	8.893056	-0.010840	2.215591
45.345565	1440.412325	8.898061	-0.010834	2.217021
45.453370	1442.343974	8.903066	-0.010855	2.218421
45.545203	1444.343001	8.908071	-0.010873	2.219864
45.658219	1446.385000	8.913075	-0.010895	2.221342
45.540439	1448.414221	8.918080	-0.010875	2.222758
45.646458	1450.411202	8.923085	-0.010896	2.224201
45.716665	1452.420859	8.928090	-0.010911	2.225643
45.733440	1454.458243	8.933095	-0.010915	2.227093
45.801089	1456.397719	8.938099	-0.010929	2.228483
45.913820	1458.443741	8.943104	-0.010951	2.229958
46.016322	1460.429037	8.948109	-0.010971	2.231387
46.036645	1462.469270	8.953114	-0.010976	2.232835
45.877750	1464.510746	8.958119	-0.010949	2.234243
46.075348	1466.495284	8.963123	-0.010986	2.235690
45.980261	1468.541020	8.968128	-0.010971	2.237114
46.102686	1470.463843	8.973133	-0.010995	2.238498
46.193071	1472.501089	8.978138	-0.011013	2.239956
46.098671	1474.577730	8.983143	-0.010997	2.241398
46.201794	1476.505339	8.988147	-0.011017	2.242779
46.473079	1478.468711	8.993152	-0.011068	2.244222
46.276850	1480.545008	8.998157	-0.011034	2.245639
46.393383	1482.567723	9.003162	-0.011057	2.247087
46.342919	1484.549779	9.008167	-0.011049	2.248469
46.468858	1486.577034	9.013171	-0.011073	2.249921
46.535897	1488.578134	9.018176	-0.011087	2.251340
46.605578	1490.587263	9.023181	-0.011101	2.252764
46.572015	1492.589476	9.028186	-0.011097	2.254160
46.792087	1494.568623	9.033191	-0.011138	2.255596
46.706141	1496.635671	9.038195	-0.011124	2.257024
46.817718	1498.581087	9.043200	-0.011146	2.258409
46.856298	1500.602202	9.048205	-0.011155	2.259831
46.804933	1502.661492	9.053210	-0.011147	2.261258
46.864921	1504.617974	9.058215	-0.011159	2.262638
46.862564	1506.643729	9.063219	-0.011161	2.264051
47.011526	1508.618084	9.068224	-0.011189	2.265461
47.070049	1510.648035	9.073229	-0.011201	2.266888
46.963455	1512.654594	9.078234	-0.011184	2.268263
47.209453	1514.634711	9.083239	-0.011230	2.269695
47.160368	1516.666707	9.088243	-0.011222	2.271098
47.129768	1518.711435	9.093248	-0.011218	2.272513
47.210365	1520.669959	9.098253	-0.011235	2.273891
47.333194	1522.707796	9.103258	-0.011258	2.275333
47.405589	1524.686707	9.108263	-0.011273	2.276722
47.421754	1526.672615	9.113267	-0.011277	2.278103
47.417199	1528.694004	9.118272	-0.011278	2.279503
47.428251	1530.761149	9.123277	-0.011282	2.280938
47.684577	1532.650517	9.128282	-0.011330	2.282301
47.840509	1534.668284	9.133287	-0.011360	2.283731
47.643964	1536.755802	9.138291	-0.011326	2.285132
47.866530	1538.739566	9.143296	-0.011367	2.286551
47.885404	1540.677112	9.148301	-0.011372	2.287893
47.945066	1542.753387	9.153306	-0.011385	2.289339
48.125240	1544.708305	9.158311	-0.011419	2.290726
48.136615	1546.777661	9.163315	-0.011423	2.292155
48.094302	1548.760570	9.168320	-0.011417	2.293512
48.368062	1550.770613	9.173325	-0.011468	2.294955
48.337037	1552.798518	9.178330	-0.011464	2.296343
48.267606	1554.789695	9.183335	-0.011453	2.297698
48.253306	1556.783584	9.188339	-0.011452	2.299065
48.426146	1558.809540	9.193344	-0.011484	2.300493
48.451579	1560.803170	9.198349	-0.011491	2.301867
48.529257	1562.797315	9.203354	-0.011506	2.303252
48.564262	1564.814524	9.208359	-0.011514	2.304642
48.635690	1566.868760	9.213363	-0.011529	2.306065
48.605274	1568.836620	9.218368	-0.011525	2.307406
48.792290	1570.823715	9.223373	-0.011560	2.308806
48.642203	1572.903713	9.228378	-0.011535	2.310196
48.776847	1574.902194	9.233383	-0.011561	2.311591
48.691930	1576.904675	9.238387	-0.011547	2.312940
48.806189	1578.913598	9.243392	-0.011569	2.314336
48.895129	1580.924608	9.248397	-0.011587	2.315727
48.877658	1582.918181	9.253402	-0.011585	2.317083
48.840930	1584.905651	9.258407	-0.011580	2.318429
49.089431	1586.901705	9.263411	-0.011627	2.319842
49.101873	1588.911726	9.268416	-0.011630	2.321212
49.237246	1590.882797	9.273421	-0.011656	2.322582
49.284243	1592.883460	9.278426	-0.011667	2.323952
49.358658	1594.955883	9.283431	-0.011682	2.325376
49.449484	1596.915780	9.288435	-0.011700	2.326726
49.424198	1598.939941	9.293440	-0.011697	2.328094
49.612284	1600.917818	9.298445	-0.011732	2.329476
49.764912	1602.929018	9.303450	-0.011761	2.330871
49.861565	1604.925069	9.308455	-0.011780	2.332244
49.871865	1606.956517	9.313459	-0.011784	2.333621
49.790422	1609.032907	9.318464	-0.011771	2.335009
49.999865	1611.000051	9.323469	-0.011810	2.336383
49.982476	1612.933210	9.328474	-0.011809	2.337686
50.209696	1614.952477	9.333479	-0.011851	2.339098
49.922831	1617.043754	9.338483	-0.011801	2.340449
50.266473	1619.000364	9.343488	-0.011865	2.341841
50.132779	1621.005487	9.348493	-0.011842	2.343165
50.259005	1623.052011	9.353498	-0.011867	2.344570
50.163299	1625.095359	9.358503	-0.011851	2.345926
50.212465	1627.048123	9.363507	-0.011861	2.347251
50.261293	1629.058819	9.368512	-0.011872	2.348614
50.428300	1631.060281	9.373517	-0.011904	2.349994
50.284015	1633.114387	9.378522	-0.011879	2.351344
50.382922	1635.110661	9.383527	-0.011899	2.352705
50.354227	1637.122582	9.388531	-0.011895	2.354049
50.503734	1639.112629	9.393536	-0.011924	2.355415
50.522321	1641.116533	9.398541	-0.011928	2.356763
50.539368	1643.092667	9.403546	-0.011933	2.358090
50.587087	1645.109380	9.408551	-0.011943	2.359450
50.651498	1647.159442	9.413555	-0.011957	2.360836
50.650704	1649.105077	9.418560	-0.011958	2.362137
50.749017	1651.128922	9.423565	-0.011977	2.363510
50.688518	1653.183856	9.428570	-0.011968	2.364870
50.757630	1655.197425	9.433575	-0.011982	2.366229
50.798541	1657.139899	9.438579	-0.011991	2.367533
50.993712	1659.146710	9.443584	-0.012028	2.368912
50.891609	1661.188784	9.448589	-0.012011	2.370252
51.131110	1663.151086	9.453594	-0.012056	2.371609
51.130190	1665.164853	9.458599	-0.012057	2.372949
51.332079	1667.149926	9.463603	-0.012095	2.374312
51.169279	1669.229367	9.468608	-0.012068	2.375661
51.132402	1671.217558	9.473613	-0.012063	2.376975
51.140474	1673.194252	9.478618	-0.012066	2.378289
51.285537	1675.221931	9.483623	-0.012093	2.379665
51.374610	1677.235977	9.488627	-0.012111	2.381020
51.339865	1679.225380	9.493632	-0.012106	2.382332
51.319295	1681.237644	9.498637	-0.012104	2.383661
51.490624	1683.259042	9.503642	-0.012137	2.385035
51.482165	1685.260612	9.508647	-0.012137	2.386359
51.700436	1687.194404	9.513651	-0.012178	2.387683
51.558768	1689.280783	9.518656	-0.012154	2.389033
51.450805	1691.356639	9.523661	-0.012136	2.390383
51.737999	1693.240218	9.528666	-0.012190	2.391686
51.790343	1695.265657	9.533671	-0.012201	2.393034
51.866372	1697.292473	9.538675	-0.012216	2.394387
51.886630	1699.329257	9.543680	-0.012221	2.395734
51.799286	1701.268979	9.548685	-0.012207	2.396994
51.920020	1703.315458	9.553690	-0.012230	2.398367
52.070331	1705.290307	9.558695	-0.012259	2.399698
52.117311	1707.327383	9.563699	-0.012269	2.401048
51.954868	1709.337469	9.568704	-0.012241	2.402336
52.268918	1711.310993	9.573709	-0.012300	2.403697
52.205888	1713.350681	9.578714	-0.012290	2.405024
52.285399	1715.348894	9.583719	-0.012306	2.406352
52.432592	1717.296489	9.588723	-0.012334	2.407660
52.437157	1719.383142	9.593728	-0.012337	2.409029
52.423906	1721.383719	9.598733	-0.012336	2.410337
52.608501	1723.354072	9.603738	-0.012371	2.411666
52.495530	1725.402824	9.608743	-0.012352	2.412984
52.732738	1727.390649	9.613747	-0.012396	2.414332
52.891997	1729.365095	9.618752	-0.012427	2.415656
52.819372	1731.346308	9.623757	-0.012415	2.416936
52.778839	1733.389684	9.628762	-0.012409	2.418263
52.925621	1735.407002	9.633767	-0.012438	2.419609
52.890189	1737.423495	9.638771	-0.012433	2.420918
52.966327	1739.391397	9.643776	-0.012448	2.422217
53.052530	1741.423698	9.648781	-0.012465	2.423559
53.205042	1743.425089	9.653786	-0.012494	2.424893
53.133686	1745.433811	9.658791	-0.012483	2.426187
53.326606	1747.378326	9.663795	-0.012520	2.427491
53.155217	1749.496110	9.668800	-0.012490	2.428834
53.247464	1751.505988	9.673805	-0.012508	2.430159
53.228741	1753.491900	9.678810	-0.012507	2.431445
53.225298	1755.502060	9.683815	-0.012508	2.432749
53.047794	1757.565231	9.688819	-0.012477	2.434053
53.277179	1759.542867	9.693824	-0.012520	2.435382
53.219164	1761.510951	9.698829	-0.012511	2.436646
53.316043	1763.513688	9.703834	-0.012530	2.437963
53.521538	1765.464393	9.708839	-0.012569	2.439267
53.418720	1767.562973	9.713843	-0.012552	2.440605
53.527748	1769.504145	9.718848	-0.012573	2.441882
53.558212	1771.535206	9.723853	-0.012580	2.443201
53.661128	1773.529741	9.728858	-0.012601	2.444511
53.709302	1775.554877	9.733863	-0.012611	2.445828
53.723384	1777.521901	9.738867	-0.012615	2.447101
53.954072	1779.511975	9.743872	-0.012658	2.448431
53.875220	1781.562427	9.748877	-0.012646	2.449737
54.073817	1783.545015	9.753882	-0.012683	2.451054
54.071665	1785.536824	9.758887	-0.012684	2.452337
54.087739	1787.602730	9.763891	-0.012689	2.453670
54.218992	1789.579789	9.768896	-0.012714	2.454968
54.340736	1791.543604	9.773901	-0.012738	2.456255
54.264153	1793.531978	9.778906	-0.012726	2.457518
54.488921	1795.542032	9.783911	-0.012768	2.458854
54.436589	1797.591965	9.788915	-0.012760	2.460159
54.642457	1799.553354	9.793920	-0.012799	2.461459
54.689225	1801.555634	9.798925	-0.012809	2.462752
54.660052	1803.635069	9.803930	-0.012805	2.464079
54.762367	1805.615550	9.808935	-0.012825	2.465368
54.860529	1807.561023	9.813939	-0.012844	2.466634
54.875663	1809.615178	9.818944	-0.012849	2.467951
55.005916	1811.651339	9.823949	-0.012874	2.469279
54.936771	1813.666191	9.828954	-0.012863	2.470554
55.172504	1815.605284	9.833959	-0.012907	2.471839
55.221750	1817.617077	9.838963	-0.012918	2.473134
55.209745	1819.694841	9.843968	-0.012917	2.474458
55.165331	1821.725866	9.848973	-0.012911	2.475745
55.179535	1823.693068	9.853978	-0.012915	2.477002
55.255361	1825.692347	9.858983	-0.012930	2.478291
55.343186	1827.721144	9.863987	-0.012948	2.479601
55.427920	1829.691585	9.868992	-0.012964	2.480872
55.555041	1831.674096	9.873997	-0.012989	2.482158
55.539033	1833.711525	9.879002	-0.012988	2.483451
55.550212	1835.766982	9.884007	-0.012991	2.484760
55.491854	1837.774045	9.889011	-0.012982	2.486024
55.741206	1839.712379	9.894016	-0.013029	2.487303
55.627775	1841.763784	9.899021	-0.013010	2.488583
55.762181	1843.780462	9.904026	-0.013036	2.489888
55.701689	1845.790567	9.909031	-0.013027	2.491151
55.977210	1847.728042	9.914035	-0.013078	2.492433
55.985527	1849.757555	9.919040	-0.013081	2.493720
56.138808	1851.786317	9.924045	-0.013110	2.495034
56.138879	1853.729079	9.929050	-0.013112	2.496263
56.269362	1855.737073	9.934055	-0.013137	2.497558
