Mon Jan 13 19:49:16 2020

Number of Points = 3032
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-6.016752	-3.213779	4.129958	0.000119	0.530248
-5.895995	-3.216505	4.139955	0.000095	0.530380
-5.816660	-3.187392	4.149952	0.000078	0.530563
-5.699806	-3.231501	4.159949	0.000055	0.530567
-5.658795	-3.252002	4.169946	0.000045	0.530562
-5.736921	-3.193920	4.179942	0.000057	0.530666
-5.335060	-3.268738	4.189939	-0.000018	0.530878
-5.467223	-3.226322	4.199936	0.000004	0.530879
-5.645400	-3.168668	4.209933	0.000034	0.530877
-5.497616	-3.193491	4.219930	0.000005	0.530971
-5.121731	-3.249069	4.229926	-0.000065	0.531213
-5.291541	-3.195375	4.239923	-0.000037	0.531208
-5.351979	-3.178041	4.249920	-0.000028	0.531209
-5.265972	-3.160548	4.259917	-0.000046	0.531364
-5.142693	-3.160742	4.269914	-0.000071	0.531506
-5.168344	-3.155373	4.279910	-0.000068	0.531508
-5.039460	-3.177653	4.289907	-0.000094	0.531590
-4.786883	-3.191223	4.299904	-0.000142	0.531827
-4.746549	-3.209925	4.309901	-0.000151	0.531827
-4.774083	-3.207770	4.319898	-0.000149	0.531818
-4.868472	-3.158356	4.329894	-0.000134	0.531879
-4.504716	-3.204466	4.339891	-0.000202	0.532136
-4.605474	-3.174613	4.349888	-0.000186	0.532132
-4.589672	-3.182962	4.359885	-0.000191	0.532137
-4.462136	-3.185217	4.369882	-0.000216	0.532277
-4.333505	-3.171625	4.379878	-0.000242	0.532465
-4.343147	-3.170629	4.389875	-0.000242	0.532471
-4.174473	-3.233603	4.399872	-0.000275	0.532473
-4.214126	-3.210330	4.409869	-0.000270	0.532514
-4.082870	-3.190218	4.419866	-0.000296	0.532724
-3.956967	-3.239416	4.429862	-0.000321	0.532723
-4.046000	-3.212760	4.439859	-0.000307	0.532722
-3.994536	-3.235039	4.449856	-0.000319	0.532723
-3.867164	-3.189572	4.459853	-0.000344	0.533004
-3.809501	-3.202146	4.469850	-0.000357	0.533040
-3.815195	-3.205029	4.479846	-0.000358	0.533038
-3.857292	-3.171048	4.489843	-0.000353	0.533108
-3.645580	-3.171151	4.499840	-0.000393	0.533342
-3.493690	-3.227946	4.509837	-0.000423	0.533345
-3.600938	-3.196931	4.519834	-0.000406	0.533338
-3.515426	-3.169117	4.529830	-0.000424	0.533523
-3.297546	-3.201736	4.539827	-0.000465	0.533667
-3.295438	-3.209480	4.549824	-0.000468	0.533659
-3.305752	-3.208599	4.559821	-0.000468	0.533664
-3.127978	-3.246889	4.569818	-0.000503	0.533749
-2.879808	-3.264027	4.579814	-0.000550	0.533970
-2.875946	-3.269815	4.589811	-0.000553	0.533970
-3.000010	-3.230742	4.599808	-0.000533	0.533970
-3.028596	-3.226606	4.609805	-0.000530	0.533965
-3.011539	-3.195221	4.619802	-0.000535	0.534089
-2.773453	-3.220795	4.629798	-0.000580	0.534274
-2.869046	-3.190733	4.639795	-0.000565	0.534277
-2.917876	-3.156016	4.649792	-0.000559	0.534342
-2.607656	-3.185646	4.659789	-0.000617	0.534590
-2.527420	-3.217436	4.669786	-0.000634	0.534593
-2.582686	-3.204433	4.679782	-0.000626	0.534587
-2.472933	-3.199369	4.689779	-0.000648	0.534729
-2.411103	-3.160402	4.699776	-0.000662	0.534921
-2.339405	-3.190984	4.709773	-0.000677	0.534919
-2.427188	-3.165061	4.719770	-0.000663	0.534917
-2.298062	-3.112733	4.729766	-0.000689	0.535219
-2.357105	-3.093903	4.739763	-0.000681	0.535226
-2.199165	-3.147198	4.749760	-0.000711	0.535246
-2.047162	-3.107699	4.759757	-0.000741	0.535534
-2.100885	-3.092383	4.769754	-0.000734	0.535536
-2.109154	-3.081105	4.779750	-0.000734	0.535574
-1.966568	-3.043370	4.789747	-0.000763	0.535846
-1.978663	-3.043034	4.799744	-0.000763	0.535848
-1.852046	-3.056318	4.809741	-0.000788	0.535953
-1.775113	-3.013611	4.819738	-0.000804	0.536172
-1.627645	-3.068494	4.829734	-0.000833	0.536176
-1.527605	-3.092405	4.839731	-0.000853	0.536222
-1.565833	-2.997305	4.849728	-0.000849	0.536476
-1.406937	-3.057711	4.859725	-0.000880	0.536476
-1.457119	-3.045141	4.869722	-0.000873	0.536474
-1.439105	-2.959204	4.879718	-0.000878	0.536759
-1.488988	-2.935231	4.889715	-0.000871	0.536790
-1.443695	-2.910235	4.899712	-0.000882	0.536924
-1.269393	-2.915977	4.909709	-0.000916	0.537101
-1.174421	-2.953337	4.919706	-0.000935	0.537102
-1.115208	-2.879577	4.929702	-0.000948	0.537393
-1.172578	-2.847625	4.939699	-0.000940	0.537441
-1.188007	-2.811529	4.949696	-0.000939	0.537544
-1.054683	-2.813338	4.959693	-0.000966	0.537690
-1.064938	-2.788065	4.969690	-0.000966	0.537766
-1.122299	-2.689675	4.979686	-0.000958	0.538009
-1.127853	-2.645589	4.989683	-0.000959	0.538146
-1.099570	-2.606766	4.999680	-0.000967	0.538302
-0.993193	-2.550860	5.009677	-0.000988	0.538589
-0.861876	-2.574378	5.019674	-0.001014	0.538669
-0.970044	-2.449894	5.029670	-0.000997	0.538935
-0.981750	-2.385390	5.039667	-0.000997	0.539125
-0.855343	-2.369759	5.049664	-0.001022	0.539314
-0.892989	-2.276167	5.059661	-0.001018	0.539562
-0.845808	-2.207139	5.069658	-0.001029	0.539826
-0.783421	-2.172228	5.079654	-0.001042	0.540005
-0.770535	-2.102296	5.089651	-0.001047	0.540236
-0.731201	-2.029148	5.099648	-0.001056	0.540503
-0.631512	-1.974415	5.109645	-0.001076	0.540779
-0.624731	-1.903357	5.119642	-0.001080	0.541006
-0.705950	-1.792146	5.129638	-0.001067	0.541260
-0.523944	-1.770984	5.139635	-0.001103	0.541522
-0.447933	-1.719630	5.149632	-0.001119	0.541763
-0.529256	-1.587967	5.159629	-0.001106	0.542076
-0.439222	-1.521255	5.169626	-0.001125	0.542376
-0.480353	-1.430343	5.179622	-0.001120	0.542611
-0.558480	-1.306350	5.189619	-0.001108	0.542905
-0.462985	-1.236017	5.199616	-0.001127	0.543220
-0.278080	-1.195333	5.209613	-0.001163	0.543541
-0.382789	-1.062089	5.219610	-0.001146	0.543834
-0.438101	-0.930644	5.229606	-0.001139	0.544172
-0.175175	-0.910130	5.239603	-0.001188	0.544513
-0.313280	-0.756512	5.249600	-0.001166	0.544830
-0.296164	-0.635097	5.259597	-0.001171	0.545213
-0.221410	-0.542332	5.269594	-0.001187	0.545570
-0.074265	-0.480566	5.279590	-0.001216	0.545912
-0.130340	-0.344126	5.289587	-0.001208	0.546262
0.025045	-0.281893	5.299584	-0.001238	0.546613
0.031313	-0.169008	5.309581	-0.001242	0.546959
0.049503	-0.048118	5.319578	-0.001247	0.547339
0.000000	0.049083	5.329574	-0.001241	0.547582

-0.022559	0.122220	5.334579	-0.001238	0.547777
-0.015981	0.348477	5.339584	-0.001240	0.548442
0.135970	0.608878	5.344589	-0.001269	0.549352
0.287265	0.993098	5.349594	-0.001297	0.550615
0.249308	1.525181	5.354598	-0.001291	0.552108
0.366296	2.091772	5.359603	-0.001314	0.553851
0.406201	2.784605	5.364608	-0.001322	0.555870
0.600127	3.497669	5.369613	-0.001358	0.558093
0.732391	4.318459	5.374618	-0.001383	0.560549
0.889685	5.206431	5.379622	-0.001413	0.563208
1.081142	6.153776	5.384627	-0.001449	0.566054
1.187083	7.189374	5.389632	-0.001469	0.569047
1.318442	8.289829	5.394637	-0.001494	0.572228
1.326718	9.507639	5.399642	-0.001497	0.575595
1.439719	10.725449	5.404646	-0.001519	0.579043
1.786763	11.939274	5.409651	-0.001583	0.582683
1.679545	13.355940	5.414656	-0.001564	0.586416
2.020154	14.663340	5.419661	-0.001627	0.590255
2.174872	16.079989	5.424666	-0.001656	0.594186
2.309280	17.566198	5.429670	-0.001682	0.598255
2.326003	19.128548	5.434675	-0.001686	0.602388
2.559882	20.664403	5.439680	-0.001730	0.606623
2.669225	22.269699	5.444685	-0.001751	0.610895
3.008584	23.849660	5.449690	-0.001813	0.615280
2.851823	25.628625	5.454694	-0.001786	0.619697
3.123420	27.301863	5.459699	-0.001837	0.624195
3.004898	29.117879	5.464704	-0.001817	0.628676
3.326042	30.829696	5.469709	-0.001876	0.633251
3.475130	32.622463	5.474714	-0.001904	0.637843
3.645182	34.447890	5.479718	-0.001936	0.642501
3.638701	36.345215	5.484723	-0.001936	0.647150
3.901425	38.187280	5.489728	-0.001985	0.651860
4.083503	40.068391	5.494733	-0.002019	0.656563
4.203862	42.007482	5.499738	-0.002042	0.661319
4.225729	43.992366	5.504742	-0.002048	0.666068
4.282374	45.983278	5.509747	-0.002059	0.670825
4.537514	47.907051	5.514752	-0.002107	0.675556
4.736970	49.885690	5.519757	-0.002144	0.680335
4.776183	51.920710	5.524762	-0.002152	0.685081
4.848921	53.957177	5.529766	-0.002167	0.689825
4.925461	56.001107	5.534771	-0.002182	0.694557
5.230576	57.987451	5.539776	-0.002238	0.699307
5.399959	60.029408	5.544781	-0.002270	0.704043
5.234424	62.194491	5.549786	-0.002242	0.708761
5.430861	64.235832	5.554790	-0.002279	0.713454
5.511166	66.336202	5.559795	-0.002294	0.718157
5.616330	68.428084	5.564800	-0.002315	0.722829
5.828390	70.493682	5.569805	-0.002354	0.727496
5.787728	72.649870	5.574810	-0.002348	0.732138
6.045509	74.713260	5.579814	-0.002396	0.736775
6.133314	76.837843	5.584819	-0.002413	0.741387
6.246119	78.966665	5.589824	-0.002435	0.745998
6.402548	81.058863	5.594829	-0.002465	0.750535
6.375736	83.239376	5.599834	-0.002461	0.755096
6.507408	85.354313	5.604838	-0.002486	0.759609
6.779216	87.436583	5.609843	-0.002537	0.764128
6.716584	89.617929	5.614848	-0.002527	0.768584
6.869420	91.744130	5.619853	-0.002556	0.773056
6.901235	93.898298	5.624858	-0.002563	0.777473
7.034729	96.030260	5.629862	-0.002588	0.781892
7.094230	98.172658	5.634867	-0.002600	0.786255
7.212257	100.303954	5.639872	-0.002623	0.790613
7.241722	102.461631	5.644877	-0.002629	0.794937
7.529314	104.542698	5.649882	-0.002683	0.799265
7.586918	106.700630	5.654886	-0.002694	0.803563
7.674237	108.840481	5.659891	-0.002712	0.807823
7.737178	110.987427	5.664896	-0.002724	0.812058
8.103180	113.048973	5.669901	-0.002792	0.816310
7.924718	115.281009	5.674906	-0.002761	0.820503
8.171334	117.378956	5.679910	-0.002807	0.824701
8.157158	119.536444	5.684915	-0.002805	0.828818
8.305661	121.651073	5.689920	-0.002834	0.832942
8.385466	123.782142	5.694925	-0.002849	0.837030
8.563141	125.898286	5.699930	-0.002883	0.841135
8.592779	128.046462	5.704934	-0.002889	0.845184
8.696715	130.178125	5.709939	-0.002910	0.849230
8.736048	132.317874	5.714944	-0.002918	0.853231
8.941646	134.407347	5.719949	-0.002956	0.857227
8.914502	136.574253	5.724954	-0.002953	0.861197
9.036643	138.695488	5.729958	-0.002976	0.865162
9.134615	140.797324	5.734963	-0.002995	0.869057
9.233597	142.918516	5.739968	-0.003014	0.872971
9.386453	145.002433	5.744973	-0.003043	0.876833
9.403888	147.170249	5.749978	-0.003048	0.880745
9.419045	149.303836	5.754982	-0.003052	0.884577
9.478853	151.424007	5.759987	-0.003064	0.888396
9.571050	153.522696	5.764992	-0.003082	0.892181
9.716950	155.619504	5.769997	-0.003110	0.895979
9.700750	157.763421	5.775002	-0.003108	0.899745
9.888291	159.850325	5.780006	-0.003143	0.903520
9.815492	161.982938	5.785011	-0.003131	0.907200
9.973623	164.071815	5.790016	-0.003161	0.910930
10.058452	166.168273	5.795021	-0.003178	0.914613
10.089432	168.290162	5.800026	-0.003185	0.918293
10.138924	170.392913	5.805030	-0.003195	0.921936
10.369508	172.445552	5.810035	-0.003238	0.925587
10.289969	174.588866	5.815040	-0.003225	0.929194
10.280220	176.718027	5.820045	-0.003225	0.932805
10.334274	178.806141	5.825050	-0.003236	0.936370
10.568065	180.855509	5.830054	-0.003279	0.939961
10.588353	182.969295	5.835059	-0.003284	0.943522
10.681983	185.032955	5.840064	-0.003302	0.947029
10.710987	187.138144	5.845069	-0.003309	0.950554
10.843710	189.216905	5.850074	-0.003334	0.954083
10.944815	191.284928	5.855078	-0.003354	0.957562
11.108544	193.353307	5.860083	-0.003385	0.961065
11.093892	195.462407	5.865088	-0.003383	0.964521
11.145482	197.566487	5.870093	-0.003394	0.967993
11.055886	199.687443	5.875098	-0.003379	0.971401
11.185764	201.757797	5.880102	-0.003404	0.974839
11.163087	203.870430	5.885107	-0.003401	0.978247
11.360544	205.907943	5.890112	-0.003438	0.981645
11.361060	208.007119	5.895117	-0.003440	0.985021
11.713876	209.997223	5.900122	-0.003505	0.988406
11.632738	212.113079	5.905126	-0.003491	0.991741
11.702378	214.193052	5.910131	-0.003505	0.995090
11.773073	216.266251	5.915136	-0.003519	0.998418
11.930872	218.316559	5.920141	-0.003549	1.001746
11.956718	220.393330	5.925146	-0.003555	1.005033
12.120085	222.454277	5.930150	-0.003586	1.008359
12.207338	224.505191	5.935155	-0.003603	1.011617
12.227503	226.607349	5.940160	-0.003608	1.014909
12.314952	228.672576	5.945165	-0.003625	1.018168
12.505337	230.708974	5.950170	-0.003661	1.021428
12.376817	232.831766	5.955174	-0.003639	1.024640
12.487385	234.895427	5.960179	-0.003660	1.027879
12.539727	236.951465	5.965184	-0.003671	1.031065
12.737031	238.986426	5.970189	-0.003708	1.034285
12.533251	241.143264	5.975194	-0.003672	1.037470
12.782072	243.146474	5.980198	-0.003719	1.040649
12.746680	245.246545	5.985203	-0.003714	1.043817
12.857353	247.289841	5.990208	-0.003735	1.046965
12.958383	249.330984	5.995213	-0.003755	1.050096
13.203469	251.355407	6.000218	-0.003800	1.053267
13.151676	253.446486	6.005222	-0.003792	1.056375
13.436564	255.453083	6.010227	-0.003845	1.059521
13.362157	257.575112	6.015232	-0.003833	1.062645
13.505104	259.595082	6.020237	-0.003860	1.065720
13.542275	261.669401	6.025242	-0.003868	1.068812
13.677079	263.711206	6.030246	-0.003894	1.071897
13.675650	265.785636	6.035251	-0.003895	1.074952
13.995776	267.779725	6.040256	-0.003954	1.078044
14.049673	269.844966	6.045261	-0.003965	1.081096
14.024122	271.939380	6.050266	-0.003962	1.084142
14.027147	274.014323	6.055270	-0.003963	1.087165
14.239555	276.030224	6.060275	-0.004003	1.090200
14.183799	278.138696	6.065280	-0.003994	1.093225
14.285674	280.179246	6.070285	-0.004014	1.096224
14.379565	282.233523	6.075290	-0.004032	1.099229
14.507483	284.284998	6.080294	-0.004057	1.102239
14.524923	286.326614	6.085299	-0.004061	1.105173
14.634037	288.385303	6.090304	-0.004082	1.108168
14.568468	290.468172	6.095309	-0.004072	1.111104
14.783795	292.476541	6.100314	-0.004112	1.114063
14.840469	294.533005	6.105318	-0.004124	1.117006
14.816479	296.624106	6.110323	-0.004120	1.119950
14.839743	298.695466	6.115328	-0.004126	1.122882
14.980298	300.706962	6.120333	-0.004153	1.125779
15.138933	302.731106	6.125338	-0.004183	1.128695
15.221771	304.785267	6.130342	-0.004199	1.131609
15.200854	306.856632	6.135347	-0.004197	1.134489
15.246145	308.939885	6.140352	-0.004206	1.137410
15.342980	310.963454	6.145357	-0.004225	1.140266
15.414265	313.016760	6.150362	-0.004239	1.143144
15.255096	315.107522	6.155366	-0.004212	1.145956
15.581040	317.071799	6.160371	-0.004272	1.148818
15.509342	319.158530	6.165376	-0.004260	1.151652
15.590203	321.198157	6.170381	-0.004276	1.154487
15.702979	323.231723	6.175386	-0.004298	1.157322
15.779275	325.264830	6.180390	-0.004313	1.160132
15.822383	327.326088	6.185395	-0.004322	1.162958
15.844928	329.374713	6.190400	-0.004327	1.165750
15.855254	331.436003	6.195405	-0.004330	1.168547
16.047583	333.444271	6.200410	-0.004367	1.171351
16.025242	335.501141	6.205414	-0.004364	1.174113
16.292537	337.495747	6.210419	-0.004413	1.176920
16.391004	339.521004	6.215424	-0.004433	1.179683
16.479805	341.579965	6.220429	-0.004450	1.182480
16.263285	343.680081	6.225434	-0.004412	1.185185
16.530084	345.666301	6.230438	-0.004462	1.187954
16.759396	347.652809	6.235443	-0.004504	1.190700
16.699603	349.753535	6.240448	-0.004495	1.193459
16.867154	351.759690	6.245453	-0.004526	1.196189
16.833464	353.840955	6.250458	-0.004522	1.198922
16.804911	355.921440	6.255462	-0.004518	1.201649
16.765003	357.983393	6.260467	-0.004512	1.204341
16.883706	360.011337	6.265472	-0.004535	1.207054
17.139805	361.977474	6.270477	-0.004582	1.209741
17.268606	364.015393	6.275482	-0.004607	1.212460
17.195389	366.090587	6.280486	-0.004595	1.215130
17.257126	368.130839	6.285491	-0.004607	1.217809
17.343407	370.181034	6.290496	-0.004624	1.220506
17.446062	372.198068	6.295501	-0.004644	1.223162
17.651450	374.188823	6.300506	-0.004683	1.225823
17.515159	376.290156	6.305510	-0.004659	1.228470
17.640410	378.313954	6.310515	-0.004683	1.231127
17.610341	380.374940	6.315520	-0.004679	1.233758
17.790807	382.383225	6.320525	-0.004713	1.236408
17.812344	384.423629	6.325530	-0.004718	1.239024
17.837293	386.498923	6.330534	-0.004724	1.241680
17.915039	388.489389	6.335539	-0.004739	1.244245
17.903715	390.583129	6.340544	-0.004739	1.246898
17.998763	392.573872	6.345549	-0.004757	1.249461
18.066002	394.637772	6.350554	-0.004771	1.252099
18.059686	396.670447	6.355558	-0.004771	1.254660
18.061062	398.734155	6.360563	-0.004772	1.257258
18.441937	400.654839	6.365568	-0.004842	1.259835
18.519298	402.717354	6.370573	-0.004858	1.262454
18.651503	404.691928	6.375578	-0.004883	1.264981
18.649775	406.770077	6.380582	-0.004884	1.267575
18.630866	408.833006	6.385587	-0.004882	1.270137
18.864410	410.819004	6.390592	-0.004925	1.272706
18.908544	412.852506	6.395597	-0.004935	1.275248
18.880839	414.936147	6.400602	-0.004931	1.277817
18.945132	416.977949	6.405606	-0.004944	1.280368
18.913342	419.039360	6.410611	-0.004939	1.282897
19.054540	421.034053	6.415616	-0.004966	1.285412
18.985534	423.123206	6.420621	-0.004955	1.287950
19.133239	425.113984	6.425626	-0.004983	1.290453
19.049016	427.200973	6.430630	-0.004969	1.292972
19.230036	429.180473	6.435635	-0.005003	1.295466
19.274118	431.237076	6.440640	-0.005012	1.297992
19.431430	433.231793	6.445645	-0.005042	1.300484
19.502150	435.282123	6.450650	-0.005056	1.303004
19.584797	437.297760	6.455654	-0.005073	1.305481
19.501678	439.379320	6.460659	-0.005059	1.307965
19.506761	441.408375	6.465664	-0.005061	1.310418
19.631868	443.410327	6.470669	-0.005085	1.312882
19.746593	445.417992	6.475674	-0.005107	1.315344
19.826236	447.450206	6.480678	-0.005123	1.317817
20.048347	449.424447	6.485683	-0.005164	1.320274
19.945399	451.511004	6.490688	-0.005147	1.322728
20.008150	453.533059	6.495693	-0.005160	1.325168
19.914287	455.614664	6.500698	-0.005144	1.327611
20.010248	457.631434	6.505702	-0.005163	1.330050
20.108611	459.648261	6.510707	-0.005182	1.332485
20.129834	461.668628	6.515712	-0.005187	1.334888
20.051943	463.751156	6.520717	-0.005174	1.337321
20.157906	465.750799	6.525722	-0.005194	1.339725
20.326667	467.752084	6.530726	-0.005226	1.342152
20.222215	469.808337	6.535731	-0.005209	1.344530
20.450037	471.793048	6.540736	-0.005251	1.346953
20.297112	473.865834	6.545741	-0.005225	1.349323
20.434580	475.884553	6.550746	-0.005251	1.351740
20.589475	477.853270	6.555750	-0.005280	1.354102
20.582199	479.918827	6.560755	-0.005280	1.356509
20.516116	481.977310	6.565760	-0.005270	1.358880
20.656900	483.991273	6.570765	-0.005296	1.361276
20.622498	486.010006	6.575770	-0.005291	1.363605
20.834346	488.011167	6.580774	-0.005331	1.366007
20.860138	490.030064	6.585779	-0.005337	1.368351
20.778702	492.119406	6.590784	-0.005324	1.370731
20.832900	494.131179	6.595789	-0.005335	1.373070
20.825017	496.181946	6.600794	-0.005335	1.375426
20.948356	498.183985	6.605798	-0.005358	1.377774
21.042155	500.205161	6.610803	-0.005376	1.380127
21.066703	502.230436	6.615808	-0.005382	1.382455
21.221589	504.217585	6.620813	-0.005412	1.384785
21.240934	506.255345	6.625818	-0.005416	1.387117
21.338794	508.252158	6.630822	-0.005435	1.389429
21.280084	510.331142	6.635827	-0.005426	1.391770
21.330418	512.339345	6.640832	-0.005436	1.394068
21.163588	514.445633	6.645837	-0.005408	1.396390
21.287259	516.430129	6.650842	-0.005431	1.398683
21.334404	518.473722	6.655846	-0.005441	1.401009
21.366389	520.468604	6.660851	-0.005448	1.403270
21.354123	522.513009	6.665856	-0.005447	1.405567
21.428142	524.522145	6.670861	-0.005462	1.407853
21.460727	526.561483	6.675866	-0.005469	1.410153
21.596888	528.547115	6.680870	-0.005495	1.412429
21.733222	530.537520	6.685875	-0.005521	1.414707
21.866800	532.547426	6.690880	-0.005546	1.417001
21.690498	534.651461	6.695885	-0.005516	1.419280
21.892396	536.630667	6.700890	-0.005554	1.421559
21.874243	538.637119	6.705894	-0.005552	1.423782
21.954287	540.677691	6.710899	-0.005567	1.426076
21.929103	542.696698	6.715904	-0.005564	1.428303
22.066021	544.724292	6.720909	-0.005590	1.430596
22.077319	546.740999	6.725914	-0.005594	1.432827
22.049121	548.798073	6.730918	-0.005590	1.435084
22.137726	550.801045	6.735923	-0.005607	1.437322
22.267097	552.817155	6.740928	-0.005632	1.439586
22.247398	554.854081	6.745933	-0.005630	1.441814
22.278993	556.873212	6.750938	-0.005637	1.444037
22.408228	558.879007	6.755942	-0.005661	1.446279
22.501428	560.882154	6.760947	-0.005679	1.448502
22.558735	562.928982	6.765952	-0.005691	1.450755
22.501605	564.962889	6.770957	-0.005682	1.452948
22.413454	567.038959	6.775962	-0.005667	1.455173
22.599764	569.016229	6.780966	-0.005702	1.457388
22.715706	571.033411	6.785971	-0.005725	1.459616
22.699164	573.072692	6.790976	-0.005723	1.461817
22.657398	575.096217	6.795981	-0.005717	1.463989
22.819474	577.092066	6.800986	-0.005747	1.466201
22.969118	579.062140	6.805990	-0.005776	1.468378
22.820888	581.167460	6.810995	-0.005750	1.470589
22.751919	583.192586	6.816000	-0.005739	1.472739
22.933889	585.187160	6.821005	-0.005773	1.474944
22.968682	587.208713	6.826010	-0.005781	1.477122
23.041388	589.227046	6.831014	-0.005795	1.479307
22.998944	591.270461	6.836019	-0.005789	1.481473
23.054536	593.274643	6.841024	-0.005800	1.483630
23.078377	595.324225	6.846029	-0.005806	1.485821
23.156217	597.303312	6.851034	-0.005821	1.487953
23.125141	599.367421	6.856038	-0.005817	1.490133
23.249112	601.343114	6.861043	-0.005841	1.492272
23.209250	603.393255	6.866048	-0.005835	1.494428
23.263669	605.424584	6.871053	-0.005846	1.496594
23.405763	607.407237	6.876058	-0.005873	1.498738
23.437038	609.448297	6.881062	-0.005880	1.500900
23.504651	611.417810	6.886067	-0.005893	1.502997
23.508682	613.476130	6.891072	-0.005895	1.505161
23.480311	615.500812	6.896077	-0.005892	1.507276
23.571269	617.522414	6.901082	-0.005909	1.509427
23.526612	619.564725	6.906086	-0.005903	1.511549
23.666367	621.543391	6.911091	-0.005929	1.513666
23.714685	623.574453	6.916096	-0.005939	1.515802
23.604053	625.628655	6.921101	-0.005921	1.517904
23.766594	627.625321	6.926106	-0.005951	1.520039
23.923772	629.590132	6.931110	-0.005981	1.522136
23.837639	631.663947	6.936115	-0.005967	1.524258
23.861325	633.698646	6.941120	-0.005972	1.526375
23.879344	635.717092	6.946125	-0.005977	1.528470
23.945926	637.742398	6.951130	-0.005990	1.530586
23.858795	639.785771	6.956134	-0.005976	1.532665
23.971703	641.784425	6.961139	-0.005997	1.534764
24.155631	643.749070	6.966144	-0.006032	1.536850
24.044813	645.837410	6.971149	-0.006013	1.538958
24.017118	647.873628	6.976154	-0.006010	1.541038
24.156922	649.817653	6.981158	-0.006036	1.543079
24.137672	651.875864	6.986163	-0.006034	1.545180
24.337876	653.813365	6.991168	-0.006071	1.547229
24.375650	655.866969	6.996173	-0.006080	1.549339
24.351396	657.902224	7.001178	-0.006076	1.551405
24.159957	659.992536	7.006182	-0.006043	1.553468
24.465651	661.924609	7.011187	-0.006100	1.555537
24.470585	663.943083	7.016192	-0.006102	1.557589
24.608880	665.955036	7.021197	-0.006128	1.559676
24.627991	667.959775	7.026202	-0.006133	1.561713
24.583572	670.013372	7.031206	-0.006126	1.563775
24.702803	672.009748	7.036211	-0.006149	1.565833
24.664192	674.040735	7.041216	-0.006143	1.567868
24.701533	676.095870	7.046221	-0.006152	1.569952
24.728608	678.084941	7.051226	-0.006158	1.571962
24.990285	680.058056	7.056230	-0.006206	1.574033
25.167112	682.040730	7.061235	-0.006240	1.576082
25.038680	684.132871	7.066240	-0.006218	1.578136
25.073194	686.173162	7.071245	-0.006225	1.580190
25.053378	688.142226	7.076250	-0.006223	1.582152
25.019019	690.229012	7.081254	-0.006218	1.584224
25.121638	692.207817	7.086259	-0.006238	1.586231
25.183067	694.226075	7.091264	-0.006250	1.588261
25.168873	696.265228	7.096269	-0.006249	1.590285
25.264935	698.240581	7.101274	-0.006268	1.592279
25.255793	700.298796	7.106278	-0.006267	1.594318
25.291317	702.315954	7.111283	-0.006275	1.596328
25.345053	704.322307	7.116288	-0.006286	1.598331
25.312896	706.373111	7.121293	-0.006282	1.600348
25.416460	708.338101	7.126298	-0.006302	1.602322
25.432907	710.383910	7.131302	-0.006306	1.604344
25.408454	712.412499	7.136307	-0.006303	1.606333
25.523377	714.401224	7.141312	-0.006325	1.608327
25.508360	716.469246	7.146317	-0.006323	1.610353
25.685963	718.394904	7.151322	-0.006357	1.612300
25.664915	720.457443	7.156326	-0.006354	1.614314
25.736854	722.470984	7.161331	-0.006369	1.616308
25.769523	724.489469	7.166336	-0.006376	1.618291
25.747829	726.548976	7.171341	-0.006373	1.620295
25.882962	728.496987	7.176346	-0.006399	1.622238
25.880088	730.543813	7.181350	-0.006400	1.624230
25.825598	732.587741	7.186355	-0.006391	1.626200
25.875823	734.584630	7.191360	-0.006402	1.628156
25.818450	736.645214	7.196365	-0.006393	1.630137
25.697571	738.677710	7.201370	-0.006372	1.632067
25.724725	740.699272	7.206374	-0.006378	1.634033
26.006516	742.619446	7.211379	-0.006431	1.635980
25.962428	744.672774	7.216384	-0.006424	1.637949
26.134822	746.653001	7.221389	-0.006456	1.639914
26.010511	748.679595	7.226394	-0.006435	1.641826
26.193737	750.659102	7.231398	-0.006470	1.643790
26.257274	752.686724	7.236403	-0.006482	1.645758
26.272223	754.702566	7.241408	-0.006486	1.647698
26.507003	756.687214	7.246413	-0.006530	1.649676
26.484158	758.697637	7.251418	-0.006527	1.651594
26.423355	760.778308	7.256422	-0.006518	1.653564
26.518874	762.773436	7.261427	-0.006536	1.655501
26.481797	764.813542	7.266432	-0.006531	1.657436
26.560138	766.830808	7.271437	-0.006546	1.659383
26.548689	768.830827	7.276442	-0.006545	1.661284
26.562446	770.856628	7.281446	-0.006549	1.663214
26.700327	772.842587	7.286451	-0.006575	1.665144
26.730231	774.842850	7.291456	-0.006582	1.667051
26.753674	776.892122	7.296461	-0.006588	1.669000
26.790137	778.892881	7.301466	-0.006596	1.670906
26.767104	780.943716	7.306470	-0.006593	1.672837
26.820680	782.959966	7.311475	-0.006604	1.674758
26.750721	784.995340	7.316480	-0.006592	1.676656
26.928300	786.971293	7.321485	-0.006626	1.678573
26.873037	789.010014	7.326490	-0.006617	1.680474
26.717330	791.056853	7.331494	-0.006590	1.682350
26.800295	793.070243	7.336499	-0.006607	1.684266
26.893530	795.029707	7.341504	-0.006625	1.686133
27.156236	796.994398	7.346509	-0.006674	1.688056
27.112059	799.051878	7.351514	-0.006667	1.689967
26.966977	801.106100	7.356518	-0.006642	1.691842
27.152840	803.088278	7.361523	-0.006677	1.693751
