Energy[keV],Count,
17.510,37096,
17.520,34999,
17.530,33061,
17.540,30577,
17.550,27893,
17.560,25452,
17.570,23058,
17.580,20621,
17.590,18195,
17.600,15846,
17.610,13868,
17.620,12123,
17.630,10362,
17.640,8879,
17.650,7298,
17.660,6327,
17.670,5199,
17.680,4479,
17.690,3698,
17.700,3194,
17.710,2679,
17.720,2272,
17.730,2061,
17.740,1796,
17.750,1507,
17.760,1341,
17.770,1329,
17.780,1196,
17.790,1164,
17.800,1094,
17.810,1085,
17.820,1031,
17.830,992,
17.840,963,
17.850,905,
17.860,958,
17.870,899,
17.880,847,
17.890,889,
17.900,849,
17.910,825,
17.920,871,
17.930,799,
17.940,845,
17.950,838,
17.960,806,
17.970,784,
17.980,842,
17.990,845,
18.000,773,
18.010,817,
18.020,826,
18.030,830,
18.040,811,
18.050,782,
18.060,791,
18.070,779,
18.080,807,
18.090,738,
18.100,742,
18.110,790,
18.120,727,
18.130,777,
18.140,731,
18.150,773,
18.160,771,
18.170,789,
18.180,763,
18.190,779,
18.200,689,
18.210,759,
18.220,722,
18.230,669,
18.240,732,
18.250,743,
18.260,744,
18.270,748,
18.280,729,
18.290,729,
18.300,780,
18.310,738,
18.320,734,
18.330,714,
18.340,729,
18.350,737,
18.360,768,
18.370,709,
18.380,743,
18.390,720,
18.400,749,
18.410,718,
18.420,739,
18.430,745,
18.440,745,
18.450,728,
18.460,704,
18.470,706,
18.480,791,
18.490,701,
18.500,727,
18.510,714,
18.520,662,
18.530,689,
18.540,676,
18.550,710,
18.560,687,
18.570,744,
18.580,694,
18.590,704,
18.600,707,
18.610,672,
18.620,652,
18.630,680,
18.640,742,
18.650,693,
18.660,716,
18.670,667,
18.680,723,
18.690,718,
18.700,682,
18.710,663,
18.720,688,
18.730,693,
18.740,708,
18.750,697,
18.760,739,
18.770,619,
18.780,684,
18.790,663,
18.800,675,
18.810,654,
18.820,740,
18.830,701,
18.840,704,
18.850,714,
18.860,692,
18.870,717,
18.880,708,
18.890,704,
18.900,667,
18.910,711,
18.920,667,
18.930,649,
18.940,684,
18.950,677,
18.960,729,
18.970,712,
18.980,770,
18.990,659,
19.000,740,
19.010,713,
19.020,658,
19.030,669,
19.040,675,
19.050,713,
19.060,700,
19.070,707,
19.080,705,
19.090,664,
19.100,762,
19.110,688,
19.120,741,
19.130,689,
19.140,768,
19.150,705,
19.160,726,
19.170,709,
19.180,686,
19.190,742,
19.200,706,
19.210,718,
19.220,702,
19.230,682,
19.240,704,
19.250,734,
19.260,706,
19.270,811,
19.280,749,
19.290,712,
19.300,720,
19.310,724,
19.320,811,
19.330,817,
19.340,854,
19.350,870,
19.360,945,
19.370,1003,
19.380,1056,
19.390,1226,
19.400,1219,
19.410,1426,
19.420,1556,
19.430,1687,
19.440,1938,
19.450,2168,
19.460,2427,
19.470,2690,
19.480,3062,
19.490,3387,
19.500,3776,
19.510,4189,
19.520,4458,
19.530,4833,
19.540,5185,
19.550,5558,
19.560,5824,
19.570,6058,
19.580,6305,
19.590,6515,
19.600,6535,
19.610,6501,
19.620,6687,
19.630,6498,
19.640,6319,
19.650,6354,
19.660,5995,
19.670,5639,
19.680,5317,
19.690,5061,
19.700,4674,
19.710,4534,
19.720,4109,
19.730,3698,
19.740,3347,
19.750,3081,
19.760,2955,
19.770,2557,
19.780,2501,
19.790,2313,
19.800,2091,
19.810,1999,
19.820,1872,
19.830,1853,
19.840,1785,
19.850,1673,
19.860,1671,
19.870,1635,
19.880,1561,
19.890,1588,
19.900,1657,
19.910,1634,
19.920,1619,
19.930,1743,
19.940,1620,
19.950,1653,
19.960,1687,
19.970,1637,
19.980,1610,
19.990,1611,
20.000,1519,
20.010,1418,
20.020,1418,
20.030,1337,
20.040,1288,
20.050,1279,
20.060,1202,
20.070,1126,
20.080,1095,
20.090,1009,
20.100,900,
20.110,831,
20.120,811,
20.130,742,
20.140,745,
20.150,686,
20.160,663,
20.170,613,
20.180,616,
20.190,619,
20.200,586,
20.210,541,
20.220,573,
20.230,545,
20.240,539,
20.250,496,
20.260,530,
20.270,500,
20.280,499,
20.290,445,
20.300,534,
20.310,518,
20.320,475,
20.330,504,
20.340,453,
20.350,509,
20.360,492,
20.370,487,
20.380,499,
20.390,498,
20.400,490,
20.410,503,
20.420,469,
20.430,490,
20.440,479,
20.450,525,
20.460,470,
20.470,468,
20.480,498,
20.490,449,
20.500,512,
20.510,476,
20.520,458,
20.530,511,
20.540,499,
20.550,473,
20.560,467,
20.570,461,
20.580,517,
20.590,477,
20.600,500,
20.610,485,
20.620,457,
20.630,473,
20.640,467,
20.650,487,
20.660,533,
20.670,482,
20.680,488,
20.690,445,
20.700,496,
20.710,465,
20.720,463,
20.730,470,
20.740,448,
20.750,470,
20.760,498,
20.770,435,
20.780,452,
20.790,453,
20.800,443,
20.810,444,
20.820,461,
20.830,445,
20.840,454,
20.850,460,
20.860,470,
20.870,457,
20.880,414,
20.890,472,
20.900,439,
20.910,449,
20.920,457,
20.930,416,
20.940,456,
20.950,458,
20.960,467,
20.970,433,
20.980,412,
20.990,428,
21.000,493,
21.010,409,
21.020,435,
21.030,438,
21.040,464,
21.050,416,
21.060,430,
21.070,433,
21.080,445,
21.090,447,
21.100,408,
21.110,423,
21.120,476,
21.130,442,
21.140,407,
21.150,438,
21.160,415,
21.170,403,
21.180,426,
21.190,397,
21.200,383,
21.210,391,
21.220,429,
21.230,431,
21.240,420,
21.250,414,
21.260,360,
21.270,421,
21.280,409,
21.290,423,
21.300,411,
21.310,423,
21.320,452,
21.330,431,
21.340,442,
21.350,425,
21.360,379,
21.370,399,
21.380,444,
21.390,396,
21.400,386,
21.410,391,
21.420,430,
21.430,392,
21.440,415,
21.450,394,
21.460,388,
21.470,403,
21.480,407,
21.490,411,
21.500,401,
21.510,401,
21.520,410,
21.530,372,
21.540,377,
21.550,386,
21.560,421,
21.570,406,
21.580,391,
21.590,413,
21.600,413,
21.610,429,
21.620,421,
21.630,416,
21.640,385,
21.650,412,
21.660,425,
21.670,372,
21.680,405,
21.690,411,
21.700,411,
21.710,408,
21.720,378,
21.730,405,
21.740,392,
21.750,382,
21.760,430,
21.770,439,
21.780,429,
21.790,398,
21.800,417,
21.810,411,
21.820,409,
21.830,415,
21.840,408,
21.850,430,
21.860,422,
21.870,444,
21.880,424,
21.890,454,
21.900,409,
21.910,435,
21.920,433,
21.930,435,
21.940,466,
21.950,429,
21.960,432,
21.970,441,
21.980,429,
21.990,405,
22.000,396,
22.010,423,
22.020,412,
22.030,416,
22.040,423,
22.050,459,
22.060,392,
22.070,402,
22.080,413,
22.090,442,
22.100,402,
22.110,418,
22.120,383,
22.130,420,
22.140,381,
22.150,353,
22.160,359,
22.170,393,
22.180,373,
22.190,384,
22.200,379,
22.210,342,
22.220,364,
22.230,369,
22.240,378,
22.250,350,
22.260,395,
22.270,393,
22.280,372,
22.290,392,
22.300,401,
22.310,368,
22.320,396,
22.330,372,
22.340,380,
22.350,359,
22.360,333,
22.370,393,
22.380,362,
22.390,364,
22.400,376,
22.410,367,
22.420,353,
22.430,338,
22.440,320,
22.450,345,
22.460,345,
22.470,338,
22.480,344,
22.490,323,
22.500,324,
22.510,355,
22.520,325,
22.530,328,
22.540,363,
22.550,330,
22.560,353,
22.570,353,
22.580,339,
22.590,342,
22.600,326,
22.610,311,
22.620,342,
22.630,334,
22.640,339,
22.650,316,
22.660,360,
22.670,347,
22.680,328,
22.690,327,
22.700,349,
22.710,325,
22.720,333,
22.730,297,
22.740,365,
22.750,333,
22.760,333,
22.770,335,
22.780,346,
22.790,346,
22.800,343,
22.810,329,
22.820,318,
22.830,315,
22.840,337,
22.850,314,
22.860,329,
22.870,335,
22.880,325,
22.890,337,
22.900,295,
22.910,344,
22.920,325,
22.930,300,
22.940,313,
22.950,300,
22.960,335,
22.970,326,
22.980,292,
22.990,292,
23.000,312,
23.010,306,
23.020,287,
23.030,323,
23.040,318,
23.050,298,
23.060,307,
23.070,319,
23.080,321,
23.090,288,
23.100,311,
23.110,326,
23.120,284,
23.130,306,
23.140,344,
23.150,330,
23.160,317,
23.170,307,
23.180,326,
23.190,337,
23.200,307,
23.210,314,
23.220,293,
23.230,315,
23.240,297,
23.250,306,
23.260,326,
23.270,323,
23.280,291,
23.290,295,
23.300,307,
23.310,316,
23.320,277,
23.330,283,
23.340,289,
23.350,311,
23.360,304,
23.370,259,
23.380,293,
23.390,271,
23.400,277,
23.410,300,
23.420,295,
23.430,312,
23.440,275,
23.450,288,
23.460,273,
23.470,297,
23.480,292,
23.490,255,
23.500,309,
23.510,298,
23.520,269,
23.530,307,
23.540,292,
23.550,277,
23.560,298,
23.570,281,
23.580,293,
23.590,275,
23.600,317,
23.610,294,
23.620,267,
23.630,263,
23.640,272,
23.650,318,
23.660,294,
23.670,288,
23.680,292,
23.690,279,
23.700,268,
23.710,292,
23.720,233,
23.730,292,
23.740,284,
23.750,299,
23.760,284,
23.770,267,
23.780,296,
23.790,268,
23.800,287,
23.810,274,
23.820,271,
23.830,282,
23.840,261,
23.850,270,
23.860,272,
23.870,277,
23.880,285,
23.890,296,
23.900,293,
23.910,307,
23.920,252,
23.930,297,
23.940,287,
23.950,287,
23.960,269,
23.970,267,
23.980,300,
23.990,264,
24.000,268,
24.010,244,
24.020,266,
24.030,281,
24.040,243,
24.050,282,
24.060,276,
24.070,255,
24.080,276,
24.090,262,
24.100,258,
24.110,275,
24.120,246,
24.130,262,
24.140,254,
24.150,266,
24.160,286,
24.170,261,
24.180,246,
24.190,250,
24.200,257,
24.210,250,
24.220,250,
24.230,266,
24.240,255,
24.250,230,
24.260,262,
24.270,281,
24.280,256,
24.290,232,
24.300,229,
24.310,253,
24.320,278,
24.330,255,
24.340,253,
24.350,252,
24.360,224,
24.370,270,
24.380,257,
24.390,254,
24.400,255,
24.410,241,
24.420,275,
24.430,272,
24.440,255,
24.450,255,
24.460,237,
24.470,278,
24.480,260,
24.490,262,
24.500,251,
24.510,238,
24.520,252,
24.530,244,
24.540,255,
24.550,261,
24.560,219,
24.570,258,
24.580,243,
24.590,283,
24.600,227,
24.610,243,
24.620,231,
24.630,224,
24.640,225,
24.650,240,
24.660,247,
24.670,266,
24.680,241,
24.690,251,
24.700,229,
24.710,204,
24.720,245,
24.730,217,
24.740,262,
24.750,245,
24.760,245,
24.770,258,
24.780,236,
24.790,220,
24.800,227,
24.810,244,
24.820,255,
24.830,225,
24.840,237,
24.850,209,
24.860,238,
24.870,237,
24.880,258,
24.890,236,
24.900,242,
24.910,211,
24.920,234,
24.930,255,
24.940,236,
24.950,232,
24.960,249,
24.970,227,
24.980,210,
24.990,233,
25.000,232,
25.010,255,
25.020,237,
25.030,229,
25.040,272,
25.050,207,
25.060,240,
25.070,209,
25.080,223,
25.090,223,
25.100,245,
25.110,256,
25.120,241,
25.130,225,
25.140,205,
25.150,239,
25.160,276,
25.170,213,
25.180,256,
25.190,242,
25.200,230,
25.210,215,
25.220,246,
25.230,234,
25.240,201,
25.250,230,
25.260,251,
25.270,215,
25.280,250,
25.290,217,
25.300,260,
25.310,244,
25.320,216,
25.330,237,
25.340,246,
25.350,257,
25.360,264,
25.370,251,
25.380,270,
25.390,296,
25.400,279,
25.410,249,
25.420,279,
25.430,280,
25.440,302,
25.450,298,
25.460,290,
25.470,297,
25.480,313,
25.490,324,
25.500,297,
25.510,330,
25.520,306,
25.530,298,
25.540,311,
25.550,277,
25.560,281,
25.570,292,
25.580,308,
25.590,272,
25.600,273,
25.610,315,
25.620,292,
25.630,279,
25.640,255,
25.650,256,
25.660,250,
25.670,229,
25.680,264,
25.690,266,
25.700,215,
25.710,234,
25.720,247,
25.730,211,
25.740,228,
25.750,206,
25.760,210,
25.770,230,
25.780,243,
25.790,239,
25.800,207,
25.810,196,
25.820,231,
25.830,199,
25.840,198,
25.850,197,
25.860,208,
25.870,176,
25.880,232,
25.890,188,
25.900,229,
25.910,210,
25.920,197,
25.930,193,
25.940,195,
25.950,207,
25.960,205,
25.970,186,
25.980,179,
25.990,200,
26.000,209,
26.010,194,
26.020,177,
26.030,196,
26.040,204,
26.050,215,
26.060,198,
26.070,216,
26.080,198,
26.090,175,
26.100,185,
26.110,189,
26.120,212,
26.130,198,
26.140,195,
26.150,205,
26.160,203,
26.170,197,
26.180,191,
26.190,193,
26.200,214,
26.210,200,
26.220,199,
26.230,218,
26.240,172,
26.250,211,
26.260,194,
26.270,227,
26.280,201,
26.290,195,
26.300,202,
26.310,215,
26.320,206,
26.330,194,
26.340,206,
26.350,206,
26.360,199,
26.370,200,
26.380,185,
26.390,209,
26.400,202,
26.410,188,
26.420,204,
26.430,199,
26.440,179,
26.450,184,
26.460,213,
26.470,188,
26.480,197,
26.490,216,
26.500,197,
26.510,185,
26.520,179,
26.530,187,
26.540,191,
26.550,203,
26.560,192,
26.570,196,
26.580,177,
26.590,165,
26.600,177,
26.610,203,
26.620,178,
26.630,174,
26.640,198,
26.650,176,
26.660,183,
26.670,187,
26.680,196,
26.690,165,
26.700,188,
26.710,184,
26.720,175,
26.730,188,
26.740,185,
26.750,187,
26.760,170,
26.770,190,
26.780,209,
26.790,169,
26.800,195,
26.810,173,
26.820,175,
26.830,168,
26.840,183,
26.850,177,
26.860,174,
26.870,187,
26.880,180,
26.890,180,
26.900,182,
26.910,177,
26.920,165,
26.930,197,
26.940,182,
26.950,174,
26.960,155,
26.970,189,
26.980,147,
26.990,169,
27.000,179,
27.010,167,
27.020,163,
27.030,185,
27.040,176,
27.050,169,
27.060,168,
27.070,160,
27.080,180,
27.090,173,
27.100,165,
27.110,160,
27.120,173,
27.130,159,
27.140,163,
27.150,159,
27.160,180,
27.170,168,
27.180,196,
27.190,152,
27.200,147,
27.210,175,
27.220,164,
27.230,165,
27.240,172,
27.250,175,
27.260,152,
27.270,156,
27.280,168,
27.290,165,
27.300,177,
27.310,160,
27.320,151,
27.330,158,
27.340,155,
27.350,167,
27.360,189,
27.370,154,
27.380,163,
27.390,163,
27.400,149,
27.410,171,
27.420,156,
27.430,157,
27.440,155,
27.450,172,
27.460,150,
27.470,176,
27.480,153,
27.490,150,
27.500,152,
27.510,166,
27.520,190,
27.530,164,
27.540,151,
27.550,163,
27.560,151,
27.570,173,
27.580,166,
27.590,180,
27.600,178,
27.610,170,
27.620,174,
27.630,165,
27.640,154,
27.650,184,
27.660,167,
27.670,171,
27.680,160,
27.690,175,
27.700,175,
27.710,163,
27.720,175,
27.730,182,
27.740,177,
27.750,168,
27.760,164,
27.770,159,
27.780,160,
27.790,161,
27.800,174,
27.810,170,
27.820,152,
27.830,186,
27.840,176,
27.850,145,
27.860,149,
27.870,162,
27.880,153,
27.890,144,
27.900,136,
27.910,160,
27.920,153,
27.930,144,
27.940,148,
27.950,152,
27.960,174,
27.970,145,
27.980,150,
27.990,141,
28.000,156,
28.010,162,
28.020,155,
28.030,146,
28.040,152,
28.050,164,
28.060,164,
28.070,153,
28.080,167,
28.090,153,
28.100,128,
28.110,139,
28.120,147,
28.130,141,
28.140,144,
28.150,180,
28.160,154,
28.170,163,
28.180,162,
28.190,149,
28.200,128,
28.210,158,
28.220,127,
28.230,154,
28.240,135,
28.250,144,
28.260,156,
28.270,125,
28.280,150,
28.290,146,
28.300,151,
28.310,151,
28.320,153,
28.330,147,
28.340,153,
28.350,140,
28.360,153,
28.370,137,
28.380,155,
28.390,134,
28.400,130,
28.410,148,
28.420,158,
28.430,147,
28.440,153,
28.450,146,
28.460,153,
28.470,145,
28.480,148,
28.490,176,
28.500,156,
28.510,147,
28.520,151,
28.530,126,
28.540,139,
28.550,140,
28.560,143,
28.570,150,
28.580,140,
28.590,135,
28.600,113,
28.610,125,
28.620,139,
28.630,140,
28.640,149,
28.650,147,
28.660,132,
28.670,172,
28.680,129,
28.690,125,
28.700,127,
28.710,145,
28.720,153,
28.730,143,
28.740,145,
28.750,141,
28.760,141,
28.770,137,
28.780,137,
28.790,140,
28.800,143,
28.810,138,
28.820,128,
28.830,143,
28.840,130,
28.850,120,
28.860,133,
28.870,130,
28.880,134,
28.890,122,
28.900,118,
28.910,149,
28.920,151,
28.930,112,
28.940,122,
28.950,128,
28.960,155,
28.970,123,
28.980,125,
28.990,137,
29.000,141,
29.010,148,
29.020,150,
29.030,134,
29.040,164,
29.050,134,
29.060,136,
29.070,134,
29.080,119,
29.090,122,
29.100,117,
29.110,154,
29.120,135,
29.130,125,
29.140,139,
29.150,129,
29.160,114,
29.170,140,
29.180,127,
29.190,139,
29.200,143,
29.210,128,
29.220,126,
29.230,146,
29.240,134,
29.250,135,
29.260,124,
29.270,135,
29.280,124,
29.290,97,
29.300,126,
29.310,121,
29.320,134,
29.330,134,
29.340,113,
29.350,117,
29.360,117,
29.370,132,
29.380,123,
29.390,127,
29.400,113,
29.410,108,
29.420,107,
29.430,122,
29.440,105,
29.450,117,
29.460,137,
29.470,137,
29.480,115,
29.490,127,
29.500,116,
29.510,132,
29.520,135,
29.530,111,
29.540,104,
29.550,133,
29.560,114,
29.570,107,
29.580,120,
29.590,115,
29.600,117,
29.610,110,
29.620,121,
29.630,124,
29.640,117,
29.650,123,
29.660,134,
29.670,123,
29.680,117,
29.690,122,
29.700,114,
29.710,111,
29.720,116,
29.730,132,
29.740,133,
29.750,124,
29.760,123,
29.770,128,
29.780,137,
29.790,119,
29.800,112,
29.810,109,
29.820,116,
29.830,101,
29.840,112,
29.850,124,
29.860,112,
29.870,111,
29.880,118,
29.890,100,
29.900,104,
29.910,116,
29.920,110,
29.930,106,
29.940,115,
29.950,110,
29.960,101,
29.970,96,
29.980,142,
29.990,118,
30.000,99,
30.010,138,
30.020,109,
30.030,110,
30.040,121,
30.050,120,
30.060,105,
30.070,118,
30.080,107,
30.090,112,
30.100,114,
30.110,124,
30.120,137,
30.130,90,
30.140,111,
30.150,123,
30.160,105,
30.170,114,
30.180,120,
30.190,130,
30.200,91,
30.210,92,
30.220,108,
30.230,111,
30.240,107,
30.250,111,
30.260,119,
30.270,104,
30.280,115,
30.290,119,
30.300,124,
30.310,93,
30.320,105,
30.330,112,
30.340,127,
30.350,100,
30.360,114,
30.370,112,
30.380,113,
30.390,106,
30.400,107,
30.410,96,
30.420,95,
30.430,93,
30.440,93,
30.450,102,
30.460,105,
30.470,101,
30.480,109,
30.490,106,
30.500,90,
30.510,116,
30.520,93,
30.530,103,
30.540,116,
30.550,98,
30.560,98,
30.570,111,
30.580,98,
30.590,128,
30.600,104,
30.610,100,
30.620,106,
30.630,102,
30.640,112,
30.650,110,
30.660,117,
30.670,97,
30.680,99,
30.690,117,
30.700,126,
30.710,137,
30.720,96,
30.730,105,
30.740,114,
30.750,99,
30.760,104,
30.770,94,
30.780,100,
30.790,107,
30.800,99,
30.810,95,
30.820,94,
30.830,126,
30.840,81,
30.850,98,
30.860,115,
30.870,102,
30.880,89,
30.890,104,
30.900,105,
30.910,95,
30.920,92,
30.930,102,
30.940,108,
30.950,97,
30.960,94,
30.970,103,
30.980,112,
30.990,107,
31.000,90,
31.010,104,
31.020,86,
31.030,103,
31.040,89,
31.050,100,
31.060,101,
31.070,104,
31.080,92,
31.090,101,
31.100,92,
31.110,106,
31.120,100,
31.130,86,
31.140,96,
31.150,93,
31.160,112,
31.170,103,
31.180,101,
31.190,116,
31.200,93,
31.210,83,
31.220,77,
31.230,108,
31.240,112,
31.250,109,
31.260,95,
31.270,91,
31.280,105,
31.290,102,
31.300,88,
31.310,102,
31.320,101,
31.330,105,
31.340,104,
31.350,105,
31.360,89,
31.370,87,
31.380,82,
31.390,85,
31.400,94,
31.410,89,
31.420,116,
31.430,103,
31.440,100,
31.450,100,
31.460,98,
31.470,96,
31.480,99,
31.490,96,
31.500,106,
31.510,100,
31.520,103,
31.530,105,
31.540,105,
31.550,102,
31.560,100,
31.570,96,
31.580,107,
31.590,99,
31.600,103,
31.610,94,
31.620,80,
31.630,80,
31.640,105,
31.650,96,
31.660,82,
31.670,100,
31.680,83,
31.690,99,
31.700,78,
31.710,105,
31.720,80,
31.730,86,
31.740,100,
31.750,88,
31.760,80,
31.770,98,
31.780,83,
31.790,114,
31.800,82,
31.810,80,
31.820,104,
31.830,104,
31.840,103,
31.850,71,
31.860,94,
31.870,75,
31.880,100,
31.890,78,
31.900,76,
31.910,94,
31.920,82,
31.930,81,
31.940,97,
31.950,85,
31.960,85,
31.970,82,
31.980,99,
31.990,78,
32.000,82,
32.010,100,
32.020,68,
32.030,79,
32.040,89,
32.050,82,
32.060,95,
32.070,77,
32.080,105,
32.090,80,
32.100,66,
32.110,79,
32.120,89,
32.130,93,
32.140,94,
32.150,87,
32.160,102,
32.170,96,
32.180,86,
32.190,97,
32.200,73,
32.210,91,
32.220,95,
32.230,111,
32.240,76,
32.250,88,
32.260,78,
32.270,86,
32.280,79,
32.290,89,
32.300,92,
32.310,59,
32.320,84,
32.330,78,
32.340,81,
32.350,86,
32.360,81,
32.370,74,
32.380,90,
32.390,91,
32.400,74,
32.410,102,
32.420,61,
32.430,96,
32.440,99,
32.450,79,
32.460,78,
32.470,75,
32.480,77,
32.490,67,
32.500,71,
32.510,82,
32.520,77,
32.530,89,
32.540,71,
32.550,77,
32.560,72,
32.570,73,
32.580,78,
32.590,74,
32.600,78,
32.610,89,
32.620,91,
32.630,75,
32.640,91,
32.650,83,
32.660,78,
32.670,67,
32.680,70,
32.690,90,
32.700,80,
32.710,78,
32.720,77,
32.730,80,
32.740,88,
32.750,71,
32.760,94,
32.770,86,
32.780,72,
32.790,81,
32.800,83,
32.810,71,
32.820,69,
32.830,82,
32.840,81,
32.850,70,
32.860,69,
32.870,87,
32.880,85,
32.890,77,
32.900,86,
32.910,80,
32.920,87,
32.930,81,
32.940,89,
32.950,89,
32.960,77,
32.970,66,
32.980,71,
32.990,77,
33.000,84,
33.010,84,
33.020,81,
33.030,82,
33.040,84,
33.050,85,
33.060,92,
33.070,59,
33.080,77,
33.090,90,
33.100,85,
33.110,63,
33.120,75,
33.130,82,
33.140,85,
33.150,87,
33.160,75,
33.170,65,
33.180,79,
33.190,89,
33.200,65,
33.210,66,
33.220,89,
33.230,80,
33.240,84,
33.250,73,
33.260,77,
33.270,75,
33.280,63,
33.290,71,
33.300,67,
33.310,66,
33.320,72,
33.330,75,
33.340,79,
33.350,79,
33.360,73,
33.370,76,
33.380,94,
33.390,69,
33.400,73,
33.410,79,
33.420,73,
33.430,59,
33.440,93,
33.450,76,
33.460,69,
33.470,84,
33.480,68,
33.490,67,
33.500,77,
33.510,80,
33.520,77,
33.530,76,
33.540,59,
33.550,88,
33.560,75,
33.570,67,
33.580,62,
33.590,85,
33.600,75,
33.610,71,
33.620,72,
33.630,84,
33.640,77,
33.650,65,
33.660,79,
33.670,73,
33.680,69,
33.690,66,
33.700,84,
33.710,80,
33.720,90,
33.730,55,
33.740,57,
33.750,65,
33.760,78,
33.770,69,
33.780,69,
33.790,56,
33.800,78,
33.810,62,
33.820,76,
33.830,56,
33.840,63,
33.850,71,
33.860,80,
33.870,68,
33.880,75,
33.890,70,
33.900,66,
33.910,67,
33.920,69,
33.930,69,
33.940,79,
33.950,66,
33.960,69,
33.970,69,
33.980,82,
33.990,79,
34.000,60,
34.010,63,
34.020,72,
34.030,68,
34.040,60,
34.050,61,
34.060,57,
34.070,45,
34.080,66,
34.090,67,
34.100,68,
34.110,70,
34.120,62,
34.130,67,
34.140,66,
34.150,79,
34.160,64,
34.170,65,
34.180,69,
34.190,68,
34.200,68,
34.210,74,
34.220,69,
34.230,69,
34.240,63,
34.250,77,
34.260,86,
34.270,57,
34.280,70,
34.290,64,
34.300,64,
34.310,58,
34.320,70,
34.330,82,
34.340,73,
34.350,82,
34.360,75,
34.370,63,
34.380,70,
34.390,60,
34.400,67,
34.410,49,
34.420,78,
34.430,58,
34.440,82,
34.450,69,
34.460,60,
34.470,66,
34.480,61,
34.490,76,
34.500,69,
34.510,61,
34.520,57,
34.530,58,
34.540,59,
34.550,73,
34.560,46,
34.570,62,
34.580,60,
34.590,68,
34.600,72,
34.610,64,
34.620,66,
34.630,72,
34.640,77,
34.650,64,
34.660,72,
34.670,66,
34.680,70,
34.690,72,
34.700,67,
34.710,83,
34.720,72,
34.730,69,
34.740,63,
34.750,80,
34.760,60,
34.770,71,
34.780,83,
34.790,76,
34.800,76,
34.810,68,
34.820,74,
34.830,69,
34.840,86,
34.850,83,
34.860,86,
34.870,93,
34.880,87,
34.890,82,
34.900,84,
34.910,86,
34.920,83,
34.930,76,
34.940,82,
34.950,78,
34.960,80,
34.970,71,
34.980,90,
34.990,69,
35.000,69,
35.010,76,
35.020,64,
35.030,71,
35.040,72,
35.050,74,
35.060,63,
35.070,73,
35.080,81,
35.090,87,
35.100,64,
35.110,63,
35.120,68,
35.130,52,
35.140,53,
35.150,73,
35.160,63,
35.170,65,
35.180,68,
35.190,47,
35.200,66,
35.210,66,
35.220,61,
35.230,72,
35.240,65,
35.250,50,
35.260,52,
35.270,51,
35.280,74,
35.290,49,
35.300,61,
35.310,46,
35.320,56,
35.330,65,
35.340,53,
35.350,59,
35.360,72,
35.370,49,
35.380,61,
35.390,57,
35.400,54,
35.410,57,
35.420,63,
35.430,54,
35.440,64,
35.450,48,
35.460,54,
35.470,57,
35.480,50,
35.490,68,
35.500,70,
35.510,66,
35.520,47,
35.530,66,
35.540,54,
35.550,52,
35.560,55,
35.570,58,
35.580,47,
35.590,49,
35.600,57,
35.610,61,
35.620,62,
35.630,55,
35.640,46,
35.650,55,
35.660,55,
35.670,57,
35.680,61,
35.690,69,
35.700,65,
35.710,61,
35.720,59,
35.730,62,
35.740,60,
35.750,52,
35.760,60,
35.770,66,
35.780,49,
35.790,48,
35.800,53,
35.810,64,
35.820,71,
35.830,52,
35.840,42,
35.850,62,
35.860,47,
35.870,44,
35.880,57,
35.890,55,
35.900,59,
35.910,61,
35.920,50,
35.930,59,
35.940,51,
35.950,63,
35.960,54,
35.970,45,
35.980,67,
35.990,50,
36.000,55,
36.010,53,
36.020,54,
36.030,56,
36.040,59,
36.050,63,
36.060,54,
36.070,44,
36.080,57,
36.090,53,
36.100,66,
36.110,48,
36.120,53,
36.130,49,
36.140,48,
36.150,54,
36.160,42,
36.170,58,
36.180,50,
36.190,43,
36.200,47,
36.210,54,
36.220,49,
36.230,44,
36.240,53,
36.250,44,
36.260,54,
36.270,57,
36.280,43,
36.290,59,
36.300,53,
36.310,51,
36.320,51,
36.330,47,
36.340,41,
36.350,47,
36.360,49,
36.370,46,
36.380,54,
36.390,45,
36.400,32,
36.410,53,
36.420,41,
36.430,49,
36.440,55,
36.450,49,
36.460,47,
36.470,44,
36.480,43,
36.490,55,
36.500,45,
36.510,67,
36.520,48,
36.530,48,
36.540,57,
36.550,51,
36.560,62,
36.570,50,
36.580,52,
36.590,49,
36.600,65,
36.610,50,
36.620,39,
36.630,30,
36.640,42,
36.650,61,
36.660,51,
36.670,53,
36.680,52,
36.690,60,
36.700,42,
36.710,36,
36.720,49,
36.730,54,
36.740,59,
36.750,48,
36.760,49,
36.770,49,
36.780,60,
36.790,53,
36.800,56,
36.810,49,
36.820,51,
36.830,50,
36.840,58,
36.850,61,
36.860,46,
36.870,56,
36.880,49,
36.890,51,
36.900,61,
36.910,42,
36.920,62,
36.930,57,
36.940,58,
36.950,56,
36.960,49,
36.970,42,
36.980,51,
36.990,78,
37.000,68,
37.010,50,
37.020,57,
37.030,55,
37.040,59,
37.050,69,
37.060,54,
37.070,60,
37.080,59,
37.090,49,
37.100,60,
37.110,54,
37.120,51,
37.130,52,
37.140,54,
37.150,51,
37.160,48,
37.170,51,
37.180,38,
37.190,45,
37.200,55,
37.210,49,
37.220,45,
37.230,76,
37.240,65,
37.250,42,
37.260,56,
37.270,50,
37.280,34,
37.290,37,
37.300,39,
37.310,49,
37.320,56,
37.330,41,
