Energy[keV],Count,
18.000,392,
18.010,388,
18.020,376,
18.030,397,
18.040,348,
18.050,383,
18.060,366,
18.070,371,
18.080,378,
18.090,369,
18.100,384,
18.110,419,
18.120,372,
18.130,415,
18.140,397,
18.150,382,
18.160,356,
18.170,379,
18.180,376,
18.190,370,
18.200,378,
18.210,396,
18.220,386,
18.230,387,
18.240,388,
18.250,374,
18.260,381,
18.270,365,
18.280,392,
18.290,391,
18.300,384,
18.310,378,
18.320,398,
18.330,333,
18.340,382,
18.350,388,
18.360,334,
18.370,360,
18.380,343,
18.390,355,
18.400,342,
18.410,373,
18.420,341,
18.430,316,
18.440,339,
18.450,338,
18.460,377,
18.470,321,
18.480,380,
18.490,353,
18.500,356,
18.510,384,
18.520,333,
18.530,332,
18.540,356,
18.550,355,
18.560,341,
18.570,304,
18.580,350,
18.590,362,
18.600,353,
18.610,348,
18.620,350,
18.630,296,
18.640,359,
18.650,350,
18.660,341,
18.670,314,
18.680,343,
18.690,337,
18.700,336,
18.710,327,
18.720,319,
18.730,341,
18.740,338,
18.750,331,
18.760,341,
18.770,338,
18.780,282,
18.790,362,
18.800,365,
18.810,333,
18.820,334,
18.830,333,
18.840,365,
18.850,381,
18.860,353,
18.870,336,
18.880,354,
18.890,353,
18.900,299,
18.910,380,
18.920,391,
18.930,330,
18.940,319,
18.950,313,
18.960,351,
18.970,341,
18.980,351,
18.990,347,
19.000,328,
19.010,319,
19.020,367,
19.030,360,
19.040,335,
19.050,307,
19.060,335,
19.070,330,
19.080,332,
19.090,346,
19.100,352,
19.110,308,
19.120,341,
19.130,340,
19.140,328,
19.150,345,
19.160,320,
19.170,322,
19.180,294,
19.190,330,
19.200,317,
19.210,328,
19.220,291,
19.230,325,
19.240,321,
19.250,311,
19.260,315,
19.270,328,
19.280,340,
19.290,348,
19.300,326,
19.310,326,
19.320,339,
19.330,357,
19.340,383,
19.350,363,
19.360,392,
19.370,438,
19.380,419,
19.390,450,
19.400,486,
19.410,514,
19.420,548,
19.430,659,
19.440,657,
19.450,756,
19.460,880,
19.470,989,
19.480,1088,
19.490,1228,
19.500,1312,
19.510,1351,
19.520,1512,
19.530,1584,
19.540,1699,
19.550,1884,
19.560,1877,
19.570,2035,
19.580,2094,
19.590,2172,
19.600,2112,
19.610,2164,
19.620,2107,
19.630,2152,
19.640,2119,
19.650,2069,
19.660,1911,
19.670,1890,
19.680,1755,
19.690,1688,
19.700,1535,
19.710,1467,
19.720,1280,
19.730,1174,
19.740,1088,
19.750,918,
19.760,996,
19.770,882,
19.780,808,
19.790,726,
19.800,720,
19.810,602,
19.820,578,
19.830,586,
19.840,559,
19.850,561,
19.860,534,
19.870,539,
19.880,546,
19.890,528,
19.900,552,
19.910,633,
19.920,554,
19.930,601,
19.940,578,
19.950,623,
19.960,578,
19.970,559,
19.980,557,
19.990,529,
20.000,532,
20.010,531,
20.020,526,
20.030,533,
20.040,500,
20.050,487,
20.060,473,
20.070,465,
20.080,423,
20.090,422,
20.100,412,
20.110,392,
20.120,349,
20.130,325,
20.140,310,
20.150,368,
20.160,308,
20.170,297,
20.180,287,
20.190,267,
20.200,284,
20.210,298,
20.220,280,
20.230,252,
20.240,250,
20.250,248,
20.260,241,
20.270,250,
20.280,240,
20.290,242,
20.300,242,
20.310,252,
20.320,237,
20.330,248,
20.340,224,
20.350,238,
20.360,261,
20.370,231,
20.380,244,
20.390,256,
20.400,236,
20.410,229,
20.420,216,
20.430,228,
20.440,227,
20.450,276,
20.460,237,
20.470,256,
20.480,231,
20.490,211,
20.500,229,
20.510,219,
20.520,238,
20.530,258,
20.540,239,
20.550,239,
20.560,244,
20.570,237,
20.580,237,
20.590,221,
20.600,253,
20.610,220,
20.620,252,
20.630,253,
20.640,229,
20.650,239,
20.660,223,
20.670,226,
20.680,206,
20.690,240,
20.700,251,
20.710,226,
20.720,226,
20.730,234,
20.740,221,
20.750,245,
20.760,241,
20.770,220,
20.780,221,
20.790,239,
20.800,214,
20.810,208,
20.820,246,
20.830,226,
20.840,236,
20.850,250,
20.860,214,
20.870,223,
20.880,213,
20.890,222,
20.900,211,
20.910,221,
20.920,205,
20.930,230,
20.940,225,
20.950,250,
20.960,205,
20.970,223,
20.980,189,
20.990,232,
21.000,223,
21.010,199,
21.020,218,
21.030,213,
21.040,218,
21.050,227,
21.060,202,
21.070,192,
21.080,214,
21.090,216,
21.100,228,
21.110,218,
21.120,232,
21.130,229,
21.140,194,
21.150,205,
21.160,214,
21.170,203,
21.180,217,
21.190,203,
21.200,207,
21.210,222,
21.220,201,
21.230,195,
21.240,224,
21.250,201,
21.260,216,
21.270,204,
21.280,203,
21.290,203,
21.300,199,
21.310,191,
21.320,223,
21.330,218,
21.340,207,
21.350,199,
21.360,174,
21.370,201,
21.380,191,
21.390,189,
21.400,219,
21.410,206,
21.420,191,
21.430,198,
21.440,196,
21.450,204,
21.460,186,
21.470,200,
21.480,178,
21.490,195,
21.500,191,
21.510,180,
21.520,181,
21.530,201,
21.540,202,
21.550,187,
21.560,187,
21.570,177,
21.580,190,
21.590,200,
21.600,200,
21.610,204,
21.620,208,
21.630,191,
21.640,191,
21.650,211,
21.660,207,
21.670,173,
21.680,179,
21.690,188,
21.700,208,
21.710,189,
21.720,173,
21.730,180,
21.740,193,
21.750,206,
21.760,162,
21.770,195,
21.780,182,
21.790,168,
21.800,194,
21.810,172,
21.820,215,
21.830,175,
21.840,194,
21.850,185,
21.860,179,
21.870,192,
21.880,208,
21.890,175,
21.900,208,
21.910,237,
21.920,181,
21.930,197,
21.940,207,
21.950,197,
21.960,194,
21.970,208,
21.980,218,
21.990,202,
22.000,200,
22.010,175,
22.020,208,
22.030,173,
22.040,184,
22.050,194,
22.060,196,
22.070,189,
22.080,171,
22.090,164,
22.100,195,
22.110,185,
22.120,176,
22.130,190,
22.140,176,
22.150,193,
22.160,170,
22.170,187,
22.180,176,
22.190,176,
22.200,172,
22.210,171,
22.220,192,
22.230,160,
22.240,175,
22.250,178,
22.260,178,
22.270,166,
22.280,181,
22.290,175,
22.300,176,
22.310,196,
22.320,169,
22.330,160,
22.340,186,
22.350,203,
22.360,204,
22.370,161,
22.380,166,
22.390,184,
22.400,162,
22.410,157,
22.420,189,
22.430,181,
22.440,159,
22.450,195,
22.460,165,
22.470,171,
22.480,169,
22.490,180,
22.500,172,
22.510,193,
22.520,177,
22.530,165,
22.540,174,
22.550,155,
22.560,178,
22.570,179,
22.580,211,
22.590,190,
22.600,154,
22.610,165,
22.620,195,
22.630,174,
22.640,143,
22.650,166,
22.660,178,
22.670,152,
22.680,177,
22.690,170,
22.700,164,
22.710,151,
22.720,154,
22.730,178,
22.740,158,
22.750,162,
22.760,175,
22.770,147,
22.780,143,
22.790,178,
22.800,155,
22.810,152,
22.820,155,
22.830,150,
22.840,163,
22.850,164,
22.860,154,
22.870,153,
22.880,173,
22.890,178,
22.900,183,
22.910,161,
22.920,167,
22.930,159,
22.940,156,
22.950,165,
22.960,176,
22.970,150,
22.980,155,
22.990,149,
23.000,153,
23.010,181,
23.020,152,
23.030,163,
23.040,152,
23.050,169,
23.060,155,
23.070,152,
23.080,146,
23.090,166,
23.100,182,
23.110,144,
23.120,149,
23.130,142,
23.140,160,
23.150,158,
23.160,153,
23.170,169,
23.180,151,
23.190,152,
23.200,155,
23.210,148,
23.220,147,
23.230,172,
23.240,139,
23.250,142,
23.260,143,
23.270,147,
23.280,169,
23.290,132,
23.300,142,
23.310,126,
23.320,164,
23.330,133,
23.340,155,
23.350,153,
23.360,133,
23.370,139,
23.380,147,
23.390,143,
23.400,147,
23.410,156,
23.420,142,
23.430,164,
23.440,140,
23.450,159,
23.460,153,
23.470,128,
23.480,129,
23.490,134,
23.500,149,
23.510,127,
23.520,131,
23.530,133,
23.540,140,
23.550,145,
23.560,144,
23.570,142,
23.580,165,
23.590,142,
23.600,136,
23.610,138,
23.620,150,
23.630,118,
23.640,131,
23.650,142,
23.660,153,
23.670,124,
23.680,150,
23.690,141,
23.700,165,
23.710,124,
23.720,147,
23.730,149,
23.740,135,
23.750,151,
23.760,137,
23.770,154,
23.780,133,
23.790,132,
23.800,142,
23.810,127,
23.820,136,
23.830,139,
23.840,138,
23.850,133,
23.860,137,
23.870,143,
23.880,148,
23.890,146,
23.900,156,
23.910,139,
23.920,145,
23.930,129,
23.940,128,
23.950,120,
23.960,150,
23.970,140,
23.980,134,
23.990,157,
24.000,141,
24.010,139,
24.020,133,
24.030,135,
24.040,117,
24.050,136,
24.060,156,
24.070,137,
24.080,134,
24.090,116,
24.100,145,
24.110,131,
24.120,131,
24.130,135,
24.140,129,
24.150,122,
24.160,137,
24.170,135,
24.180,148,
24.190,129,
24.200,127,
24.210,121,
24.220,125,
24.230,104,
24.240,144,
24.250,149,
24.260,115,
24.270,134,
24.280,152,
24.290,129,
24.300,139,
24.310,146,
24.320,122,
24.330,117,
24.340,131,
24.350,113,
24.360,120,
24.370,99,
24.380,129,
24.390,144,
24.400,129,
24.410,121,
24.420,130,
24.430,127,
24.440,117,
24.450,115,
24.460,126,
24.470,152,
24.480,124,
24.490,110,
24.500,122,
24.510,137,
24.520,122,
24.530,109,
24.540,136,
24.550,136,
24.560,131,
24.570,136,
24.580,122,
24.590,110,
24.600,120,
24.610,138,
24.620,127,
24.630,123,
24.640,117,
24.650,125,
24.660,118,
24.670,116,
24.680,119,
24.690,135,
24.700,94,
24.710,109,
24.720,122,
24.730,111,
24.740,105,
24.750,116,
24.760,129,
24.770,135,
24.780,110,
24.790,128,
24.800,113,
24.810,113,
24.820,121,
24.830,107,
24.840,103,
24.850,107,
24.860,124,
24.870,111,
24.880,135,
24.890,129,
24.900,123,
24.910,122,
24.920,119,
24.930,106,
24.940,116,
24.950,138,
24.960,129,
24.970,130,
24.980,152,
24.990,123,
25.000,135,
25.010,154,
25.020,144,
25.030,139,
25.040,135,
25.050,128,
25.060,118,
25.070,143,
25.080,130,
25.090,130,
25.100,143,
25.110,146,
25.120,135,
25.130,133,
25.140,140,
25.150,139,
25.160,126,
25.170,152,
25.180,132,
25.190,167,
25.200,138,
25.210,119,
25.220,153,
25.230,137,
25.240,118,
25.250,159,
25.260,149,
25.270,137,
25.280,154,
25.290,144,
25.300,149,
25.310,145,
25.320,169,
25.330,149,
25.340,149,
25.350,141,
25.360,127,
25.370,128,
25.380,120,
25.390,129,
25.400,129,
25.410,101,
25.420,131,
25.430,123,
25.440,121,
25.450,127,
25.460,85,
25.470,110,
25.480,120,
25.490,123,
25.500,115,
25.510,118,
25.520,119,
25.530,115,
25.540,91,
25.550,103,
25.560,115,
25.570,110,
25.580,112,
25.590,105,
25.600,128,
25.610,121,
25.620,135,
25.630,101,
25.640,95,
25.650,120,
25.660,108,
25.670,115,
25.680,101,
25.690,108,
25.700,104,
25.710,105,
25.720,103,
25.730,93,
25.740,105,
25.750,75,
25.760,101,
25.770,91,
25.780,104,
25.790,118,
25.800,109,
25.810,85,
25.820,103,
25.830,79,
25.840,115,
25.850,80,
25.860,95,
25.870,108,
25.880,103,
25.890,102,
25.900,104,
25.910,102,
25.920,106,
25.930,97,
25.940,90,
25.950,109,
25.960,94,
25.970,95,
25.980,108,
25.990,113,
26.000,103,
26.010,111,
26.020,88,
26.030,102,
26.040,73,
26.050,88,
26.060,106,
26.070,103,
26.080,87,
26.090,93,
26.100,126,
26.110,101,
26.120,107,
26.130,98,
26.140,95,
26.150,95,
26.160,107,
26.170,107,
26.180,96,
26.190,96,
26.200,80,
26.210,103,
26.220,82,
26.230,81,
26.240,91,
26.250,97,
26.260,104,
26.270,85,
26.280,101,
26.290,97,
26.300,95,
26.310,115,
26.320,90,
26.330,90,
26.340,112,
26.350,108,
26.360,98,
26.370,89,
26.380,99,
26.390,94,
26.400,98,
26.410,90,
26.420,93,
26.430,104,
26.440,90,
26.450,90,
26.460,91,
26.470,100,
26.480,88,
26.490,101,
26.500,89,
26.510,101,
26.520,84,
26.530,67,
26.540,101,
26.550,98,
26.560,110,
26.570,79,
26.580,86,
26.590,109,
26.600,91,
26.610,95,
26.620,95,
26.630,86,
26.640,90,
26.650,80,
26.660,72,
26.670,83,
26.680,84,
26.690,102,
26.700,81,
26.710,79,
26.720,82,
26.730,94,
26.740,83,
26.750,78,
26.760,80,
26.770,96,
26.780,76,
26.790,69,
26.800,99,
26.810,80,
26.820,98,
26.830,85,
26.840,88,
26.850,80,
26.860,83,
26.870,77,
26.880,85,
26.890,99,
26.900,94,
26.910,91,
26.920,80,
26.930,98,
26.940,83,
26.950,75,
26.960,83,
26.970,87,
26.980,106,
26.990,78,
27.000,93,
27.010,81,
27.020,100,
27.030,90,
27.040,78,
27.050,71,
27.060,73,
27.070,96,
27.080,71,
27.090,78,
27.100,89,
27.110,78,
27.120,72,
27.130,85,
27.140,92,
27.150,82,
27.160,74,
27.170,72,
27.180,98,
27.190,90,
27.200,80,
27.210,75,
27.220,90,
27.230,93,
27.240,71,
27.250,87,
27.260,88,
27.270,72,
27.280,77,
27.290,94,
27.300,86,
27.310,72,
27.320,76,
27.330,87,
27.340,66,
27.350,80,
27.360,76,
27.370,77,
27.380,89,
27.390,86,
27.400,69,
27.410,81,
27.420,72,
27.430,60,
27.440,81,
27.450,73,
27.460,80,
27.470,70,
27.480,71,
27.490,80,
27.500,96,
27.510,62,
27.520,86,
27.530,91,
27.540,84,
27.550,78,
27.560,78,
27.570,71,
27.580,74,
27.590,88,
27.600,83,
27.610,78,
27.620,65,
27.630,73,
27.640,73,
27.650,86,
27.660,86,
27.670,89,
27.680,80,
27.690,66,
27.700,62,
27.710,93,
27.720,80,
27.730,72,
27.740,70,
27.750,76,
27.760,80,
27.770,65,
27.780,75,
27.790,75,
27.800,66,
27.810,82,
27.820,87,
27.830,78,
27.840,73,
27.850,76,
27.860,70,
27.870,76,
27.880,77,
27.890,66,
27.900,86,
27.910,61,
27.920,88,
27.930,67,
27.940,73,
27.950,76,
27.960,85,
27.970,82,
27.980,79,
27.990,79,
28.000,57,
28.010,63,
28.020,67,
28.030,80,
28.040,75,
28.050,57,
28.060,80,
28.070,68,
28.080,73,
28.090,71,
28.100,72,
28.110,65,
28.120,60,
28.130,64,
28.140,72,
28.150,66,
28.160,76,
28.170,74,
28.180,73,
28.190,93,
28.200,63,
28.210,62,
28.220,74,
28.230,83,
28.240,64,
28.250,64,
28.260,80,
28.270,64,
28.280,83,
28.290,76,
28.300,68,
28.310,80,
28.320,69,
28.330,85,
28.340,80,
28.350,79,
28.360,81,
28.370,88,
28.380,74,
28.390,73,
28.400,77,
28.410,81,
28.420,87,
28.430,64,
28.440,76,
28.450,97,
28.460,93,
28.470,89,
28.480,70,
28.490,73,
28.500,60,
28.510,89,
28.520,77,
28.530,69,
28.540,54,
28.550,83,
28.560,74,
28.570,65,
28.580,74,
28.590,71,
28.600,72,
28.610,92,
28.620,78,
28.630,81,
28.640,62,
28.650,75,
28.660,80,
28.670,63,
28.680,63,
28.690,72,
28.700,63,
28.710,60,
28.720,60,
28.730,75,
28.740,70,
28.750,63,
28.760,67,
28.770,73,
28.780,54,
28.790,73,
28.800,63,
28.810,60,
28.820,64,
28.830,70,
28.840,66,
28.850,65,
28.860,71,
28.870,60,
28.880,54,
28.890,56,
28.900,65,
28.910,65,
28.920,61,
28.930,67,
28.940,49,
28.950,71,
28.960,59,
28.970,67,
28.980,53,
28.990,69,
29.000,60,
29.010,68,
29.020,72,
29.030,73,
29.040,50,
29.050,60,
29.060,65,
29.070,54,
29.080,70,
29.090,76,
29.100,59,
29.110,64,
29.120,53,
29.130,63,
29.140,72,
29.150,65,
29.160,56,
29.170,72,
29.180,60,
29.190,61,
29.200,61,
29.210,58,
29.220,55,
29.230,56,
29.240,72,
29.250,54,
29.260,56,
29.270,58,
29.280,51,
29.290,65,
29.300,51,
29.310,36,
29.320,50,
29.330,50,
29.340,70,
29.350,57,
29.360,60,
29.370,64,
29.380,57,
29.390,65,
29.400,60,
29.410,55,
29.420,67,
29.430,68,
29.440,57,
29.450,53,
29.460,49,
29.470,51,
29.480,64,
29.490,55,
29.500,55,
29.510,55,
29.520,51,
29.530,61,
29.540,62,
29.550,86,
29.560,73,
29.570,62,
29.580,54,
29.590,55,
29.600,48,
29.610,67,
29.620,61,
29.630,61,
29.640,50,
29.650,43,
29.660,54,
29.670,59,
29.680,68,
29.690,54,
29.700,68,
29.710,49,
29.720,56,
29.730,48,
29.740,62,
29.750,52,
29.760,72,
29.770,66,
29.780,62,
29.790,52,
29.800,67,
29.810,41,
29.820,54,
29.830,49,
29.840,54,
29.850,53,
29.860,53,
29.870,51,
29.880,55,
29.890,55,
29.900,50,
29.910,54,
29.920,58,
29.930,52,
29.940,66,
29.950,63,
29.960,62,
29.970,71,
29.980,60,
29.990,54,
30.000,43,
30.010,64,
30.020,50,
30.030,51,
30.040,52,
30.050,48,
30.060,62,
30.070,58,
30.080,61,
30.090,59,
30.100,68,
30.110,42,
30.120,48,
30.130,68,
30.140,57,
30.150,57,
30.160,64,
30.170,44,
30.180,52,
30.190,54,
30.200,54,
30.210,61,
30.220,43,
30.230,42,
30.240,66,
30.250,64,
30.260,54,
30.270,67,
30.280,43,
30.290,67,
30.300,67,
30.310,57,
30.320,59,
30.330,44,
30.340,40,
30.350,43,
30.360,51,
30.370,49,
30.380,64,
30.390,64,
30.400,52,
30.410,46,
30.420,51,
30.430,55,
30.440,51,
30.450,51,
30.460,66,
30.470,53,
30.480,50,
30.490,48,
30.500,55,
30.510,53,
30.520,47,
30.530,55,
30.540,53,
30.550,47,
30.560,50,
30.570,44,
30.580,56,
30.590,40,
30.600,48,
30.610,58,
30.620,37,
30.630,44,
30.640,62,
30.650,47,
30.660,50,
30.670,50,
30.680,51,
30.690,61,
30.700,44,
30.710,65,
30.720,37,
30.730,55,
30.740,54,
30.750,53,
30.760,41,
30.770,51,
30.780,48,
30.790,59,
30.800,52,
30.810,61,
30.820,52,
30.830,46,
30.840,33,
30.850,50,
30.860,51,
30.870,64,
30.880,46,
30.890,60,
30.900,47,
30.910,51,
30.920,52,
30.930,48,
30.940,52,
30.950,48,
30.960,53,
30.970,50,
30.980,53,
30.990,41,
31.000,56,
31.010,50,
31.020,51,
31.030,55,
31.040,49,
31.050,46,
31.060,59,
31.070,52,
31.080,42,
31.090,40,
31.100,47,
31.110,54,
31.120,39,
31.130,57,
31.140,43,
31.150,51,
31.160,54,
31.170,50,
31.180,53,
31.190,46,
31.200,49,
31.210,72,
31.220,39,
31.230,53,
31.240,43,
31.250,42,
31.260,40,
31.270,39,
31.280,60,
31.290,39,
31.300,41,
31.310,54,
31.320,34,
31.330,48,
31.340,39,
31.350,46,
31.360,44,
31.370,41,
31.380,48,
31.390,43,
31.400,50,
31.410,44,
31.420,37,
31.430,36,
31.440,60,
31.450,36,
31.460,45,
31.470,46,
31.480,39,
31.490,59,
31.500,43,
31.510,34,
31.520,55,
31.530,33,
31.540,48,
31.550,37,
31.560,41,
31.570,51,
31.580,49,
31.590,50,
31.600,39,
31.610,46,
31.620,65,
31.630,62,
31.640,37,
31.650,45,
31.660,49,
31.670,48,
31.680,62,
31.690,57,
31.700,50,
31.710,38,
31.720,32,
31.730,43,
31.740,42,
31.750,43,
31.760,55,
31.770,38,
31.780,36,
31.790,48,
31.800,53,
31.810,62,
31.820,49,
31.830,42,
31.840,52,
31.850,30,
31.860,36,
31.870,40,
31.880,51,
31.890,38,
31.900,51,
31.910,42,
31.920,38,
31.930,49,
31.940,34,
31.950,41,
31.960,42,
31.970,38,
31.980,51,
31.990,47,
32.000,39,
32.010,34,
32.020,47,
32.030,32,
32.040,48,
32.050,47,
32.060,43,
32.070,52,
32.080,50,
32.090,41,
32.100,61,
32.110,47,
32.120,44,
32.130,47,
32.140,44,
32.150,41,
32.160,47,
32.170,35,
32.180,37,
32.190,56,
32.200,36,
32.210,54,
32.220,45,
32.230,54,
32.240,29,
32.250,39,
32.260,35,
32.270,46,
32.280,50,
32.290,42,
32.300,35,
32.310,34,
32.320,33,
32.330,37,
32.340,43,
32.350,48,
32.360,62,
32.370,37,
32.380,45,
32.390,50,
32.400,42,
32.410,41,
32.420,32,
32.430,36,
32.440,42,
32.450,38,
32.460,39,
32.470,36,
32.480,43,
32.490,38,
32.500,44,
32.510,38,
32.520,45,
32.530,40,
32.540,40,
32.550,44,
32.560,43,
32.570,50,
32.580,33,
32.590,30,
32.600,42,
32.610,54,
32.620,43,
32.630,48,
32.640,42,
32.650,42,
32.660,33,
32.670,39,
32.680,47,
32.690,46,
32.700,39,
32.710,45,
32.720,31,
32.730,35,
32.740,41,
32.750,46,
32.760,35,
32.770,45,
32.780,46,
32.790,48,
32.800,31,
32.810,41,
32.820,37,
32.830,33,
32.840,50,
32.850,42,
32.860,35,
32.870,31,
32.880,31,
32.890,38,
32.900,44,
32.910,33,
32.920,35,
32.930,37,
32.940,34,
32.950,34,
32.960,40,
32.970,48,
32.980,41,
32.990,32,
33.000,33,
33.010,43,
33.020,45,
33.030,51,
33.040,33,
33.050,36,
33.060,36,
33.070,38,
33.080,33,
33.090,29,
33.100,26,
33.110,53,
33.120,37,
33.130,35,
33.140,43,
33.150,39,
33.160,47,
33.170,38,
33.180,38,
33.190,37,
33.200,39,
33.210,36,
33.220,41,
33.230,29,
33.240,45,
33.250,49,
33.260,39,
33.270,39,
33.280,36,
33.290,36,
33.300,40,
33.310,31,
33.320,29,
33.330,24,
33.340,36,
33.350,43,
33.360,46,
33.370,39,
33.380,27,
33.390,41,
33.400,35,
33.410,39,
33.420,32,
33.430,33,
33.440,38,
33.450,37,
33.460,31,
33.470,30,
33.480,31,
33.490,32,
33.500,38,
33.510,43,
33.520,37,
33.530,40,
33.540,25,
33.550,32,
33.560,28,
33.570,33,
33.580,39,
33.590,39,
33.600,32,
33.610,32,
33.620,35,
33.630,42,
33.640,38,
33.650,46,
33.660,24,
33.670,33,
33.680,41,
33.690,39,
33.700,40,
33.710,38,
33.720,50,
33.730,29,
33.740,34,
33.750,38,
33.760,34,
33.770,38,
33.780,29,
33.790,32,
33.800,26,
33.810,39,
33.820,30,
33.830,38,
33.840,28,
33.850,31,
33.860,27,
33.870,48,
33.880,22,
33.890,31,
33.900,30,
33.910,35,
33.920,40,
33.930,35,
33.940,27,
33.950,36,
33.960,34,
33.970,25,
33.980,35,
33.990,31,
34.000,31,
34.010,37,
34.020,30,
34.030,27,
34.040,26,
34.050,23,
34.060,28,
34.070,24,
34.080,44,
34.090,29,
34.100,35,
34.110,32,
34.120,45,
34.130,36,
34.140,31,
34.150,39,
34.160,20,
34.170,36,
34.180,24,
34.190,24,
34.200,27,
34.210,34,
34.220,35,
34.230,25,
34.240,38,
34.250,44,
34.260,23,
34.270,41,
34.280,32,
34.290,36,
34.300,37,
34.310,41,
34.320,26,
34.330,30,
34.340,27,
34.350,36,
34.360,33,
34.370,29,
34.380,31,
34.390,41,
34.400,26,
34.410,25,
34.420,35,
34.430,27,
34.440,31,
34.450,39,
34.460,30,
34.470,30,
34.480,32,
34.490,42,
34.500,30,
34.510,33,
34.520,40,
34.530,31,
34.540,24,
34.550,31,
34.560,32,
34.570,31,
34.580,39,
34.590,32,
34.600,36,
34.610,38,
34.620,35,
34.630,31,
34.640,32,
34.650,29,
34.660,19,
34.670,41,
34.680,22,
34.690,26,
34.700,34,
34.710,32,
34.720,35,
34.730,29,
34.740,28,
34.750,35,
34.760,41,
34.770,29,
34.780,41,
34.790,37,
34.800,35,
34.810,34,
34.820,30,
34.830,32,
34.840,26,
34.850,37,
34.860,27,
34.870,30,
34.880,32,
34.890,40,
34.900,25,
34.910,26,
34.920,24,
34.930,24,
34.940,24,
34.950,35,
34.960,28,
34.970,26,
34.980,37,
34.990,32,
35.000,19,
35.010,33,
35.020,35,
35.030,30,
35.040,35,
35.050,31,
35.060,33,
35.070,39,
35.080,28,
35.090,24,
35.100,34,
35.110,33,
35.120,24,
35.130,22,
35.140,30,
35.150,19,
35.160,24,
35.170,31,
35.180,32,
35.190,31,
35.200,29,
35.210,32,
35.220,27,
35.230,34,
35.240,29,
35.250,31,
35.260,33,
35.270,31,
35.280,26,
35.290,33,
35.300,27,
35.310,21,
35.320,29,
35.330,29,
35.340,27,
35.350,29,
35.360,30,
35.370,26,
35.380,25,
35.390,34,
35.400,30,
35.410,32,
35.420,26,
35.430,26,
35.440,29,
35.450,25,
35.460,25,
35.470,25,
35.480,26,
35.490,27,
35.500,36,
35.510,19,
35.520,20,
35.530,25,
35.540,26,
35.550,30,
35.560,26,
35.570,22,
35.580,26,
35.590,26,
35.600,27,
35.610,27,
35.620,26,
35.630,30,
35.640,34,
35.650,39,
35.660,28,
35.670,29,
35.680,31,
35.690,29,
35.700,41,
35.710,25,
35.720,26,
35.730,29,
35.740,24,
35.750,33,
35.760,29,
35.770,25,
35.780,24,
35.790,36,
35.800,30,
35.810,27,
35.820,26,
35.830,22,
35.840,24,
35.850,35,
35.860,23,
35.870,30,
35.880,27,
35.890,30,
35.900,21,
35.910,24,
35.920,34,
35.930,30,
35.940,30,
35.950,24,
35.960,13,
35.970,31,
35.980,19,
35.990,26,
36.000,30,
36.010,24,
36.020,23,
36.030,30,
36.040,15,
36.050,20,
36.060,22,
36.070,13,
36.080,34,
36.090,34,
36.100,26,
36.110,26,
36.120,20,
36.130,23,
36.140,30,
36.150,20,
36.160,35,
36.170,19,
36.180,28,
36.190,23,
36.200,41,
36.210,31,
36.220,22,
36.230,17,
36.240,30,
36.250,27,
36.260,30,
36.270,28,
36.280,32,
36.290,24,
36.300,16,
36.310,27,
36.320,20,
36.330,28,
36.340,33,
36.350,30,
36.360,28,
36.370,24,
36.380,23,
36.390,24,
36.400,32,
36.410,31,
36.420,24,
36.430,25,
36.440,25,
36.450,17,
36.460,33,
36.470,23,
36.480,19,
36.490,13,
36.500,23,
36.510,31,
36.520,23,
36.530,32,
36.540,27,
36.550,25,
36.560,25,
36.570,25,
36.580,14,
36.590,21,
36.600,27,
36.610,26,
36.620,29,
36.630,29,
36.640,26,
36.650,24,
36.660,22,
36.670,26,
36.680,31,
36.690,39,
36.700,26,
36.710,29,
36.720,29,
36.730,25,
36.740,21,
36.750,23,
36.760,21,
36.770,28,
36.780,23,
36.790,17,
36.800,29,
36.810,30,
36.820,21,
36.830,24,
36.840,23,
36.850,18,
36.860,24,
36.870,34,
36.880,24,
36.890,25,
36.900,17,
36.910,22,
36.920,21,
36.930,23,
36.940,18,
36.950,31,
36.960,22,
36.970,31,
36.980,24,
36.990,25,
37.000,16,
37.010,26,
37.020,22,
37.030,23,
37.040,31,
37.050,27,
37.060,23,
37.070,22,
37.080,36,
37.090,12,
37.100,28,
37.110,28,
37.120,29,
37.130,20,
37.140,35,
37.150,26,
37.160,32,
37.170,19,
37.180,22,
37.190,25,
37.200,21,
37.210,21,
37.220,26,
37.230,24,
37.240,16,
37.250,14,
37.260,26,
37.270,24,
37.280,24,
37.290,21,
37.300,24,
37.310,19,
37.320,17,
37.330,29,
37.340,18,
37.350,25,
37.360,20,
37.370,26,
37.380,30,
37.390,25,
37.400,26,
37.410,16,
37.420,23,
37.430,26,
37.440,17,
37.450,20,
37.460,31,
37.470,20,
37.480,25,
37.490,20,
37.500,24,
37.510,15,
37.520,23,
37.530,21,
37.540,20,
37.550,20,
37.560,16,
37.570,19,
37.580,25,
37.590,24,
37.600,26,
37.610,23,
37.620,14,
37.630,18,
37.640,13,
37.650,23,
37.660,29,
37.670,21,
37.680,31,
37.690,19,
37.700,20,
37.710,21,
37.720,20,
37.730,16,
37.740,25,
37.750,24,
37.760,25,
37.770,19,
37.780,18,
37.790,27,
37.800,25,
37.810,22,
37.820,23,
37.830,17,
37.840,20,
37.850,32,
37.860,25,
37.870,23,
37.880,25,
37.890,21,
37.900,28,
37.910,16,
37.920,27,
37.930,25,
